gml_id,local_id,year,raw_begin,current_use,n_dwellings,n_units,n_floors,condition,n_floors_nil_reason
ES.SDGC.BU.0087967VK4708E,0087967VK4708E,1925.0,1925-01-01T00:00:00,1_residential,1,1,,functional,other:unpopulated
ES.SDGC.BU.0087968VK4708E,0087968VK4708E,1925.0,1925-01-01T00:00:00,1_residential,1,1,,functional,other:unpopulated
ES.SDGC.BU.0087969VK4708E,0087969VK4708E,1970.0,1970-01-01T00:00:00,1_residential,1,1,,functional,other:unpopulated
ES.SDGC.BU.0087970VK4708E,0087970VK4708E,1925.0,1925-01-01T00:00:00,1_residential,1,1,,functional,other:unpopulated
ES.SDGC.BU.0087971VK4708E,0087971VK4708E,1960.0,1960-01-01T00:00:00,1_residential,1,1,,functional,other:unpopulated
ES.SDGC.BU.0087972VK4708E,0087972VK4708E,1925.0,1925-01-01T00:00:00,1_residential,1,1,,functional,other:unpopulated
ES.SDGC.BU.0089801VK4708G,0089801VK4708G,1950.0,1950-01-01T00:00:00,1_residential,20,24,,functional,other:unpopulated
ES.SDGC.BU.0089803VK4708G,0089803VK4708G,1950.0,1950-01-01T00:00:00,1_residential,59,63,,functional,other:unpopulated
ES.SDGC.BU.0089804VK4708G,0089804VK4708G,1960.0,1960-01-01T00:00:00,1_residential,54,62,,functional,other:unpopulated
ES.SDGC.BU.0089805VK4708G,0089805VK4708G,1960.0,1960-01-01T00:00:00,1_residential,4,5,,functional,other:unpopulated
ES.SDGC.BU.0090810VK4708G,0090810VK4708G,1915.0,1915-01-01T00:00:00,1_residential,12,16,,functional,other:unpopulated
ES.SDGC.BU.0090811VK4708G,0090811VK4708G,1915.0,1915-01-01T00:00:00,4_3_publicServices,0,1,,functional,other:unpopulated
ES.SDGC.BU.0090812VK4708G,0090812VK4708G,1965.0,1965-01-01T00:00:00,4_2_retail,6,9,,functional,other:unpopulated
ES.SDGC.BU.0090813VK4708G,0090813VK4708G,1955.0,1955-01-01T00:00:00,1_residential,10,12,,functional,other:unpopulated
ES.SDGC.BU.9987401VK3798H,9987401VK3798H,1976.0,1976-01-01T00:00:00,1_residential,18,33,,functional,other:unpopulated
ES.SDGC.BU.9987402VK3798H,9987402VK3798H,1981.0,1981-01-01T00:00:00,1_residential,24,34,,functional,other:unpopulated
ES.SDGC.BU.9987404VK3798H,9987404VK3798H,1925.0,1925-01-01T00:00:00,1_residential,1,1,,functional,other:unpopulated
ES.SDGC.BU.9987405VK3798H,9987405VK3798H,1925.0,1925-01-01T00:00:00,1_residential,1,1,,functional,other:unpopulated
ES.SDGC.BU.9987406VK3798H,9987406VK3798H,1925.0,1925-01-01T00:00:00,1_residential,1,1,,functional,other:unpopulated
ES.SDGC.BU.9987407VK3798H,9987407VK3798H,1925.0,1925-01-01T00:00:00,1_residential,1,1,,functional,other:unpopulated
ES.SDGC.BU.9987408VK3798H,9987408VK3798H,1925.0,1925-01-01T00:00:00,1_residential,1,1,,functional,other:unpopulated
ES.SDGC.BU.9987409VK3798H,9987409VK3798H,1925.0,1925-01-01T00:00:00,1_residential,1,1,,functional,other:unpopulated
ES.SDGC.BU.9987410VK3798H,9987410VK3798H,1925.0,1925-01-01T00:00:00,1_residential,1,1,,functional,other:unpopulated
ES.SDGC.BU.9987411VK3798H,9987411VK3798H,1967.0,1967-01-01T00:00:00,1_residential,1,1,,functional,other:unpopulated
ES.SDGC.BU.9987412VK3798H,9987412VK3798H,1925.0,1925-01-01T00:00:00,1_residential,1,1,,functional,other:unpopulated
ES.SDGC.BU.9987413VK3798H,9987413VK3798H,1925.0,1925-01-01T00:00:00,1_residential,1,1,,functional,other:unpopulated
ES.SDGC.BU.9987414VK3798H,9987414VK3798H,1925.0,1925-01-01T00:00:00,1_residential,1,1,,functional,other:unpopulated
ES.SDGC.BU.9987415VK3798H,9987415VK3798H,1934.0,1934-01-01T00:00:00,1_residential,1,1,,functional,other:unpopulated
ES.SDGC.BU.9987416VK3798H,9987416VK3798H,1925.0,1925-01-01T00:00:00,1_residential,1,1,,functional,other:unpopulated
ES.SDGC.BU.9987417VK3798H,9987417VK3798H,1925.0,1925-01-01T00:00:00,1_residential,1,1,,functional,other:unpopulated
ES.SDGC.BU.9987429VK3798H,9987429VK3798H,1980.0,1980-01-01T00:00:00,1_residential,20,53,,functional,other:unpopulated
ES.SDGC.BU.9987434VK3798H,9987434VK3798H,1980.0,1980-01-01T00:00:00,1_residential,14,28,,functional,other:unpopulated
ES.SDGC.BU.9987436VK3798H,9987436VK3798H,2015.0,2015-01-01T00:00:00,1_residential,1,1,,functional,other:unpopulated
ES.SDGC.BU.9989404VK3798H,9989404VK3798H,1970.0,1970-01-01T00:00:00,1_residential,6,8,,functional,other:unpopulated
ES.SDGC.BU.9989405VK3798H,9989405VK3798H,1925.0,1925-01-01T00:00:00,1_residential,9,14,,functional,other:unpopulated
ES.SDGC.BU.9989406VK3798H,9989406VK3798H,1930.0,1930-01-01T00:00:00,1_residential,1,1,,functional,other:unpopulated
ES.SDGC.BU.9989407VK3798H,9989407VK3798H,1925.0,1925-01-01T00:00:00,1_residential,10,12,,functional,other:unpopulated
ES.SDGC.BU.9989504VK3798H,9989504VK3798H,1925.0,1925-01-01T00:00:00,1_residential,12,12,,functional,other:unpopulated
ES.SDGC.BU.9989505VK3798H,9989505VK3798H,1925.0,1925-01-01T00:00:00,1_residential,12,12,,functional,other:unpopulated
ES.SDGC.BU.9989506VK3798H,9989506VK3798H,1930.0,1930-01-01T00:00:00,1_residential,12,12,,functional,other:unpopulated
ES.SDGC.BU.9989507VK3798H,9989507VK3798H,1925.0,1925-01-01T00:00:00,1_residential,1,1,,functional,other:unpopulated
ES.SDGC.BU.9989508VK3798H,9989508VK3798H,1930.0,1930-01-01T00:00:00,1_residential,12,14,,functional,other:unpopulated
ES.SDGC.BU.9989509VK3798H,9989509VK3798H,1930.0,1930-01-01T00:00:00,1_residential,15,20,,functional,other:unpopulated
ES.SDGC.BU.9989510VK3798H,9989510VK3798H,1946.0,1946-01-01T00:00:00,1_residential,16,18,,functional,other:unpopulated
ES.SDGC.BU.9989511VK3798H,9989511VK3798H,1925.0,1925-01-01T00:00:00,1_residential,12,15,,functional,other:unpopulated
ES.SDGC.BU.9989512VK3798H,9989512VK3798H,1945.0,1945-01-01T00:00:00,1_residential,12,14,,functional,other:unpopulated
ES.SDGC.BU.9989513VK3798H,9989513VK3798H,1965.0,1965-01-01T00:00:00,3_industrial,6,8,,functional,other:unpopulated
ES.SDGC.BU.0087904VK4708E,0087904VK4708E,1955.0,1955-01-01T00:00:00,1_residential,19,21,,functional,other:unpopulated
ES.SDGC.BU.0087905VK4708E,0087905VK4708E,1956.0,1956-01-01T00:00:00,1_residential,14,16,,functional,other:unpopulated
ES.SDGC.BU.0087906VK4708E,0087906VK4708E,1953.0,1953-01-01T00:00:00,1_residential,9,12,,functional,other:unpopulated
ES.SDGC.BU.0089802VK4708G,0089802VK4708G,1950.0,1950-01-01T00:00:00,1_residential,43,53,,functional,other:unpopulated
ES.SDGC.BU.0187501VK4708G,0187501VK4708G,2005.0,2005-01-01T00:00:00,1_residential,19,21,,functional,other:unpopulated
ES.SDGC.BU.0187506VK4708G,0187506VK4708G,1930.0,1930-01-01T00:00:00,1_residential,18,19,,functional,other:unpopulated
ES.SDGC.BU.0187507VK4708G,0187507VK4708G,1940.0,1940-01-01T00:00:00,1_residential,1,1,,functional,other:unpopulated
ES.SDGC.BU.0187508VK4708G,0187508VK4708G,1965.0,1965-01-01T00:00:00,1_residential,35,36,,functional,other:unpopulated
ES.SDGC.BU.0187801VK4708E,0187801VK4708E,1950.0,1950-01-01T00:00:00,1_residential,15,19,,functional,other:unpopulated
ES.SDGC.BU.0187802VK4708E,0187802VK4708E,1950.0,1950-01-01T00:00:00,1_residential,5,6,,functional,other:unpopulated
ES.SDGC.BU.0187901VK4708G,0187901VK4708G,1945.0,1945-01-01T00:00:00,1_residential,67,69,,functional,other:unpopulated
ES.SDGC.BU.0187902VK4708G,0187902VK4708G,1950.0,1950-01-01T00:00:00,1_residential,34,38,,functional,other:unpopulated
ES.SDGC.BU.0187903VK4708G,0187903VK4708G,1990.0,1990-01-01T00:00:00,1_residential,17,40,,functional,other:unpopulated
ES.SDGC.BU.0187914VK4708G,0187914VK4708G,1960.0,1960-01-01T00:00:00,1_residential,7,8,,functional,other:unpopulated
ES.SDGC.BU.0187915VK4708G,0187915VK4708G,1950.0,1950-01-01T00:00:00,1_residential,1,1,,functional,other:unpopulated
ES.SDGC.BU.0187916VK4708G,0187916VK4708G,1974.0,1974-01-01T00:00:00,1_residential,12,13,,functional,other:unpopulated
ES.SDGC.BU.0187917VK4708G,0187917VK4708G,1965.0,1965-01-01T00:00:00,1_residential,11,12,,functional,other:unpopulated
ES.SDGC.BU.0187918VK4708G,0187918VK4708G,1975.0,1975-01-01T00:00:00,1_residential,6,11,,functional,other:unpopulated
ES.SDGC.BU.0187919VK4708G,0187919VK4708G,1950.0,1950-01-01T00:00:00,1_residential,1,1,,functional,other:unpopulated
ES.SDGC.BU.0188904VK4708G,0188904VK4708G,1900.0,1900-01-01T00:00:00,1_residential,33,36,,functional,other:unpopulated
ES.SDGC.BU.0188905VK4708G,0188905VK4708G,1900.0,1900-01-01T00:00:00,1_residential,23,26,,functional,other:unpopulated
ES.SDGC.BU.0188909VK4708G,0188909VK4708G,1990.0,1990-01-01T00:00:00,1_residential,18,21,,functional,other:unpopulated
ES.SDGC.BU.0188910VK4708G,0188910VK4708G,1988.0,1988-01-01T00:00:00,1_residential,17,18,,functional,other:unpopulated
ES.SDGC.BU.0188912VK4708G,0188912VK4708G,2025.0,2025-01-01T00:00:00,1_residential,10,20,,functional,other:unpopulated
ES.SDGC.BU.0189801VK4708G,0189801VK4708G,1991.0,1991-01-01T00:00:00,1_residential,3,4,,functional,other:unpopulated
ES.SDGC.BU.0189802VK4708G,0189802VK4708G,1965.0,1965-01-01T00:00:00,1_residential,6,8,,functional,other:unpopulated
ES.SDGC.BU.0189803VK4708G,0189803VK4708G,1989.0,1989-01-01T00:00:00,1_residential,15,20,,functional,other:unpopulated
ES.SDGC.BU.0189804VK4708G,0189804VK4708G,1944.0,1944-01-01T00:00:00,1_residential,18,25,,functional,other:unpopulated
ES.SDGC.BU.0189805VK4708G,0189805VK4708G,1974.0,1974-01-01T00:00:00,1_residential,22,26,,functional,other:unpopulated
ES.SDGC.BU.0189806VK4708G,0189806VK4708G,1965.0,1965-01-01T00:00:00,1_residential,68,74,,functional,other:unpopulated
ES.SDGC.BU.0189808VK4708G,0189808VK4708G,1920.0,1920-01-01T00:00:00,1_residential,22,24,,functional,other:unpopulated
ES.SDGC.BU.0189809VK4708G,0189809VK4708G,2007.0,2007-01-01T00:00:00,1_residential,7,7,,functional,other:unpopulated
ES.SDGC.BU.0190212VK4709A,0190212VK4709A,1977.0,1977-01-01T00:00:00,1_residential,15,16,,functional,other:unpopulated
ES.SDGC.BU.0190213VK4709A,0190213VK4709A,1930.0,1930-01-01T00:00:00,1_residential,1,1,,functional,other:unpopulated
ES.SDGC.BU.0190214VK4709A,0190214VK4709A,1905.0,1905-01-01T00:00:00,1_residential,12,15,,functional,other:unpopulated
ES.SDGC.BU.0287401VK4708G,0287401VK4708G,1984.0,1984-01-01T00:00:00,1_residential,8,14,,functional,other:unpopulated
ES.SDGC.BU.0287402VK4708G,0287402VK4708G,1965.0,1965-01-01T00:00:00,1_residential,23,28,,functional,other:unpopulated
ES.SDGC.BU.0287407VK4708G,0287407VK4708G,1955.0,1955-01-01T00:00:00,1_residential,11,12,,functional,other:unpopulated
ES.SDGC.BU.0287408VK4708G,0287408VK4708G,1970.0,1970-01-01T00:00:00,1_residential,8,10,,functional,other:unpopulated
ES.SDGC.BU.0287409VK4708G,0287409VK4708G,1955.0,1955-01-01T00:00:00,1_residential,22,24,,functional,other:unpopulated
ES.SDGC.BU.0287413VK4708G,0287413VK4708G,2011.0,2011-01-01T00:00:00,1_residential,33,49,,functional,other:unpopulated
ES.SDGC.BU.0288901VK4708G,0288901VK4708G,1975.0,1975-01-01T00:00:00,1_residential,22,24,,functional,other:unpopulated
ES.SDGC.BU.0288902VK4708G,0288902VK4708G,1950.0,1950-01-01T00:00:00,1_residential,1,1,,functional,other:unpopulated
ES.SDGC.BU.0288903VK4708G,0288903VK4708G,1950.0,1950-01-01T00:00:00,1_residential,12,14,,functional,other:unpopulated
ES.SDGC.BU.0288916VK4708G,0288916VK4708G,1930.0,1930-01-01T00:00:00,1_residential,12,12,,functional,other:unpopulated
ES.SDGC.BU.0288917VK4708G,0288917VK4708G,1960.0,1960-01-01T00:00:00,1_residential,1,1,,functional,other:unpopulated
ES.SDGC.BU.0288918VK4708G,0288918VK4708G,1960.0,1960-01-01T00:00:00,1_residential,4,5,,functional,other:unpopulated
ES.SDGC.BU.0288919VK4708G,0288919VK4708G,1945.0,1945-01-01T00:00:00,1_residential,10,10,,functional,other:unpopulated
ES.SDGC.BU.0289907VK4708G,0289907VK4708G,1920.0,1920-01-01T00:00:00,1_residential,29,31,,functional,other:unpopulated
ES.SDGC.BU.0289908VK4708G,0289908VK4708G,1925.0,1925-01-01T00:00:00,1_residential,9,13,,functional,other:unpopulated
ES.SDGC.BU.0289909VK4708G,0289909VK4708G,1965.0,1965-01-01T00:00:00,1_residential,24,25,,functional,other:unpopulated
ES.SDGC.BU.0289910VK4708G,0289910VK4708G,1925.0,1925-01-01T00:00:00,1_residential,1,1,,functional,other:unpopulated
ES.SDGC.BU.0289911VK4708G,0289911VK4708G,1935.0,1935-01-01T00:00:00,1_residential,8,10,,functional,other:unpopulated
ES.SDGC.BU.0289912VK4708G,0289912VK4708G,1989.0,1989-01-01T00:00:00,1_residential,6,11,,functional,other:unpopulated
ES.SDGC.BU.0289913VK4708G,0289913VK4708G,2010.0,2010-01-01T00:00:00,1_residential,29,117,,functional,other:unpopulated
ES.SDGC.BU.0289914VK4708G,0289914VK4708G,1950.0,1950-01-01T00:00:00,1_residential,14,18,,functional,other:unpopulated
ES.SDGC.BU.0289915VK4708G,0289915VK4708G,1924.0,1924-01-01T00:00:00,1_residential,7,7,,functional,other:unpopulated
ES.SDGC.BU.0287403VK4708G,0287403VK4708G,1991.0,1991-01-01T00:00:00,1_residential,5,6,,functional,other:unpopulated
ES.SDGC.BU.0287404VK4708G,0287404VK4708G,2024.0,2024-01-01T00:00:00,1_residential,5,5,,functional,other:unpopulated
ES.SDGC.BU.0287405VK4708G,0287405VK4708G,1960.0,1960-01-01T00:00:00,1_residential,4,5,,functional,other:unpopulated
ES.SDGC.BU.0287406VK4708G,0287406VK4708G,1981.0,1981-01-01T00:00:00,1_residential,8,10,,functional,other:unpopulated
ES.SDGC.BU.0288904VK4708G,0288904VK4708G,1915.0,1915-01-01T00:00:00,1_residential,7,9,,functional,other:unpopulated
ES.SDGC.BU.0288905VK4708G,0288905VK4708G,1915.0,1915-01-01T00:00:00,1_residential,24,26,,functional,other:unpopulated
ES.SDGC.BU.0288906VK4708G,0288906VK4708G,1925.0,1925-01-01T00:00:00,1_residential,7,9,,functional,other:unpopulated
ES.SDGC.BU.0288907VK4708G,0288907VK4708G,1915.0,1915-01-01T00:00:00,1_residential,12,14,,functional,other:unpopulated
ES.SDGC.BU.0288908VK4708G,0288908VK4708G,1955.0,1955-01-01T00:00:00,1_residential,14,18,,functional,other:unpopulated
ES.SDGC.BU.0288909VK4708G,0288909VK4708G,1960.0,1960-01-01T00:00:00,1_residential,9,12,,functional,other:unpopulated
ES.SDGC.BU.0288910VK4708G,0288910VK4708G,1960.0,1960-01-01T00:00:00,1_residential,23,24,,functional,other:unpopulated
ES.SDGC.BU.0288911VK4708G,0288911VK4708G,1945.0,1945-01-01T00:00:00,1_residential,1,1,,functional,other:unpopulated
ES.SDGC.BU.0288912VK4708G,0288912VK4708G,1940.0,1940-01-01T00:00:00,1_residential,6,7,,functional,other:unpopulated
ES.SDGC.BU.0288913VK4708G,0288913VK4708G,1930.0,1930-01-01T00:00:00,1_residential,3,4,,functional,other:unpopulated
ES.SDGC.BU.0288914VK4708G,0288914VK4708G,1940.0,1940-01-01T00:00:00,1_residential,8,8,,functional,other:unpopulated
ES.SDGC.BU.0288915VK4708G,0288915VK4708G,1920.0,1920-01-01T00:00:00,1_residential,4,5,,functional,other:unpopulated
ES.SDGC.BU.0288920VK4708G,0288920VK4708G,1960.0,1960-01-01T00:00:00,1_residential,1,1,,functional,other:unpopulated
ES.SDGC.BU.0289901VK4708G,0289901VK4708G,1920.0,1920-01-01T00:00:00,1_residential,16,16,,functional,other:unpopulated
ES.SDGC.BU.0289902VK4708G,0289902VK4708G,1997.0,1997-01-01T00:00:00,1_residential,8,44,,functional,other:unpopulated
ES.SDGC.BU.0289903VK4708G,0289903VK4708G,1977.0,1977-01-01T00:00:00,1_residential,24,52,,functional,other:unpopulated
ES.SDGC.BU.0289904VK4708G,0289904VK4708G,1925.0,1925-01-01T00:00:00,1_residential,7,12,,functional,other:unpopulated
ES.SDGC.BU.0289905VK4708G,0289905VK4708G,1876.0,1876-01-01T00:00:00,4_2_retail,1,4,,functional,other:unpopulated
ES.SDGC.BU.0289906VK4708G,0289906VK4708G,1920.0,1920-01-01T00:00:00,1_residential,20,24,,functional,other:unpopulated
ES.SDGC.BU.0289916VK4708G,0289916VK4708G,1920.0,1920-01-01T00:00:00,1_residential,1,1,,functional,other:unpopulated
ES.SDGC.BU.0289917VK4708G,0289917VK4708G,2000.0,2000-01-01T00:00:00,1_residential,12,26,,functional,other:unpopulated
ES.SDGC.BU.0386501VK4708E,0386501VK4708E,1967.0,1967-01-01T00:00:00,1_residential,11,15,,functional,other:unpopulated
ES.SDGC.BU.0386502VK4708E,0386502VK4708E,1948.0,1948-01-01T00:00:00,1_residential,9,12,,functional,other:unpopulated
ES.SDGC.BU.0386503VK4708E,0386503VK4708E,1963.0,1963-01-01T00:00:00,1_residential,35,62,,functional,other:unpopulated
ES.SDGC.BU.0386504VK4708E,0386504VK4708E,1920.0,1920-01-01T00:00:00,1_residential,20,22,,functional,other:unpopulated
ES.SDGC.BU.0386505VK4708E,0386505VK4708E,1920.0,1920-01-01T00:00:00,1_residential,25,30,,functional,other:unpopulated
ES.SDGC.BU.0386506VK4708E,0386506VK4708E,1930.0,1930-01-01T00:00:00,1_residential,16,18,,functional,other:unpopulated
ES.SDGC.BU.0386534VK4708E,0386534VK4708E,1930.0,1930-01-01T00:00:00,1_residential,22,26,,functional,other:unpopulated
ES.SDGC.BU.0386535VK4708E,0386535VK4708E,1993.0,1993-01-01T00:00:00,1_residential,1,1,,functional,other:unpopulated
ES.SDGC.BU.0386536VK4708E,0386536VK4708E,1991.0,1991-01-01T00:00:00,1_residential,8,20,,functional,other:unpopulated
ES.SDGC.BU.0386537VK4708E,0386537VK4708E,1979.0,1979-01-01T00:00:00,1_residential,20,25,,functional,other:unpopulated
ES.SDGC.BU.0389801VK4708G,0389801VK4708G,1945.0,1945-01-01T00:00:00,1_residential,11,14,,functional,other:unpopulated
ES.SDGC.BU.0389802VK4708G,0389802VK4708G,1940.0,1940-01-01T00:00:00,1_residential,9,10,,functional,other:unpopulated
ES.SDGC.BU.0389803VK4708G,0389803VK4708G,1979.0,1979-01-01T00:00:00,1_residential,16,19,,functional,other:unpopulated
ES.SDGC.BU.0389804VK4708G,0389804VK4708G,1920.0,1920-01-01T00:00:00,1_residential,18,18,,functional,other:unpopulated
ES.SDGC.BU.0389805VK4708G,0389805VK4708G,1915.0,1915-01-01T00:00:00,1_residential,15,16,,functional,other:unpopulated
ES.SDGC.BU.0389806VK4708G,0389806VK4708G,1965.0,1965-01-01T00:00:00,1_residential,17,20,,functional,other:unpopulated
ES.SDGC.BU.0389807VK4708G,0389807VK4708G,1930.0,1930-01-01T00:00:00,1_residential,7,11,,functional,other:unpopulated
ES.SDGC.BU.0389905VK4708G,0389905VK4708G,1970.0,1970-01-01T00:00:00,1_residential,14,16,,functional,other:unpopulated
ES.SDGC.BU.0389906VK4708G,0389906VK4708G,1910.0,1910-01-01T00:00:00,1_residential,19,22,,functional,other:unpopulated
ES.SDGC.BU.0389907VK4708G,0389907VK4708G,1930.0,1930-01-01T00:00:00,1_residential,29,29,,functional,other:unpopulated
ES.SDGC.BU.0389908VK4708G,0389908VK4708G,2009.0,2009-01-01T00:00:00,1_residential,9,17,,functional,other:unpopulated
ES.SDGC.BU.0389909VK4708G,0389909VK4708G,1973.0,1973-01-01T00:00:00,1_residential,30,53,,functional,other:unpopulated
ES.SDGC.BU.0389910VK4708G,0389910VK4708G,1920.0,1920-01-01T00:00:00,1_residential,21,21,,functional,other:unpopulated
ES.SDGC.BU.0389911VK4708G,0389911VK4708G,1965.0,1965-01-01T00:00:00,1_residential,34,38,,functional,other:unpopulated
ES.SDGC.BU.0389912VK4708G,0389912VK4708G,1970.0,1970-01-01T00:00:00,1_residential,73,81,,functional,other:unpopulated
ES.SDGC.BU.0487301VK4708G,0487301VK4708G,2026.0,2026-01-01T00:00:00,1_residential,1,1,,functional,other:unpopulated
ES.SDGC.BU.0487302VK4708G,0487302VK4708G,1965.0,1965-01-01T00:00:00,1_residential,29,33,,functional,other:unpopulated
ES.SDGC.BU.0487303VK4708G,0487303VK4708G,1915.0,1915-01-01T00:00:00,1_residential,1,1,,functional,other:unpopulated
ES.SDGC.BU.0487304VK4708G,0487304VK4708G,1915.0,1915-01-01T00:00:00,1_residential,1,1,,functional,other:unpopulated
ES.SDGC.BU.0487305VK4708G,0487305VK4708G,1990.0,1990-01-01T00:00:00,1_residential,12,13,,functional,other:unpopulated
ES.SDGC.BU.0487306VK4708G,0487306VK4708G,1930.0,1930-01-01T00:00:00,1_residential,8,10,,functional,other:unpopulated
ES.SDGC.BU.0487307VK4708G,0487307VK4708G,1981.0,1981-01-01T00:00:00,1_residential,10,17,,functional,other:unpopulated
ES.SDGC.BU.0487308VK4708G,0487308VK4708G,1977.0,1977-01-01T00:00:00,1_residential,9,9,,functional,other:unpopulated
ES.SDGC.BU.0487310VK4708G,0487310VK4708G,1960.0,1960-01-01T00:00:00,1_residential,6,7,,functional,other:unpopulated
ES.SDGC.BU.0487314VK4708G,0487314VK4708G,1915.0,1915-01-01T00:00:00,1_residential,1,1,,functional,other:unpopulated
ES.SDGC.BU.0487315VK4708G,0487315VK4708G,1915.0,1915-01-01T00:00:00,1_residential,1,1,,functional,other:unpopulated
ES.SDGC.BU.0487316VK4708G,0487316VK4708G,1923.0,1923-01-01T00:00:00,1_residential,21,23,,functional,other:unpopulated
ES.SDGC.BU.0487317VK4708G,0487317VK4708G,1935.0,1935-01-01T00:00:00,1_residential,6,8,,functional,other:unpopulated
ES.SDGC.BU.0487318VK4708G,0487318VK4708G,1964.0,1964-01-01T00:00:00,1_residential,6,7,,functional,other:unpopulated
ES.SDGC.BU.0487319VK4708G,0487319VK4708G,1965.0,1965-01-01T00:00:00,1_residential,13,17,,functional,other:unpopulated
ES.SDGC.BU.0487320VK4708G,0487320VK4708G,1952.0,1952-01-01T00:00:00,1_residential,14,15,,functional,other:unpopulated
ES.SDGC.BU.0487321VK4708G,0487321VK4708G,1924.0,1924-01-01T00:00:00,1_residential,18,20,,functional,other:unpopulated
ES.SDGC.BU.0487322VK4708G,0487322VK4708G,1993.0,1993-01-01T00:00:00,1_residential,11,33,,functional,other:unpopulated
ES.SDGC.BU.0489410VK4708G,0489410VK4708G,1965.0,1965-01-01T00:00:00,1_residential,15,19,,functional,other:unpopulated
ES.SDGC.BU.0489411VK4708G,0489411VK4708G,1945.0,1945-01-01T00:00:00,1_residential,1,1,,functional,other:unpopulated
ES.SDGC.BU.0489412VK4708G,0489412VK4708G,1980.0,1980-01-01T00:00:00,1_residential,19,28,,functional,other:unpopulated
ES.SDGC.BU.0489413VK4708G,0489413VK4708G,1910.0,1910-01-01T00:00:00,1_residential,1,1,,functional,other:unpopulated
ES.SDGC.BU.0489414VK4708G,0489414VK4708G,1920.0,1920-01-01T00:00:00,1_residential,21,23,,functional,other:unpopulated
ES.SDGC.BU.0489423VK4708G,0489423VK4708G,1960.0,1960-01-01T00:00:00,4_2_retail,0,1,,functional,other:unpopulated
ES.SDGC.BU.0487309VK4708G,0487309VK4708G,2006.0,2006-01-01T00:00:00,1_residential,3,3,,functional,other:unpopulated
ES.SDGC.BU.0487311VK4708G,0487311VK4708G,1915.0,1915-01-01T00:00:00,1_residential,25,25,,functional,other:unpopulated
ES.SDGC.BU.0488601VK4708H,0488601VK4708H,1945.0,1945-01-01T00:00:00,3_industrial,0,1,,functional,other:unpopulated
