building_id,class,building_tag,footprint_area_m2,levels,height_m,height_source,year_built,layout_state,storey_count,dwelling_count,gross_area_m2,conditioned_area_m2,circulation_pct,eplus_return_code,heating_kwh,eui_kwh_m2,run_seconds
way/435822225,residential,apartments,141.3,4.0,12.0,storeys x 3.0 m,,ruled,4,1,141.3,141.3,0.0,0.0,31244.2,221.09,200
way/435822228,residential,apartments,166.9,4.0,12.0,storeys x 3.0 m,,massing_box,4,0,667.7,667.7,0.0,0.0,61883.2,92.68,68
way/435822229,residential,apartments,259.9,5.0,15.0,storeys x 3.0 m,,massing_box,5,0,1299.5,1299.5,0.0,0.0,51877.8,39.92,118
way/435822364,residential,apartments,469.9,5.0,15.0,storeys x 3.0 m,,massing_box,5,0,2348.7,2348.7,0.0,0.0,77859.6,33.15,1300
way/435822365,residential,apartments,148.6,4.0,12.0,storeys x 3.0 m,,ruled,4,8,594.6,594.6,0.0,0.0,28026.1,47.14,170
way/435822366,residential,apartments,168.5,4.0,12.0,storeys x 3.0 m,,massing_box,4,0,673.7,673.7,0.0,0.0,65144.3,96.7,72
way/435822367,residential,apartments,375.3,6.0,18.0,storeys x 3.0 m,,massing_box,6,0,2251.0,2251.0,0.0,0.0,227688.4,101.15,551
way/435823567,residential,apartments,287.1,5.0,15.0,storeys x 3.0 m,,massing_box,5,0,1435.2,1435.2,0.0,0.0,53203.2,37.07,522
way/435823568,residential,apartments,125.3,3.0,9.0,storeys x 3.0 m,,massing_box,3,0,376.0,376.0,0.0,0.0,18307.9,48.69,117
way/435823569,residential,apartments,264.9,3.0,9.0,storeys x 3.0 m,,massing_box,3,0,794.6,794.6,0.0,0.0,37276.4,46.91,1164
way/435823571,residential,apartments,308.2,5.0,15.0,storeys x 3.0 m,,massing_box,5,0,1541.1,1541.1,0.0,0.0,58181.7,37.75,586
way/435823572,residential,apartments,133.1,3.0,9.0,storeys x 3.0 m,,ruled,3,7,266.3,266.3,0.0,0.0,19939.5,49.92,376
way/435823575,residential,apartments,91.6,3.0,9.0,storeys x 3.0 m,,ruled,3,1,91.6,91.6,0.0,0.0,17820.8,194.62,38
way/435823576,residential,apartments,61.7,3.0,9.0,storeys x 3.0 m,,ruled,3,1,61.7,61.7,0.0,0.0,13097.9,212.23,70
way/435823577,residential,apartments,233.9,4.0,12.0,storeys x 3.0 m,,massing_box,4,0,935.9,935.9,0.0,0.0,42462.1,45.37,72
way/435823578,residential,apartments,335.5,2.0,6.0,storeys x 3.0 m,,massing_box,2,0,671.1,671.1,0.0,0.0,93333.5,139.07,130
way/435823582,residential,apartments,162.4,5.0,15.0,storeys x 3.0 m,,ruled,5,12,690.4,690.4,0.0,0.0,46864.9,57.7,188
way/435823583,residential,house,53.9,1.0,3.0,storeys x 3.0 m,,no_idf,,,,,,,,,
way/435927686,residential,apartments,348.5,4.0,12.0,storeys x 3.0 m,,massing_box,4,0,1393.8,1393.8,0.0,0.0,52650.4,37.77,662
way/435927688,residential,apartments,239.8,4.0,12.0,storeys x 3.0 m,,no_idf,,,,,,,,,
way/435927689,residential,apartments,456.9,4.0,12.0,storeys x 3.0 m,,no_idf,,,,,,,,,
way/435927690,residential,apartments,289.4,4.0,12.0,storeys x 3.0 m,,massing_box,4,0,1157.7,1157.7,0.0,0.0,51496.1,44.48,226
way/435927692,residential,apartments,148.2,3.0,9.0,storeys x 3.0 m,,ruled,3,5,356.7,356.7,0.0,0.0,45710.7,102.82,35
way/435927693,residential,apartments,429.2,6.0,18.0,storeys x 3.0 m,,ruled,6,45,2433.6,2433.6,0.0,0.0,144220.6,56.01,2121
way/435927694,residential,apartments,221.7,5.0,15.0,storeys x 3.0 m,,massing_box,5,0,1108.7,1108.7,0.0,0.0,35829.4,32.32,248
way/435927695,residential,apartments,519.0,3.0,9.0,storeys x 3.0 m,,massing_box,3,0,1557.1,1557.1,0.0,0.0,79502.1,51.06,497
way/435929951,residential,apartments,159.9,7.0,21.0,storeys x 3.0 m,,ruled,3,3,479.7,479.7,0.0,0.0,70341.8,146.62,62
way/435929952,residential,apartments,67.0,4.0,12.0,storeys x 3.0 m,,ruled,3,3,200.9,200.9,0.0,0.0,22154.4,110.27,106
way/435929953,residential,apartments,395.0,5.0,15.0,storeys x 3.0 m,,ruled,5,26,1711.7,1711.7,0.0,0.0,81907.6,41.47,477
way/435929954,residential,apartments,173.9,4.0,12.0,storeys x 3.0 m,,ruled,4,9,521.6,521.6,0.0,0.0,57567.3,82.77,40
way/435929955,residential,house,94.8,4.0,12.0,storeys x 3.0 m,,no_idf,,,,,,,,,
way/435930648,residential,apartments,354.9,5.0,15.0,storeys x 3.0 m,,massing_box,5,0,1775.2,1775.2,0.0,0.0,161435.9,90.94,326
way/435930649,residential,apartments,374.8,5.0,15.0,storeys x 3.0 m,,massing_box,5,0,1873.9,1873.9,0.0,0.0,178061.5,95.02,565
way/435930650,residential,apartments,387.2,5.0,15.0,storeys x 3.0 m,,massing_box,5,0,1935.4,1935.4,0.0,0.0,179689.0,92.85,582
way/435932081,residential,apartments,237.6,4.0,12.0,storeys x 3.0 m,,massing_box,4,0,950.7,950.7,0.0,0.0,44528.9,46.84,424
way/435932082,residential,apartments,92.9,3.0,9.0,storeys x 3.0 m,,ruled,3,8,255.5,255.5,0.0,0.0,40363.9,144.82,159
way/435932083,residential,apartments,140.0,2.0,6.0,storeys x 3.0 m,,massing_box,2,0,280.1,280.1,0.0,0.0,63424.3,226.47,1559
way/435932205,residential,apartments,73.0,3.0,9.0,storeys x 3.0 m,,ruled,3,3,218.9,218.9,0.0,0.0,23818.9,108.83,163
way/435932206,residential,apartments,71.7,3.0,9.0,storeys x 3.0 m,,ruled,3,4,127.6,127.6,0.0,0.0,9091.9,42.26,187
way/435932207,residential,apartments,207.5,4.0,12.0,storeys x 3.0 m,,massing_box,4,0,830.1,830.1,0.0,0.0,29737.6,35.83,420
way/435932208,residential,apartments,62.7,2.0,6.0,storeys x 3.0 m,,massing_box,2,0,125.4,125.4,0.0,0.0,18407.4,146.77,48
way/435932451,residential,apartments,238.2,4.0,12.0,storeys x 3.0 m,,massing_box,4,0,952.6,952.6,0.0,0.0,43504.3,45.67,206
way/435932452,residential,apartments,163.5,4.0,12.0,storeys x 3.0 m,,ruled,4,8,654.1,654.1,0.0,0.0,34001.4,51.98,343
way/435938302,residential,apartments,259.3,3.0,9.0,storeys x 3.0 m,,massing_box,3,0,777.7,777.7,0.0,0.0,93965.1,120.82,190
way/435941306,residential,apartments,221.9,4.0,12.0,storeys x 3.0 m,,massing_box,4,0,887.4,887.4,0.0,0.0,79131.3,89.17,2201
way/435941312,residential,apartments,182.6,4.0,12.0,storeys x 3.0 m,,massing_box,4,0,730.8,730.8,0.0,0.0,34356.8,47.01,1023
way/435941314,residential,apartments,149.7,4.0,12.0,storeys x 3.0 m,,massing_box,4,0,599.3,599.3,0.0,0.0,65899.3,109.97,596
way/435941317,residential,apartments,149.1,,9.0,assumed 9.0 m,,no_idf,,,,,,,,,
way/435941319,residential,apartments,148.3,,9.0,assumed 9.0 m,,no_idf,,,,,,,,,
way/435941321,residential,apartments,230.0,3.0,9.0,storeys x 3.0 m,,massing_box,3,0,460.0,460.0,0.0,0.0,62978.6,136.91,1001
way/435941324,residential,apartments,217.7,3.0,9.0,storeys x 3.0 m,,ruled,3,1,217.7,217.7,0.0,0.0,34467.3,158.34,510
way/435943258,residential,apartments,371.4,5.0,15.0,storeys x 3.0 m,,massing_box,5,0,1857.3,1857.3,0.0,0.0,72190.4,38.87,708
way/435943261,residential,apartments,144.6,5.0,15.0,storeys x 3.0 m,,ruled,5,6,433.8,433.8,0.0,0.0,24835.8,34.35,103
way/435943263,residential,apartments,177.6,,9.0,assumed 9.0 m,,no_idf,,,,,,,,,
way/435943264,residential,apartments,71.4,,9.0,assumed 9.0 m,,no_idf,,,,,,,,,
way/435943265,residential,apartments,148.4,,9.0,assumed 9.0 m,,no_idf,,,,,,,,,
way/435943790,residential,apartments,131.9,,9.0,assumed 9.0 m,,no_idf,,,,,,,,,
way/435943791,residential,apartments,163.1,3.0,9.0,storeys x 3.0 m,,massing_box,3,0,326.0,326.0,0.0,0.0,53121.6,162.96,400
way/435943792,residential,apartments,758.9,3.0,9.0,storeys x 3.0 m,,ruled,3,1,759.0,759.0,0.0,0.0,225723.6,297.41,1037
way/435943795,residential,apartments,88.1,4.0,12.0,storeys x 3.0 m,,massing_box,4,0,264.2,264.2,0.0,0.0,12903.1,48.84,396
way/435943796,residential,apartments,101.4,,9.0,assumed 9.0 m,,no_idf,,,,,,,,,
way/435943797,residential,apartments,107.1,,9.0,assumed 9.0 m,,no_idf,,,,,,,,,
way/435943799,residential,apartments,120.0,,9.0,assumed 9.0 m,,no_idf,,,,,,,,,
way/435943802,residential,apartments,129.6,4.0,12.0,storeys x 3.0 m,,ruled,3,3,389.0,389.0,0.0,0.0,23254.3,59.78,1202
way/435943803,residential,apartments,107.5,,9.0,assumed 9.0 m,,no_idf,,,,,,,,,
way/542783222,residential,apartments,213.7,8.0,24.0,storeys x 3.0 m,,massing_box,8,0,1708.6,1708.6,0.0,0.0,56812.3,33.25,178
way/618216965,residential,apartments,165.9,,9.0,assumed 9.0 m,,no_idf,,,,,,,,,
way/660242768,residential,apartments,190.1,2.0,6.0,storeys x 3.0 m,,massing_box,2,0,380.3,380.3,0.0,0.0,53529.6,140.76,87
way/671908209,residential,apartments,480.3,8.0,24.0,storeys x 3.0 m,,massing_box,8,0,3841.4,3841.4,0.0,0.0,126197.7,32.85,1523
way/681360944,residential,apartments,55.1,,9.0,assumed 9.0 m,,no_idf,,,,,,,,,
way/924592308,residential,house,43.4,1.0,3.0,storeys x 3.0 m,,no_idf,,,,,,,,,
way/941927213,residential,apartments,140.0,4.0,12.0,storeys x 3.0 m,,ruled,4,1,140.0,140.0,0.0,0.0,46978.4,335.5,95
way/941927214,residential,apartments,158.9,5.0,15.0,storeys x 3.0 m,,massing_box,5,0,794.3,794.3,0.0,0.0,28288.3,35.61,543
way/941927215,residential,apartments,160.6,5.0,15.0,storeys x 3.0 m,,ruled,4,4,642.3,642.3,0.0,0.0,69009.8,107.45,284
way/941927216,residential,apartments,131.6,,9.0,assumed 9.0 m,,no_idf,,,,,,,,,
way/941927217,residential,apartments,132.1,,9.0,assumed 9.0 m,,no_idf,,,,,,,,,
way/941927218,residential,detached,136.2,2.0,6.0,storeys x 3.0 m,,ruled,2,3,198.4,198.4,0.0,0.0,38653.9,141.93,1426
way/941927219,residential,apartments,107.9,,9.0,assumed 9.0 m,,no_idf,,,,,,,,,
way/941927220,residential,apartments,124.5,2.0,6.0,storeys x 3.0 m,,ruled,2,1,124.5,124.5,0.0,0.0,40196.6,322.87,412
way/941927221,residential,apartments,76.4,3.0,9.0,storeys x 3.0 m,,massing_box,3,0,229.1,229.1,0.0,0.0,28452.5,124.17,173
way/941927229,residential,apartments,248.7,5.0,15.0,storeys x 3.0 m,,massing_box,5,0,1243.1,1243.1,0.0,0.0,115481.6,92.9,699
way/941927230,residential,apartments,55.8,5.0,15.0,storeys x 3.0 m,,ruled,4,4,223.1,223.1,0.0,0.0,30922.5,138.62,153
way/941927231,residential,apartments,82.8,3.0,9.0,storeys x 3.0 m,,massing_box,3,0,165.7,165.7,0.0,0.0,26091.4,157.49,151
way/941927232,residential,apartments,73.5,3.0,9.0,storeys x 3.0 m,,ruled,3,1,73.5,73.5,0.0,0.0,24974.2,339.82,123
way/941927233,residential,apartments,65.4,3.0,9.0,storeys x 3.0 m,,ruled,3,4,130.7,130.7,0.0,0.0,8778.8,44.77,463
way/941927234,residential,apartments,387.1,3.0,9.0,storeys x 3.0 m,,massing_box,3,0,1161.3,1161.3,0.0,0.0,47866.7,41.22,1006
way/941927235,residential,apartments,58.2,3.0,9.0,storeys x 3.0 m,,ruled,3,4,116.4,116.4,0.0,0.0,16879.7,96.64,161
way/941927236,residential,house,66.3,1.0,3.0,storeys x 3.0 m,,no_idf,,,,,,,,,
way/941927239,residential,apartments,54.4,3.0,9.0,storeys x 3.0 m,,ruled,3,1,54.4,54.4,0.0,0.0,26001.1,477.75,872
way/941927241,residential,apartments,395.5,3.0,9.0,storeys x 3.0 m,,ruled,3,1,395.5,395.5,0.0,0.0,114015.9,288.31,6806
way/941927243,residential,apartments,45.2,3.0,9.0,storeys x 3.0 m,,ruled,3,1,45.2,45.2,0.0,0.0,14623.1,323.39,914
way/941927244,residential,apartments,63.5,3.0,9.0,storeys x 3.0 m,,massing_box,3,0,190.6,190.6,0.0,0.0,9325.5,48.93,757
way/941927245,residential,apartments,99.8,2.0,6.0,storeys x 3.0 m,,ruled,2,1,99.8,99.8,0.0,0.0,30503.3,305.65,709
way/941927246,residential,apartments,105.7,3.0,9.0,storeys x 3.0 m,,massing_box,3,0,317.0,317.0,0.0,0.0,11594.4,36.58,1685
way/941927247,residential,apartments,99.1,3.0,9.0,storeys x 3.0 m,,ruled,3,1,99.1,99.1,0.0,0.0,26694.6,269.41,1867
way/941927248,residential,apartments,103.8,3.0,9.0,storeys x 3.0 m,,ruled,2,2,207.6,207.6,0.0,0.0,25761.0,124.07,1541
way/941927249,residential,apartments,103.7,2.0,6.0,storeys x 3.0 m,,ruled,2,1,103.7,103.7,0.0,0.0,24542.0,236.62,1513
way/941927250,residential,apartments,61.9,3.0,9.0,storeys x 3.0 m,,ruled,3,1,61.9,61.9,0.0,0.0,8911.5,144.03,967
way/941927251,residential,apartments,102.8,2.0,6.0,storeys x 3.0 m,,ruled,2,1,102.8,102.8,0.0,0.0,26163.3,254.58,1312
way/941927252,residential,apartments,67.1,3.0,9.0,storeys x 3.0 m,,ruled,3,4,134.2,134.2,0.0,0.0,6946.4,34.51,1532
way/941927253,residential,apartments,104.4,3.0,9.0,storeys x 3.0 m,,massing_box,3,0,313.2,313.2,0.0,0.0,42405.5,135.39,1075
way/941927254,residential,apartments,226.4,5.0,15.0,storeys x 3.0 m,,massing_box,5,0,1131.9,1131.9,0.0,0.0,46677.3,41.24,2286
way/941927255,residential,house,77.6,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,,,,,
way/941927256,residential,house,67.7,1.0,3.0,storeys x 3.0 m,,no_idf,,,,,,,,,
way/942352867,residential,apartments,191.2,4.0,12.0,storeys x 3.0 m,,massing_box,4,0,764.5,764.5,0.0,0.0,29927.4,39.15,64
way/942352868,residential,apartments,229.0,4.0,12.0,storeys x 3.0 m,,massing_box,4,0,915.3,915.3,0.0,0.0,39421.9,43.07,174
way/942352869,residential,apartments,131.2,3.0,9.0,storeys x 3.0 m,,ruled,3,7,327.9,327.9,0.0,0.0,22202.8,56.42,90
way/942352870,residential,apartments,164.2,4.0,12.0,storeys x 3.0 m,,massing_box,4,0,656.6,656.6,0.0,0.0,73982.2,112.68,90
way/942352871,residential,apartments,166.3,4.0,12.0,storeys x 3.0 m,,massing_box,4,0,665.0,665.0,0.0,0.0,60446.4,90.89,86
way/942352872,residential,apartments,623.4,2.0,6.0,storeys x 3.0 m,,massing_box,2,0,1246.5,1246.5,0.0,0.0,135734.6,108.89,253
way/942352873,residential,apartments,600.4,4.0,12.0,storeys x 3.0 m,,massing_box,4,0,2401.4,2401.4,0.0,0.0,182241.5,75.89,374
way/942352876,residential,apartments,455.0,5.0,15.0,storeys x 3.0 m,,massing_box,5,0,2275.2,2275.2,0.0,0.0,89001.4,39.12,322
way/942352877,residential,apartments,361.7,5.0,15.0,storeys x 3.0 m,,massing_box,5,0,1807.8,1807.8,0.0,0.0,64090.8,35.45,203
way/942352878,residential,apartments,350.4,5.0,15.0,storeys x 3.0 m,,massing_box,5,0,1751.8,1751.8,0.0,0.0,162806.0,92.94,185
way/942352881,residential,apartments,545.1,2.0,6.0,storeys x 3.0 m,,massing_box,2,0,1090.1,1090.1,0.0,0.0,113217.0,103.85,277
way/942642640,residential,apartments,112.5,3.0,9.0,storeys x 3.0 m,,massing_box,3,0,337.7,337.7,0.0,0.0,14841.2,43.95,407
way/942666499,residential,house,52.6,,9.0,assumed 9.0 m,,no_idf,,,,,,,,,
way/942666500,residential,house,59.3,,9.0,assumed 9.0 m,,no_idf,,,,,,,,,
way/942666501,residential,house,88.2,,9.0,assumed 9.0 m,,no_idf,,,,,,,,,
way/942666508,residential,apartments,123.2,2.0,6.0,storeys x 3.0 m,,massing_box,2,0,246.4,246.4,0.0,0.0,33057.5,134.17,474
way/942677962,residential,apartments,85.3,4.0,12.0,storeys x 3.0 m,,ruled,4,7,298.7,298.7,0.0,0.0,16007.1,46.89,170
way/942968868,residential,apartments,197.1,4.0,12.0,storeys x 3.0 m,,massing_box,4,0,789.1,789.1,0.0,0.0,84955.8,107.66,586
way/942968869,residential,apartments,292.2,4.0,12.0,storeys x 3.0 m,,massing_box,4,0,1168.4,1168.4,0.0,0.0,108497.7,92.86,452
way/942968870,residential,apartments,187.4,2.0,6.0,storeys x 3.0 m,,ruled,2,1,187.4,187.4,0.0,0.0,51445.3,274.48,141
way/942968871,residential,apartments,253.9,3.0,9.0,storeys x 3.0 m,,massing_box,3,0,761.6,761.6,0.0,0.0,92847.8,121.91,315
way/942968873,residential,apartments,124.1,4.0,12.0,storeys x 3.0 m,,ruled,4,1,124.1,124.1,0.0,0.0,22975.5,185.09,148
way/942968877,residential,apartments,115.1,2.0,6.0,storeys x 3.0 m,,massing_box,2,0,230.3,230.3,0.0,0.0,33020.2,143.41,478
way/942968878,residential,apartments,95.3,2.0,6.0,storeys x 3.0 m,,massing_box,2,0,190.6,190.6,0.0,0.0,26696.8,140.06,308
way/947890581,residential,apartments,81.4,,9.0,assumed 9.0 m,,no_idf,,,,,,,,,
way/947890582,residential,apartments,80.5,,9.0,assumed 9.0 m,,no_idf,,,,,,,,,
way/947890583,residential,apartments,1737.0,4.0,12.0,storeys x 3.0 m,,massing_box,4,0,6948.0,6948.0,0.0,0.0,250085.7,35.99,1289
way/947921662,residential,apartments,223.2,4.0,12.0,storeys x 3.0 m,,ruled,4,12,892.8,892.8,0.0,0.0,97634.5,109.36,398
way/948239060,residential,house,42.4,1.0,3.0,storeys x 3.0 m,,no_idf,,,,,,,,,
way/948239061,residential,apartments,74.6,5.0,15.0,storeys x 3.0 m,,ruled,5,1,74.6,74.6,0.0,0.0,38157.0,511.56,90
way/948239064,residential,house,50.9,,9.0,assumed 9.0 m,,no_idf,,,,,,,,,
way/948239065,residential,house,52.5,1.0,3.0,storeys x 3.0 m,,no_idf,,,,,,,,,
way/948239067,residential,apartments,71.7,4.0,12.0,storeys x 3.0 m,,massing_box,4,0,286.9,286.9,0.0,0.0,13174.6,45.92,368
way/948239068,residential,apartments,106.9,4.0,12.0,storeys x 3.0 m,,massing_box,4,0,427.6,427.6,0.0,0.0,18074.4,42.27,420
way/948836434,residential,apartments,138.2,3.0,9.0,storeys x 3.0 m,,massing_box,3,0,414.3,414.3,0.0,0.0,15595.3,37.64,98
way/949370797,residential,apartments,340.1,3.0,9.0,storeys x 3.0 m,,massing_box,3,0,1020.0,1020.0,0.0,0.0,82606.8,80.99,795
way/949370798,residential,apartments,144.4,3.0,9.0,storeys x 3.0 m,,massing_box,3,0,433.2,433.2,0.0,0.0,20344.6,46.97,399
way/949683581,residential,apartments,142.0,3.0,9.0,storeys x 3.0 m,,massing_box,3,0,425.8,425.8,0.0,0.0,49585.9,116.45,324
way/950132498,residential,apartments,148.4,4.0,12.0,storeys x 3.0 m,,ruled,4,6,445.3,445.3,0.0,0.0,48919.1,82.4,255
way/950132500,residential,house,24.3,,9.0,assumed 9.0 m,,no_idf,,,,,,,,,
way/950143786,residential,apartments,248.8,4.0,12.0,storeys x 3.0 m,,massing_box,4,0,995.2,995.2,0.0,0.0,36163.7,36.34,233
way/951235308,residential,apartments,76.0,,9.0,assumed 9.0 m,,no_idf,,,,,,,,,
way/951986172,residential,house,45.1,,9.0,assumed 9.0 m,,no_idf,,,,,,,,,
way/952996070,residential,apartments,147.0,4.0,12.0,storeys x 3.0 m,,massing_box,4,0,588.0,588.0,0.0,0.0,63446.9,107.91,1063
way/952996071,residential,apartments,109.3,4.0,12.0,storeys x 3.0 m,,ruled,4,8,437.4,437.4,0.0,0.0,29187.1,66.73,260
way/952996072,residential,apartments,65.3,2.0,6.0,storeys x 3.0 m,,ruled,2,1,65.3,65.3,0.0,0.0,19359.7,296.51,370
way/953381371,residential,apartments,247.9,2.0,6.0,storeys x 3.0 m,,massing_box,2,0,495.7,495.7,0.0,0.0,58303.4,117.61,388
way/953381372,residential,apartments,109.8,4.0,12.0,storeys x 3.0 m,,massing_box,4,0,439.2,439.2,0.0,0.0,21915.7,49.9,948
way/953381373,residential,apartments,112.4,4.0,12.0,storeys x 3.0 m,,massing_box,4,0,449.8,449.8,0.0,0.0,18819.5,41.84,538
way/953381375,residential,apartments,172.2,4.0,12.0,storeys x 3.0 m,,massing_box,4,0,688.8,688.8,0.0,0.0,60335.5,87.6,230
way/953381376,residential,apartments,163.6,4.0,12.0,storeys x 3.0 m,,massing_box,4,0,654.6,654.6,0.0,0.0,50252.5,76.77,292
way/953381378,residential,apartments,112.5,4.0,12.0,storeys x 3.0 m,,massing_box,4,0,449.7,449.7,0.0,0.0,19583.0,43.55,354
way/953381380,residential,apartments,171.9,4.0,12.0,storeys x 3.0 m,,massing_box,4,0,687.6,687.6,0.0,0.0,54839.7,79.75,528
way/953381381,residential,apartments,381.2,4.0,12.0,storeys x 3.0 m,,massing_box,4,0,1524.0,1524.0,0.0,0.0,111161.1,72.94,492
way/955886067,residential,apartments,226.0,5.0,15.0,storeys x 3.0 m,,massing_box,5,0,1129.8,1129.8,0.0,0.0,84183.5,74.51,80
way/955886068,residential,apartments,116.1,5.0,15.0,storeys x 3.0 m,,massing_box,5,0,580.4,580.4,0.0,0.0,56494.2,97.34,71
way/955886073,residential,apartments,92.9,3.0,9.0,storeys x 3.0 m,,massing_box,3,0,278.5,278.5,0.0,0.0,34758.6,124.83,57
way/956365709,residential,apartments,71.4,2.0,6.0,storeys x 3.0 m,,ruled,2,1,71.4,71.4,0.0,0.0,24334.6,341.0,174
way/956365732,residential,apartments,403.8,4.0,12.0,storeys x 3.0 m,,massing_box,4,0,1615.1,1615.1,0.0,0.0,59484.8,36.83,512
way/956615879,residential,apartments,224.3,4.0,12.0,storeys x 3.0 m,,massing_box,4,0,897.1,897.1,0.0,0.0,88732.3,98.91,932
way/956615880,residential,apartments,140.4,5.0,15.0,storeys x 3.0 m,,massing_box,5,0,702.1,702.1,0.0,0.0,66303.6,94.44,1514
way/956615885,residential,apartments,194.1,4.0,12.0,storeys x 3.0 m,,ruled,4,1,194.1,194.1,0.0,0.0,34888.9,179.78,967
way/957114523,residential,apartments,347.4,4.0,12.0,storeys x 3.0 m,,ruled,4,1,347.4,347.4,0.0,0.0,60531.5,174.23,89
way/957452701,residential,apartments,27.3,1.0,3.0,storeys x 3.0 m,,ruled,1,1,27.3,27.3,0.0,0.0,5636.5,206.57,235
way/957452702,residential,house,26.9,1.0,3.0,storeys x 3.0 m,,no_idf,,,,,,,,,
way/957452704,residential,apartments,153.2,5.0,15.0,storeys x 3.0 m,,massing_box,5,0,612.3,612.3,0.0,0.0,77998.7,127.38,602
way/957480058,residential,apartments,76.8,3.0,9.0,storeys x 3.0 m,,massing_box,3,0,153.6,153.6,0.0,0.0,28692.1,186.75,229
way/957480063,residential,apartments,67.6,3.0,9.0,storeys x 3.0 m,,ruled,3,1,67.6,67.6,0.0,0.0,27214.9,402.53,88
way/957551186,residential,apartments,172.1,3.0,9.0,storeys x 3.0 m,,massing_box,3,0,516.4,516.4,0.0,0.0,51422.2,99.59,243
way/957551187,residential,apartments,190.1,,9.0,assumed 9.0 m,,no_idf,,,,,,,,,
way/957650433,residential,apartments,62.9,2.0,6.0,storeys x 3.0 m,,massing_box,2,0,125.9,125.9,0.0,0.0,8001.6,63.56,365
way/957650434,residential,apartments,40.1,3.0,9.0,storeys x 3.0 m,,ruled,3,3,120.3,120.3,0.0,0.0,9674.0,80.44,264
way/957650438,residential,apartments,47.9,4.0,12.0,storeys x 3.0 m,,ruled,4,4,191.7,191.7,0.0,0.0,8992.6,46.9,442
way/957650440,residential,apartments,106.8,3.0,9.0,storeys x 3.0 m,,massing_box,3,0,213.7,213.7,0.0,0.0,16978.6,79.46,274
way/957650449,residential,apartments,101.0,5.0,15.0,storeys x 3.0 m,,massing_box,5,0,504.9,504.9,0.0,0.0,44661.7,88.45,517
way/957847558,residential,apartments,70.9,3.0,9.0,storeys x 3.0 m,,massing_box,3,0,212.7,212.7,0.0,0.0,5855.0,27.52,37
way/957847559,residential,apartments,288.7,7.0,21.0,storeys x 3.0 m,,massing_box,7,0,2021.4,2021.4,0.0,0.0,79682.5,39.42,87
way/957847560,residential,apartments,164.6,7.0,21.0,storeys x 3.0 m,,ruled,7,11,905.3,905.3,0.0,0.0,42881.7,37.22,359
way/965605235,residential,apartments,87.5,4.0,12.0,storeys x 3.0 m,,massing_box,4,0,349.8,349.8,0.0,0.0,39764.3,113.68,273
way/965605236,residential,apartments,55.7,4.0,12.0,storeys x 3.0 m,,massing_box,4,0,222.6,222.6,0.0,0.0,23324.4,104.78,638
way/965605237,residential,apartments,70.7,4.0,12.0,storeys x 3.0 m,,ruled,4,7,247.4,247.4,0.0,0.0,25532.2,90.3,419
way/965605238,residential,apartments,66.5,3.0,9.0,storeys x 3.0 m,,massing_box,3,0,199.7,199.7,0.0,0.0,26049.0,130.42,843
way/965605241,residential,apartments,81.7,4.0,12.0,storeys x 3.0 m,,ruled,4,4,326.7,326.7,0.0,0.0,29855.7,91.38,704
way/965605242,residential,apartments,304.0,4.0,12.0,storeys x 3.0 m,,massing_box,4,0,1215.0,1215.0,0.0,0.0,111870.7,92.07,320
way/965605243,residential,apartments,179.8,5.0,15.0,storeys x 3.0 m,,massing_box,5,0,898.8,898.8,0.0,0.0,85675.2,95.32,564
way/965605244,residential,apartments,274.9,4.0,12.0,storeys x 3.0 m,,massing_box,4,0,1099.6,1099.6,0.0,0.0,47700.7,43.38,263
way/965605245,residential,apartments,221.8,4.0,12.0,storeys x 3.0 m,,ruled,4,7,776.3,776.3,0.0,0.0,32259.2,36.36,291
way/965605246,residential,house,160.5,1.0,3.0,storeys x 3.0 m,,no_idf,,,,,,,,,
way/965605247,residential,apartments,70.1,5.0,15.0,storeys x 3.0 m,,ruled,4,4,280.2,280.2,0.0,0.0,33043.4,117.91,744
way/965605248,residential,apartments,33.0,2.0,6.0,storeys x 3.0 m,,ruled,2,1,33.0,33.0,0.0,0.0,10630.0,321.98,223
way/965605249,residential,house,40.1,1.0,3.0,storeys x 3.0 m,,no_idf,,,,,,,,,
way/965605250,residential,house,39.9,1.0,3.0,storeys x 3.0 m,,no_idf,,,,,,,,,
way/965605251,residential,apartments,158.8,3.0,9.0,storeys x 3.0 m,,ruled,3,4,317.5,317.5,0.0,0.0,36144.0,75.88,485
way/965605253,residential,apartments,349.0,1.0,3.0,storeys x 3.0 m,,massing_box,1,0,349.0,349.0,0.0,0.0,56224.2,161.09,330
way/965605254,residential,apartments,110.3,4.0,12.0,storeys x 3.0 m,,ruled,4,8,441.3,441.3,0.0,0.0,16597.6,37.61,328
way/965605255,residential,apartments,153.3,4.0,12.0,storeys x 3.0 m,,massing_box,4,0,613.2,613.2,0.0,0.0,26963.1,43.97,381
way/965605259,residential,apartments,389.2,5.0,15.0,storeys x 3.0 m,,massing_box,5,0,1946.6,1946.6,0.0,0.0,77886.6,40.01,1135
way/965605261,residential,apartments,267.5,3.0,9.0,storeys x 3.0 m,,massing_box,3,0,803.0,803.0,0.0,0.0,73749.8,91.84,154
way/965718572,residential,apartments,489.6,4.0,12.0,storeys x 3.0 m,,massing_box,4,0,1958.3,1958.3,0.0,0.0,64803.1,33.09,213
