Date/Time,BATIMENT0000000240879419_PART0_F0_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240879419_PART0_F1_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240879419_PART0_F2_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240879419_PART0_F3_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240879419_PART0_F4_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240879419_PART0_F5_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240879419_PART0_F6_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240879419_PART0_F7_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly) 
 01/07  23:00:00,4491814.045409873,3858197.7606130037,3855668.3866413347,3892812.159721778,3929932.7147265547,3969701.5204986907,4125230.235695152,7909093.838628335 
 01/07  24:00:00,4704891.046225585,4068756.9566686642,4065008.120561717,4100975.747744541,4137167.286933004,4178033.384430236,4345621.705954257,8107342.791386949 
 01/08  01:00:00,4701020.759390949,4063443.7582960497,4057659.5166539634,4090963.1376049714,4124696.350574566,4162965.2095938073,4333619.119608842,7944574.611565116 
 01/08  02:00:00,4637750.810909656,3998426.5746956314,3991462.7817137316,4023479.693660248,4056119.485664548,4094146.3571783854,4268028.9539534915,7786262.78273294 
 01/08  03:00:00,4624269.45845808,3983793.177296678,3976311.3208361235,4008006.644595374,4040542.694351051,4080261.670273921,4261257.196961,7767194.692523876 
 01/08  04:00:00,4629523.609767753,3987876.882428915,3979919.4604407037,4011316.136218355,4043774.0075999782,4085066.118101851,4272079.263392096,7762791.697285967 
 01/08  05:00:00,4710194.9863343965,4067400.351657867,4059001.809864695,4090091.133010638,4122428.7428455316,4164942.2770489184,4357418.993732802,7853364.8631466925 
 01/08  06:00:00,4893617.190477363,4250153.586918428,4242014.0440560505,4273855.397563337,4307189.7911469275,4353271.93242318,4555674.954432773,8153652.891240063 
 01/08  07:00:00,5145534.752656356,4501849.308778233,4493664.031879356,4525538.994575303,4559061.185773428,4606540.549344223,4816002.041393347,8484766.559016053 
 01/08  08:00:00,5258955.36870852,4615322.477240233,4606545.610537739,4637529.410871689,4670216.193736435,4716828.571613756,4927923.270923429,8585575.807412617 
 01/08  09:00:00,5409414.288013257,4763075.656149015,4752259.483165146,4781163.487810785,4812006.174846829,4856109.060383519,5068630.207008086,8765194.993582305 
 01/08  10:00:00,5660185.179914694,5014167.2587192245,5001437.397278671,5027505.201699684,5055552.2987583745,5094795.619383999,5306633.981545773,9065128.162911043 
 01/08  11:00:00,5368979.568320665,4732301.583754495,4719592.504642109,4741246.076475267,4763728.427621298,4789961.983566217,4989965.015415161,8712086.478570066 
 01/08  12:00:00,4824532.614324538,4192855.1740850615,4174509.466758807,4183359.64900128,4191219.8141691396,4181595.7683986872,4334710.051469851,7870554.552011335 
 01/08  13:00:00,4399834.184206644,3772442.3720253957,3752569.7500043293,3756291.3488867665,3757750.9996865448,3724942.0867033573,3845914.2235790207,7286022.491308151 
 01/08  14:00:00,4179824.219078818,3555622.1319860755,3535750.237995211,3537215.540557713,3535197.1341602243,3482032.577386304,3529219.537421567,6822872.241132689 
 01/08  15:00:00,3983994.192161856,3358239.5758746862,3337443.27412225,3336887.438179913,3332332.3879529256,3282435.609231293,3195096.3461927027,6259846.002222458 
 01/08  16:00:00,4091472.3359593805,3453109.6008637603,3431903.161505741,3436428.7207119577,3438667.7834647303,3418043.6183114448,3509067.2452693167,6727771.501665153 
 01/08  17:00:00,4140306.4610371343,3500773.0640948284,3483055.445012672,3494114.27651626,3503564.463831112,3499817.394000659,3633222.0942379707,6745512.479827113 
 01/08  18:00:00,4259423.14492843,3612230.8202916095,3598346.791759541,3620106.0794747146,3642023.796866756,3667499.9249420306,3841639.056910691,7252655.169071684 
 01/08  19:00:00,4393759.000674589,3745275.8796599675,3731680.277489885,3754501.171692773,3777792.2663194975,3806948.681318572,3989531.1451708204,7423206.44861326 
 01/08  20:00:00,4658768.8645437155,4009074.790488484,3995113.618520613,4017784.1604078715,4041099.4887142912,4071014.5642294865,4257092.462048922,7688000.777906986 
 01/08  21:00:00,5004119.412146955,4354296.665820113,4340768.535684853,4364334.122699765,4388740.866377383,4421472.968583802,4615605.911581513,8145232.573433137 
 01/08  22:00:00,5217905.817930846,4568981.531194848,4557135.910910517,4583498.46849943,4610979.502820215,4650599.416643358,4858612.152633283,8588735.060838107 
 01/08  23:00:00,5373468.601139967,4725543.009195646,4715414.197454989,4744595.500321506,4775199.205728728,4821724.447078901,5044089.7578236535,8959941.52625478 
 01/08  24:00:00,5607068.941145545,4960109.773134417,4950623.649314038,4980809.3909966415,5012605.87127228,5061925.851948271,5292320.148929616,9304153.269610846 
 01/09  01:00:00,5743788.09986827,5099067.781725884,5091818.40083855,5125397.196481218,5160864.320473923,5218398.699130563,5464976.781224233,9717575.962182691 
 01/09  02:00:00,5961804.408189549,5319836.892605341,5316404.315164313,5355760.559415305,5397450.183354368,5468511.577169199,5741687.319498101,10426909.445250595 
 01/09  03:00:00,6851642.943051753,6212642.186003068,6212063.376007238,6255394.6562688425,6301493.27453942,6380833.054457634,6678167.602848925,11847043.870696729 
 01/09  04:00:00,7727563.994652189,7093515.610847578,7095228.393534785,7141225.323829935,7190180.231761282,7275518.264334821,7592697.407260145,13174829.400290744 
 01/09  05:00:00,8397710.078747623,7769432.932491012,7775051.677826952,7826453.848585658,7881310.641053349,7978914.7806631345,8326117.606988754,14479139.387298705 
 01/09  06:00:00,9293996.422978887,8672093.582982972,8681779.330293743,8738840.838760072,8799977.319710659,8910581.708230518,9290908.885332987,16103871.519662265 
 01/09  07:00:00,10017213.12592297,9402371.962108942,9414800.749348855,9475273.462347686,9540253.69524362,9658971.978365872,10063542.503955062,17338087.52423146 
 01/09  08:00:00,10319283.235504905,9709939.955418056,9722951.474127017,9783563.86877958,9848852.475330869,9968259.69736962,10382345.662757324,17764060.351430383 
 01/09  09:00:00,10473152.944321867,9869700.074784413,9880290.051003555,9935504.629937492,9994810.74471726,10101637.830602571,10501364.597641893,17553219.033607803 
 01/09  10:00:00,10288294.776007893,9691621.620844029,9697403.923996646,9742203.522780003,9789840.037453728,9871666.980435837,10239414.382214114,16836718.99931961 
 01/09  11:00:00,9332281.517342713,8743279.841458764,8742156.801041685,8770997.571899692,8800412.928799834,8837399.84310971,9118932.013675984,15276453.45359573 
 01/09  12:00:00,8174221.886669583,7590777.186943052,7586500.034528119,7605354.878829126,7620351.143883964,7538210.52831699,7549011.936736256,13402827.903977282 
 01/09  13:00:00,7275248.984388151,6696523.633778858,6692469.634747857,6707466.873547151,6711974.602446001,6462927.855594064,6239517.128959294,11768896.953507898 
 01/09  14:00:00,6818285.482252302,6239476.3432693,6232731.77811374,6242466.744392858,6242341.818264233,6061036.923017902,5830099.445411445,10893156.508701518 
 01/09  15:00:00,7401985.374898646,6823477.699478736,6820634.723554246,6836847.858778636,6845737.379147572,6769750.603523426,6457399.561598801,11438614.636505134 
 01/09  16:00:00,8887057.966413332,8282872.720229436,8272581.67517791,8293504.963631479,8312382.6193966335,8299317.943535154,8453157.454408782,14048007.045186745 
 01/09  17:00:00,8288146.077117575,7707648.300021302,7709342.584541269,7738022.769970927,7762888.211791651,7761301.290572433,7922120.074649809,13001871.931744093 
 01/09  18:00:00,8445229.36566146,7856021.029552223,7861494.548690211,7902418.8829161115,7941937.549408212,7979564.234439386,8214173.751428861,14143145.292968228 
 01/09  19:00:00,8833908.555315733,8246432.270966637,8254451.346533374,8299537.115416621,8343897.433988801,8395397.374498904,8661852.005550288,14894534.001081917 
 01/09  20:00:00,9228900.762193818,8643903.924596034,8653163.901621472,8700043.588798203,8746651.764171727,8806182.343529064,9094429.715662794,15491535.450260727 
 01/09  21:00:00,9612881.591422856,9030163.178277833,9040698.163953565,9089517.543324728,9138572.201501882,9206020.80076849,9515363.06486303,16102663.006528072 
 01/09  22:00:00,9678491.884900209,9097745.301170517,9108958.221917853,9159024.934696972,9209863.736588452,9283693.715264672,9609631.599217508,16289543.47955886 
 01/09  23:00:00,9701009.660377879,9121408.35034242,9131866.305832803,9180594.264607308,9230264.799176022,9304003.722498294,9634245.191918105,16164232.887636399 
 01/09  24:00:00,9916839.360949889,9340129.78529797,9350570.87917987,9398623.783380928,9447559.19280789,9521480.71067959,9855283.997467073,16330219.08961312 
 01/10  01:00:00,10130407.1505296,9556137.38796914,9566407.814596234,9613874.590696353,9662336.044039477,9736964.94533531,10076143.545002846,16524826.83901389 
 01/10  02:00:00,10290069.960210105,9718227.623074263,9728409.216543902,9775458.895514157,9823607.7493094,9899092.938015237,10242024.517589957,16684475.390600406 
 01/10  03:00:00,10404146.03753019,9834614.59818505,9844998.114742422,9892005.958457883,9940256.932136683,10017090.838829758,10364973.336000053,16814216.931580406 
 01/10  04:00:00,10710093.82411333,10142992.902867883,10153224.944883207,10199522.381780438,10247164.647125494,10323803.406352656,10674301.135108665,17145394.82230721 
 01/10  05:00:00,11018163.09204971,10453745.440183027,10464488.24275436,10511219.06057991,10559446.388957437,10638155.711587545,10995471.675351106,17579696.662415467 
 01/10  06:00:00,11278726.258561734,10717685.657318138,10730595.900098119,10780438.48833471,10832116.654976271,10918795.420972068,11292342.195134036,18165514.79050481 
 01/10  07:00:00,11871973.494680371,11313782.10363796,11328669.607931703,11381748.823335638,11437229.200280927,11532705.02319712,11927017.785290841,19214994.212102257 
 01/10  08:00:00,11926145.547184937,11368109.697074015,11380759.22892002,11431171.49946203,11484370.844282495,11576652.252825614,11970270.62118619,19168410.31826322 
 01/10  09:00:00,12636368.94900895,12076982.490392035,12086392.567841755,12133087.28343564,12182845.454998307,12269626.32222468,12661758.425277708,19947372.32094623 
 01/10  10:00:00,13209853.091242302,12654831.696560327,12662002.95010536,12704075.46680969,12748809.574713388,12825353.574372632,13217470.103571873,20971911.762145337 
 01/10  11:00:00,11827974.784506354,11269508.589161944,11264189.97470715,11284338.145620694,11304493.623351473,11320610.464621231,11574587.67016122,19177035.598040603 
 01/10  12:00:00,9944370.283909038,9379619.659409117,9366197.584738683,9372583.845652401,9374334.109424349,9245218.542565197,9196385.601142753,16287178.528971612 
 01/10  13:00:00,8721463.886165598,8156038.315192458,8141539.475850934,8143115.551316471,8131538.438825987,7765934.452504574,7389762.527592864,13637809.07402423 
 01/10  14:00:00,8091382.86264049,7535939.873825252,7531900.669031797,7543702.2259207815,7538287.581150347,7122196.160476431,6285395.345923131,11537985.927902129 
 01/10  15:00:00,7729519.4593045525,7181727.036145246,7193426.480097648,7227434.9314841535,7250135.070007543,7103726.582085415,5921803.513720103,10966620.366159055 
 01/10  16:00:00,7688123.687629707,7126673.790188701,7130786.47769744,7158056.456833424,7177324.186497258,7110048.681638343,6737505.345894489,11980514.572085477 
 01/10  17:00:00,7860683.619167959,7288299.788079463,7288310.929542655,7314189.22786485,7333824.996580029,7289657.480013205,7274989.938227935,12791463.439290041 
 01/10  18:00:00,8209453.898152145,7631667.640205534,7635433.755747348,7671339.4493769845,7703111.293516991,7695191.328645017,7754954.156182295,13390162.593893958 
 01/10  19:00:00,8550181.44901926,7971174.623741669,7974476.577637724,8010065.421344219,8042047.268050173,8042317.961402608,8136432.824417402,13734616.83815936 
 01/10  20:00:00,8851995.484819101,8272864.1903961655,8276503.383303661,8312825.856691821,8346066.65095011,8355623.01779003,8483508.338426234,14134310.500656351 
 01/10  21:00:00,9022989.095262453,8443973.522222225,8447872.22251222,8484761.512103198,8519013.361429112,8536139.076886237,8691438.622551605,14368092.586320505 
 01/10  22:00:00,9224313.430152511,8645644.914488517,8649757.813690096,8687092.323570326,8722269.530401964,8746746.54942023,8928427.878535092,14629811.82789663 
 01/10  23:00:00,9396473.7347074,8818464.621243238,8822780.505665226,8860455.402533969,8896317.485247815,8926181.75442998,9127683.01628194,14860431.909831375 
 01/10  24:00:00,9302609.044120258,8725060.502672195,8729572.966566402,8767858.732204301,8804852.197865762,8841529.915132852,9064037.472425347,14792477.573739506 
 01/11  01:00:00,9749338.01703229,9172283.606482096,9178325.912899762,9219350.225592636,9259746.343744358,9307145.465968879,9557949.808096645,15564396.76054883 
 01/11  02:00:00,10220436.524399722,9645737.451870784,9652514.557124391,9694427.657453135,9736070.189977884,9788698.661669703,10059479.196663177,16231969.166149408 
 01/11  03:00:00,10527904.730279751,9954384.619190345,9960497.249778945,10001320.799805325,10042107.458278522,10095627.960064594,10376051.21058679,16550009.998588378 
 01/11  04:00:00,10441883.47821447,9870495.510683507,9876866.667402612,9918028.796813704,9959454.62961481,10016604.510102473,10308877.70002824,16494632.703744527 
 01/11  05:00:00,10280213.22460025,9708251.293004034,9714405.318342693,9755788.997858178,9797862.443216577,9858592.736592473,10159940.510333784,16330406.1352846 
 01/11  06:00:00,10829228.101581404,10258634.2566453,10265097.512207974,10306953.901881775,10349821.24483744,10413974.888482036,10728563.666906103,17073583.00602796 
 01/11  07:00:00,11027759.228671867,10461064.788610797,10468193.814988881,10510378.553807978,10553653.271595035,10619822.399315748,10943632.169406991,17357006.35134279 
 01/11  08:00:00,11048297.745934006,10482986.301129637,10490221.548653647,10532359.770346114,10575725.863276068,10643297.883674761,10972204.250871183,17378879.70727611 
 01/11  09:00:00,11184524.894227298,10622739.508544717,10631309.594356744,10674877.853499543,10719813.070289932,10791528.697081504,11131760.110219592,17703223.504549697 
 01/11  10:00:00,10669075.76383917,10110040.029079659,10116839.0338858,10156137.517769948,10196371.15599028,10258658.580183534,10591901.246638402,17083272.556779202 
 01/11  11:00:00,9538636.432313403,8979340.619690131,8977181.563538106,8999239.763852969,9020376.27226053,9041819.420630533,9319721.211674914,15246321.483940281 
 01/11  12:00:00,8703523.529895147,8140134.583262031,8130075.658540455,8138589.369790335,8144760.307385521,8130276.164074449,8355510.845489185,13876790.587758077 
 01/11  13:00:00,8267326.568068635,7695053.436755785,7680051.100949846,7683015.206610139,7683316.81068645,7659149.651830089,7877788.423735957,13279712.568968233 
 01/11  14:00:00,8445890.842333276,7865626.711887634,7854251.052542135,7868127.34227305,7881346.9778043665,7892283.326656122,8151705.220301965,13527700.667966291 
 01/11  15:00:00,8851115.827484097,8267457.4867030755,8256113.779114807,8272996.026729004,8290313.786204552,8311737.5623788275,8580769.798966378,13888468.327144776 
 01/11  16:00:00,8143341.705617387,7552249.385620788,7529944.763455467,7529121.972992279,7526908.143935218,7509403.878700192,7720457.65973573,12976356.363590674 
 01/11  17:00:00,7712894.453414591,7120675.369281695,7102488.41693156,7108596.908524659,7113837.680525474,7112048.984644184,7342861.091666625,12211922.07532925 
 01/11  18:00:00,8148862.670081817,7559641.543317411,7553727.133456094,7580165.476917318,7607793.340091582,7652581.79069876,7943035.452729691,13293224.452946186 
 01/11  19:00:00,8664721.77054585,8078708.776616544,8080137.914204489,8118278.578003924,8158848.965441946,8230612.789246949,8566276.268375974,14686201.072998922 
 01/11  20:00:00,9377009.178618047,8794574.016043454,8803013.073763879,8852167.140395777,8905003.933818514,9002153.538114334,9385434.474368459,16375651.271516062 
 01/11  21:00:00,10105622.455865428,9526321.820660394,9537883.937255945,9591647.706085913,9649662.264349347,9757474.442503335,10164964.558736369,17593713.18586776 
 01/11  22:00:00,10358414.25591046,9780728.667017598,9793301.334148422,9848920.820389671,9909360.969328916,10022682.022528514,10443740.509625398,18038284.9192596 
 01/11  23:00:00,10740217.931334835,10163507.71214666,10176652.975698933,10233647.65066744,10296042.873995595,10414328.779615527,10849166.604859557,18635234.100342 
 01/11  24:00:00,11843766.499793828,11269985.375636006,11281551.946248429,11335129.213178404,11393619.813889543,11503054.9060612,11934153.450051485,19693025.161449924 
 01/12  01:00:00,12709746.784404615,12143009.699028693,12155476.8885644,12208910.72441635,12266872.750191022,12374413.765686559,12809218.21570661,20743921.968101088 
 01/12  02:00:00,12675734.294073928,12115792.965636028,12132701.005709194,12192090.537735512,12256432.109745396,12376942.121685397,12835223.092190458,21154261.83258425 
 01/12  03:00:00,13155556.768523589,12600870.747081492,12620464.046736302,12683369.044957299,12751541.738113847,12879841.00662464,13356824.057578202,22028302.42899994 
 01/12  04:00:00,13654140.767455162,13105033.032198418,13124696.721525794,13186734.31322119,13253936.411302544,13380014.18073281,13860140.160952102,22582962.30400674 
 01/12  05:00:00,13747992.098803349,13201278.524394114,13217033.290879155,13272285.157047698,13332082.344012247,13442732.077925738,13900528.370731547,22159634.464200996 
 01/12  06:00:00,13621735.795512276,13077501.77009292,13090828.385630453,13141672.772494916,13196590.792856175,13297069.413969763,13738030.072343644,21653851.79341334 
 01/12  07:00:00,13621069.285823446,13082492.956536705,13099678.533912221,13155588.47304918,13215766.438344212,13326853.550494287,13784356.523945084,22034560.785106458 
