building_id,district,n_floors,dwellings_total,n_groups,n_transitions,n_dwelling_count_changes,engine_status,geometry_outcome
way/965605244,ES-MAD-BERRUGUETE,4,12,4.0,3.0,0,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
way/965605245,ES-MAD-BERRUGUETE,4,7,4.0,3.0,1,EMITTED,DWELLING_LAYOUT_EMITTED
way/965605247,ES-MAD-BERRUGUETE,5,4,4.0,3.0,1,EMITTED,DWELLING_LAYOUT_EMITTED
way/965605248,ES-MAD-BERRUGUETE,2,1,1.0,0.0,1,EMITTED,DWELLING_LAYOUT_EMITTED
way/965605251,ES-MAD-BERRUGUETE,3,4,3.0,2.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
way/965605253,ES-MAD-BERRUGUETE,1,18,,,0,REFUSED_K_GT_12,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT
way/965605254,ES-MAD-BERRUGUETE,4,8,4.0,3.0,0,EMITTED,DWELLING_LAYOUT_EMITTED
way/965605255,ES-MAD-BERRUGUETE,4,10,4.0,3.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
way/965605259,ES-MAD-BERRUGUETE,5,24,5.0,4.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
way/965605261,ES-MAD-BERRUGUETE,3,6,3.0,2.0,0,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
way/965718572,ES-MAD-BERRUGUETE,4,29,4.0,3.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
way/966274050,ES-MAD-BERRUGUETE,3,6,3.0,2.0,0,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
way/966274051,ES-MAD-BERRUGUETE,4,8,4.0,3.0,0,EMITTED,DWELLING_LAYOUT_EMITTED
way/966274052,ES-MAD-BERRUGUETE,3,14,3.0,2.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
way/966274053,ES-MAD-BERRUGUETE,3,5,3.0,2.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
way/967387559,ES-MAD-BERRUGUETE,2,1,1.0,0.0,1,EMITTED,DWELLING_LAYOUT_EMITTED
way/968439455,ES-MAD-BERRUGUETE,8,38,8.0,7.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
way/991543626,ES-MAD-BERRUGUETE,4,1,1.0,0.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
way/997250229,ES-MAD-BERRUGUETE,4,1,1.0,0.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
way/997250230,ES-MAD-BERRUGUETE,4,1,1.0,0.0,1,EMITTED,DWELLING_LAYOUT_EMITTED
relation/3730743,ES-MAD-BERRUGUETE,5,156,,,1,REFUSED_K_GT_12,FALLBACK_PENDING_LAYOUT
relation/4154504,ES-MAD-BERRUGUETE,7,1,1.0,0.0,1,EMITTED,DWELLING_LAYOUT_EMITTED
relation/4154505,ES-MAD-BERRUGUETE,4,24,4.0,3.0,0,EMITTED,DWELLING_LAYOUT_EMITTED
relation/4154506,ES-MAD-BERRUGUETE,5,25,5.0,4.0,0,EMITTED,DWELLING_LAYOUT_EMITTED
relation/4154554,ES-MAD-BERRUGUETE,5,30,5.0,4.0,0,EMITTED,DWELLING_LAYOUT_EMITTED
relation/4154555,ES-MAD-BERRUGUETE,2,14,2.0,1.0,0,EMITTED,DWELLING_LAYOUT_EMITTED
relation/4154596,ES-MAD-BERRUGUETE,4,12,4.0,3.0,0,EMITTED,DWELLING_LAYOUT_EMITTED
relation/4164892,ES-MAD-BERRUGUETE,4,18,4.0,3.0,1,EMITTED,DWELLING_LAYOUT_EMITTED
relation/4164893,ES-MAD-BERRUGUETE,4,41,4.0,3.0,1,EMITTED,DWELLING_LAYOUT_EMITTED
relation/4164894,ES-MAD-BERRUGUETE,4,37,,,1,FALLBACK,FALLBACK_PENDING_LAYOUT
relation/4164895,ES-MAD-BERRUGUETE,4,24,4.0,3.0,0,EMITTED,DWELLING_LAYOUT_EMITTED
relation/4164961,ES-MAD-BERRUGUETE,3,6,3.0,2.0,0,EMITTED,DWELLING_LAYOUT_EMITTED
relation/4164962,ES-MAD-BERRUGUETE,3,10,3.0,2.0,1,EMITTED,DWELLING_LAYOUT_EMITTED
relation/4164982,ES-MAD-BERRUGUETE,4,1,1.0,0.0,1,EMITTED,DWELLING_LAYOUT_EMITTED
relation/4164983,ES-MAD-BERRUGUETE,3,21,,,0,FALLBACK,FALLBACK_PENDING_LAYOUT
relation/4165178,ES-MAD-BERRUGUETE,6,17,6.0,5.0,1,EMITTED,DWELLING_LAYOUT_EMITTED
relation/4165179,ES-MAD-BERRUGUETE,2,11,2.0,1.0,1,EMITTED,DWELLING_LAYOUT_EMITTED
relation/4165180,ES-MAD-BERRUGUETE,3,16,,,1,FALLBACK,FALLBACK_PENDING_LAYOUT
relation/4165181,ES-MAD-BERRUGUETE,4,14,4.0,3.0,1,EMITTED,
relation/4165182,ES-MAD-BERRUGUETE,5,20,5.0,4.0,0,EMITTED,DWELLING_LAYOUT_EMITTED
relation/4169236,ES-MAD-BERRUGUETE,4,1,,,1,FALLBACK,FALLBACK_PENDING_LAYOUT
relation/4172529,ES-MAD-BERRUGUETE,5,20,5.0,4.0,0,EMITTED,DWELLING_LAYOUT_EMITTED
relation/4172530,ES-MAD-BERRUGUETE,6,46,,,1,FALLBACK,FALLBACK_PENDING_LAYOUT
relation/4172733,ES-MAD-BERRUGUETE,6,6,6.0,5.0,0,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
relation/4172891,ES-MAD-BERRUGUETE,3,11,3.0,2.0,1,EMITTED,DWELLING_LAYOUT_EMITTED
relation/4172892,ES-MAD-BERRUGUETE,5,15,5.0,4.0,0,EMITTED,DWELLING_LAYOUT_EMITTED
relation/4179135,ES-MAD-BERRUGUETE,2,19,,,1,FALLBACK,FALLBACK_PENDING_LAYOUT
relation/4466638,ES-MAD-BERRUGUETE,3,30,,,0,FALLBACK,FALLBACK_PENDING_LAYOUT
relation/4495684,ES-MAD-BERRUGUETE,5,1,,,1,FALLBACK,FALLBACK_PENDING_LAYOUT
relation/4678507,ES-MAD-BERRUGUETE,7,59,,,1,FALLBACK,FALLBACK_PENDING_LAYOUT
relation/4678509,ES-MAD-BERRUGUETE,7,18,,,1,FALLBACK,FALLBACK_PENDING_LAYOUT
relation/4835799,ES-MAD-BERRUGUETE,5,15,5.0,4.0,0,EMITTED,DWELLING_LAYOUT_EMITTED
relation/4835800,ES-MAD-BERRUGUETE,2,5,2.0,1.0,1,EMITTED,DWELLING_LAYOUT_EMITTED
relation/4835801,ES-MAD-BERRUGUETE,5,45,,,0,FALLBACK,FALLBACK_PENDING_LAYOUT
relation/5662801,ES-MAD-BERRUGUETE,5,39,5.0,4.0,1,EMITTED,DWELLING_LAYOUT_EMITTED
relation/5662802,ES-MAD-BERRUGUETE,5,21,5.0,4.0,1,EMITTED,DWELLING_LAYOUT_EMITTED
relation/5662803,ES-MAD-BERRUGUETE,4,6,,,1,FALLBACK,FALLBACK_PENDING_LAYOUT
relation/5808693,ES-MAD-BERRUGUETE,7,24,,,1,FALLBACK,FALLBACK_PENDING_LAYOUT
relation/5808694,ES-MAD-BERRUGUETE,3,8,3.0,2.0,1,EMITTED,DWELLING_LAYOUT_EMITTED
relation/5808695,ES-MAD-BERRUGUETE,4,12,4.0,3.0,0,EMITTED,DWELLING_LAYOUT_EMITTED
relation/5808696,ES-MAD-BERRUGUETE,3,7,3.0,2.0,1,EMITTED,
relation/5808697,ES-MAD-BERRUGUETE,4,23,,,1,FALLBACK,FALLBACK_PENDING_LAYOUT
relation/5808698,ES-MAD-BERRUGUETE,3,6,3.0,2.0,0,EMITTED,DWELLING_LAYOUT_EMITTED
relation/6382787,ES-MAD-BERRUGUETE,7,33,7.0,6.0,1,EMITTED,DWELLING_LAYOUT_EMITTED
relation/12582232,ES-MAD-BERRUGUETE,4,18,4.0,3.0,1,EMITTED,DWELLING_LAYOUT_EMITTED
relation/12582233,ES-MAD-BERRUGUETE,7,14,7.0,6.0,0,EMITTED,DWELLING_LAYOUT_EMITTED
relation/12582234,ES-MAD-BERRUGUETE,5,21,5.0,4.0,1,EMITTED,DWELLING_LAYOUT_EMITTED
relation/12586384,ES-MAD-BERRUGUETE,7,1,,,1,FALLBACK,FALLBACK_PENDING_LAYOUT
relation/12628570,ES-MAD-BERRUGUETE,4,21,4.0,3.0,1,EMITTED,
relation/12628571,ES-MAD-BERRUGUETE,6,39,6.0,5.0,1,EMITTED,DWELLING_LAYOUT_EMITTED
relation/12638102,ES-MAD-BERRUGUETE,5,1,1.0,0.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
relation/12638103,ES-MAD-BERRUGUETE,5,27,5.0,4.0,1,EMITTED,DWELLING_LAYOUT_EMITTED
relation/12700585,ES-MAD-BERRUGUETE,6,24,6.0,5.0,0,EMITTED,DWELLING_LAYOUT_EMITTED
relation/12700645,ES-MAD-BERRUGUETE,7,39,7.0,6.0,1,EMITTED,DWELLING_LAYOUT_EMITTED
relation/12702624,ES-MAD-BERRUGUETE,4,1,,,1,FALLBACK,FALLBACK_PENDING_LAYOUT
relation/12702625,ES-MAD-BERRUGUETE,3,9,3.0,2.0,0,EMITTED,
relation/12702626,ES-MAD-BERRUGUETE,4,16,,,0,FALLBACK,FALLBACK_PENDING_LAYOUT
relation/12702627,ES-MAD-BERRUGUETE,4,16,4.0,3.0,0,EMITTED,DWELLING_LAYOUT_EMITTED
relation/12702628,ES-MAD-BERRUGUETE,3,15,3.0,2.0,0,EMITTED,DWELLING_LAYOUT_EMITTED
relation/12702629,ES-MAD-BERRUGUETE,6,12,6.0,5.0,0,EMITTED,DWELLING_LAYOUT_EMITTED
relation/12702630,ES-MAD-BERRUGUETE,7,16,7.0,6.0,1,EMITTED,DWELLING_LAYOUT_EMITTED
relation/12702631,ES-MAD-BERRUGUETE,4,12,4.0,3.0,0,EMITTED,DWELLING_LAYOUT_EMITTED
relation/12702632,ES-MAD-BERRUGUETE,3,1,1.0,0.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
relation/12704090,ES-MAD-BERRUGUETE,5,30,5.0,4.0,0,EMITTED,DWELLING_LAYOUT_EMITTED
relation/12706920,ES-MAD-BERRUGUETE,3,12,3.0,2.0,0,EMITTED,DWELLING_LAYOUT_EMITTED
relation/12707193,ES-MAD-BERRUGUETE,4,25,4.0,3.0,1,EMITTED,
relation/12707194,ES-MAD-BERRUGUETE,4,21,,,1,FALLBACK,FALLBACK_PENDING_LAYOUT
relation/12707195,ES-MAD-BERRUGUETE,2,6,,,0,FALLBACK,FALLBACK_PENDING_LAYOUT
relation/12713025,ES-MAD-BERRUGUETE,3,17,3.0,2.0,1,EMITTED,DWELLING_LAYOUT_EMITTED
relation/12713026,ES-MAD-BERRUGUETE,3,8,3.0,2.0,1,EMITTED,DWELLING_LAYOUT_EMITTED
relation/12720242,ES-MAD-BERRUGUETE,3,1,1.0,0.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
relation/12725306,ES-MAD-BERRUGUETE,3,8,3.0,2.0,1,EMITTED,DWELLING_LAYOUT_EMITTED
relation/12743488,ES-MAD-BERRUGUETE,5,15,5.0,4.0,0,EMITTED,DWELLING_LAYOUT_EMITTED
relation/12765477,ES-MAD-BERRUGUETE,5,22,5.0,4.0,1,EMITTED,DWELLING_LAYOUT_EMITTED
relation/12765478,ES-MAD-BERRUGUETE,6,34,6.0,5.0,1,EMITTED,DWELLING_LAYOUT_EMITTED
relation/12771675,ES-MAD-BERRUGUETE,3,12,3.0,2.0,0,EMITTED,DWELLING_LAYOUT_EMITTED
relation/12771676,ES-MAD-BERRUGUETE,3,5,3.0,2.0,1,EMITTED,DWELLING_LAYOUT_EMITTED
relation/12794755,ES-MAD-BERRUGUETE,4,7,4.0,3.0,1,EMITTED,DWELLING_LAYOUT_EMITTED
relation/12800463,ES-MAD-BERRUGUETE,5,29,,,1,FALLBACK,FALLBACK_PENDING_LAYOUT
relation/12800464,ES-MAD-BERRUGUETE,5,39,,,1,FALLBACK,FALLBACK_PENDING_LAYOUT
relation/12800465,ES-MAD-BERRUGUETE,5,28,,,1,FALLBACK,FALLBACK_PENDING_LAYOUT
relation/12803889,ES-MAD-BERRUGUETE,4,45,4.0,3.0,1,EMITTED,DWELLING_LAYOUT_EMITTED
relation/12803902,ES-MAD-BERRUGUETE,4,44,,,0,FALLBACK,FALLBACK_PENDING_LAYOUT
relation/12818819,ES-MAD-BERRUGUETE,4,31,4.0,3.0,1,EMITTED,
relation/12837455,ES-MAD-BERRUGUETE,4,6,4.0,3.0,1,EMITTED,DWELLING_LAYOUT_EMITTED
relation/12837456,ES-MAD-BERRUGUETE,2,8,2.0,1.0,0,EMITTED,DWELLING_LAYOUT_EMITTED
relation/12837457,ES-MAD-BERRUGUETE,2,1,1.0,0.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
relation/12863111,ES-MAD-BERRUGUETE,5,41,5.0,4.0,1,EMITTED,DWELLING_LAYOUT_EMITTED
relation/12876435,ES-MAD-BERRUGUETE,5,18,5.0,4.0,1,EMITTED,DWELLING_LAYOUT_EMITTED
relation/12876436,ES-MAD-BERRUGUETE,3,1,1.0,0.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
relation/12876437,ES-MAD-BERRUGUETE,2,7,2.0,1.0,1,EMITTED,DWELLING_LAYOUT_EMITTED
relation/12877779,ES-MAD-BERRUGUETE,3,92,,,1,REFUSED_K_GT_12,FALLBACK_PENDING_LAYOUT
relation/12877780,ES-MAD-BERRUGUETE,4,8,4.0,3.0,0,EMITTED,DWELLING_LAYOUT_EMITTED
relation/12882209,ES-MAD-BERRUGUETE,3,30,,,0,FALLBACK,FALLBACK_PENDING_LAYOUT
relation/12882211,ES-MAD-BERRUGUETE,3,7,3.0,2.0,1,EMITTED,DWELLING_LAYOUT_EMITTED
relation/12891866,ES-MAD-BERRUGUETE,4,11,4.0,3.0,1,EMITTED,DWELLING_LAYOUT_EMITTED
relation/12891867,ES-MAD-BERRUGUETE,2,4,2.0,1.0,0,EMITTED,DWELLING_LAYOUT_EMITTED
relation/12891868,ES-MAD-BERRUGUETE,2,1,1.0,0.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
relation/12931517,ES-MAD-BERRUGUETE,2,1,1.0,0.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
relation/12931518,ES-MAD-BERRUGUETE,4,10,4.0,3.0,1,EMITTED,DWELLING_LAYOUT_EMITTED
relation/12993356,ES-MAD-BERRUGUETE,4,17,,,1,FALLBACK,FALLBACK_PENDING_LAYOUT
relation/13005466,ES-MAD-BERRUGUETE,1,1,1.0,0.0,0,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
relation/13033800,ES-MAD-BERRUGUETE,3,4,3.0,2.0,1,EMITTED,DWELLING_LAYOUT_EMITTED
relation/13033801,ES-MAD-BERRUGUETE,4,28,4.0,3.0,0,EMITTED,DWELLING_LAYOUT_EMITTED
relation/13146436,ES-MAD-BERRUGUETE,3,3,3.0,2.0,0,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
relation/13146437,ES-MAD-BERRUGUETE,4,22,4.0,3.0,1,EMITTED,DWELLING_LAYOUT_EMITTED
relation/13160790,ES-MAD-BERRUGUETE,3,10,3.0,2.0,1,EMITTED,DWELLING_LAYOUT_EMITTED
relation/13160791,ES-MAD-BERRUGUETE,3,35,,,1,FALLBACK,FALLBACK_PENDING_LAYOUT
relation/13263924,ES-MAD-BERRUGUETE,2,13,2.0,1.0,1,EMITTED,DWELLING_LAYOUT_EMITTED
relation/13263925,ES-MAD-BERRUGUETE,2,4,2.0,1.0,0,EMITTED,DWELLING_LAYOUT_EMITTED
relation/13263926,ES-MAD-BERRUGUETE,3,1,1.0,0.0,1,EMITTED,DWELLING_LAYOUT_EMITTED
relation/13296657,ES-MAD-BERRUGUETE,5,30,5.0,4.0,0,EMITTED,DWELLING_LAYOUT_EMITTED
relation/13306447,ES-MAD-BERRUGUETE,4,6,4.0,3.0,1,EMITTED,DWELLING_LAYOUT_EMITTED
relation/13306448,ES-MAD-BERRUGUETE,4,7,4.0,3.0,1,EMITTED,DWELLING_LAYOUT_EMITTED
relation/13307655,ES-MAD-BERRUGUETE,4,6,,,1,FALLBACK,FALLBACK_PENDING_LAYOUT
relation/13340529,ES-MAD-BERRUGUETE,3,3,3.0,2.0,0,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
relation/13340530,ES-MAD-BERRUGUETE,3,4,3.0,2.0,1,EMITTED,DWELLING_LAYOUT_EMITTED
relation/13381288,ES-MAD-BERRUGUETE,4,7,4.0,3.0,1,EMITTED,DWELLING_LAYOUT_EMITTED
relation/13430481,ES-MAD-BERRUGUETE,2,6,2.0,1.0,0,EMITTED,DWELLING_LAYOUT_EMITTED
relation/13430482,ES-MAD-BERRUGUETE,2,1,1.0,0.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
BATIMENT0000000013365727_part0,FR-LYO-HAUTCOEURPENTES,3,8,3.0,2.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
BATIMENT0000000240877101_part0,FR-LYO-HAUTCOEURPENTES,4,4,4.0,3.0,0,EMITTED,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT
BATIMENT0000000240877122_part0,FR-LYO-HAUTCOEURPENTES,1,1,1.0,0.0,0,EMITTED,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT
BATIMENT0000000240877130_part0,FR-LYO-HAUTCOEURPENTES,4,4,4.0,3.0,0,EMITTED,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT
BATIMENT0000000240877151_part0,FR-LYO-HAUTCOEURPENTES,6,29,6.0,5.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
BATIMENT0000000240877159_part0,FR-LYO-HAUTCOEURPENTES,3,4,3.0,2.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT
BATIMENT0000000240877169_part0,FR-LYO-HAUTCOEURPENTES,4,4,4.0,3.0,0,EMITTED,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT
BATIMENT0000000240877179_part0,FR-LYO-HAUTCOEURPENTES,3,4,3.0,2.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT
BATIMENT0000000240877182_part0,FR-LYO-HAUTCOEURPENTES,2,1,1.0,0.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT
BATIMENT0000000240877183_part0,FR-LYO-HAUTCOEURPENTES,4,4,4.0,3.0,0,EMITTED,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT
BATIMENT0000000240877518_part0,FR-LYO-HAUTCOEURPENTES,3,4,,,1,FALLBACK,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT
BATIMENT0000000240877519_part0,FR-LYO-HAUTCOEURPENTES,4,4,4.0,3.0,0,EMITTED,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT
BATIMENT0000000240877522_part0,FR-LYO-HAUTCOEURPENTES,3,4,3.0,2.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT
BATIMENT0000000240877523_part0,FR-LYO-HAUTCOEURPENTES,2,4,2.0,1.0,0,EMITTED,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT
BATIMENT0000000240877524_part0,FR-LYO-HAUTCOEURPENTES,4,4,4.0,3.0,0,EMITTED,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT
BATIMENT0000000240877527_part0,FR-LYO-HAUTCOEURPENTES,5,29,,,1,FALLBACK,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT
BATIMENT0000000240877538_part0,FR-LYO-HAUTCOEURPENTES,4,4,4.0,3.0,0,EMITTED,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT
BATIMENT0000000240878030_part0,FR-LYO-HAUTCOEURPENTES,3,4,,,1,FALLBACK,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT
BATIMENT0000000240878034_part0,FR-LYO-HAUTCOEURPENTES,3,4,3.0,2.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT
BATIMENT0000000240879409_part0,FR-LYO-HAUTCOEURPENTES,5,29,5.0,4.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT
BATIMENT0000000240879419_part0,FR-LYO-HAUTCOEURPENTES,8,31,8.0,7.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT
BATIMENT0000000240879449_part0,FR-LYO-HAUTCOEURPENTES,6,69,,,1,FALLBACK,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT
BATIMENT0000000240879451_part0,FR-LYO-HAUTCOEURPENTES,1,1,1.0,0.0,0,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
BATIMENT0000000240879459_part0,FR-LYO-HAUTCOEURPENTES,5,69,,,1,REFUSED_K_GT_12,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT
BATIMENT0000000240879467_part0,FR-LYO-HAUTCOEURPENTES,5,29,5.0,4.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT
BATIMENT0000000240879470_part0,FR-LYO-HAUTCOEURPENTES,4,4,4.0,3.0,0,EMITTED,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT
BATIMENT0000000240879486_part0,FR-LYO-HAUTCOEURPENTES,4,4,4.0,3.0,0,EMITTED,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT
BATIMENT0000000240879492_part0,FR-LYO-HAUTCOEURPENTES,5,29,5.0,4.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT
BATIMENT0000000240879510_part0,FR-LYO-HAUTCOEURPENTES,2,4,2.0,1.0,0,EMITTED,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT
BATIMENT0000000240879511_part0,FR-LYO-HAUTCOEURPENTES,4,4,4.0,3.0,0,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
BATIMENT0000000240879534_part0,FR-LYO-HAUTCOEURPENTES,7,29,7.0,6.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
BATIMENT0000000240879546_part0,FR-LYO-HAUTCOEURPENTES,6,69,6.0,5.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT
BATIMENT0000000240879558_part0,FR-LYO-HAUTCOEURPENTES,7,29,7.0,6.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
BATIMENT0000000240879564_part0,FR-LYO-HAUTCOEURPENTES,8,29,8.0,7.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT
BATIMENT0000000240879572_part0,FR-LYO-HAUTCOEURPENTES,7,34,7.0,6.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT
BATIMENT0000000240879577_part0,FR-LYO-HAUTCOEURPENTES,4,8,4.0,3.0,0,EMITTED,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT
BATIMENT0000000240879604_part0,FR-LYO-HAUTCOEURPENTES,4,4,4.0,3.0,0,EMITTED,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT
BATIMENT0000000240879614_part0,FR-LYO-HAUTCOEURPENTES,3,4,3.0,2.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT
BATIMENT0000000240879618_part0,FR-LYO-HAUTCOEURPENTES,2,1,1.0,0.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT
BATIMENT0000000240879627_part0,FR-LYO-HAUTCOEURPENTES,3,4,3.0,2.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT
BATIMENT0000000240879632_part0,FR-LYO-HAUTCOEURPENTES,4,4,4.0,3.0,0,EMITTED,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT
BATIMENT0000000240879635_part0,FR-LYO-HAUTCOEURPENTES,3,4,3.0,2.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT
BATIMENT0000000240879644_part0,FR-LYO-HAUTCOEURPENTES,5,69,,,1,REFUSED_K_GT_12,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT
BATIMENT0000000240879650_part0,FR-LYO-HAUTCOEURPENTES,4,4,4.0,3.0,0,EMITTED,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT
BATIMENT0000000240879660_part0,FR-LYO-HAUTCOEURPENTES,3,4,3.0,2.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT
BATIMENT0000000240879669_part0,FR-LYO-HAUTCOEURPENTES,5,29,5.0,4.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
BATIMENT0000000240879681_part0,FR-LYO-HAUTCOEURPENTES,4,5,4.0,3.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT
BATIMENT0000000240879754_part0,FR-LYO-HAUTCOEURPENTES,4,1,1.0,0.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
BATIMENT0000000240879755_part0,FR-LYO-HAUTCOEURPENTES,3,4,3.0,2.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT
BATIMENT0000000240879756_part0,FR-LYO-HAUTCOEURPENTES,4,4,4.0,3.0,0,EMITTED,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT
BATIMENT0000000240879758_part0,FR-LYO-HAUTCOEURPENTES,4,4,4.0,3.0,0,EMITTED,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT
BATIMENT0000000240879759_part0,FR-LYO-HAUTCOEURPENTES,4,4,4.0,3.0,0,EMITTED,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT
BATIMENT0000000240879761_part0,FR-LYO-HAUTCOEURPENTES,3,4,3.0,2.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
BATIMENT0000000240879768_part0,FR-LYO-HAUTCOEURPENTES,3,4,3.0,2.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT
BATIMENT0000000240879789_part0,FR-LYO-HAUTCOEURPENTES,6,26,6.0,5.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT
BATIMENT0000000240879897_part0,FR-LYO-HAUTCOEURPENTES,4,4,4.0,3.0,0,EMITTED,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT
