Time,3919EA621056D864_F0_DWELLING_0:ANNUALSIZINGPERIOD:Des Heat Load [W],3919EA621056D864_F0_DWELLING_0:ANNUALSIZINGPERIOD:Des Sens Cool Load [W],3919EA621056D864_F0_DWELLING_0:ANNUALSIZINGPERIOD:Des Heat Mass Flow [kg/s],3919EA621056D864_F0_DWELLING_0:ANNUALSIZINGPERIOD:Des Cool Mass Flow [kg/s],3919EA621056D864_F0_DWELLING_0::Des Latent Heat Load [W],3919EA621056D864_F0_DWELLING_0::Des Latent Cool Load [W],3919EA621056D864_F0_DWELLING_0::Des Latent Heat Mass Flow [kg/s],3919EA621056D864_F0_DWELLING_0::Des Latent Cool Mass Flow [kg/s],3919EA621056D864_F0_DWELLING_0::Des Heat Load No DOAS [W],3919EA621056D864_F0_DWELLING_0::Des Sens Cool Load No DOAS [W],3919EA621056D864_F0_DWELLING_0::Des Latent Heat Load No DOAS [W],3919EA621056D864_F0_DWELLING_0::Des Latent Cool Load No DOAS [W],3919EA621056D864_F0_DWELLING_0:ANNUALSIZINGPERIOD:Heating Zone Temperature [C],3919EA621056D864_F0_DWELLING_0:ANNUALSIZINGPERIOD:Heating Zone Relative Humidity [%],3919EA621056D864_F0_DWELLING_0:ANNUALSIZINGPERIOD:Cooling Zone Temperature [C],3919EA621056D864_F0_DWELLING_0:ANNUALSIZINGPERIOD:Cooling Zone Relative Humidity [%],3919EA621056D864_F1_DWELLING_0:ANNUALSIZINGPERIOD:Des Heat Load [W],3919EA621056D864_F1_DWELLING_0:ANNUALSIZINGPERIOD:Des Sens Cool Load [W],3919EA621056D864_F1_DWELLING_0:ANNUALSIZINGPERIOD:Des Heat Mass Flow [kg/s],3919EA621056D864_F1_DWELLING_0:ANNUALSIZINGPERIOD:Des Cool Mass Flow [kg/s],3919EA621056D864_F1_DWELLING_0::Des Latent Heat Load [W],3919EA621056D864_F1_DWELLING_0::Des Latent Cool Load [W],3919EA621056D864_F1_DWELLING_0::Des Latent Heat Mass Flow [kg/s],3919EA621056D864_F1_DWELLING_0::Des Latent Cool Mass Flow [kg/s],3919EA621056D864_F1_DWELLING_0::Des Heat Load No DOAS [W],3919EA621056D864_F1_DWELLING_0::Des Sens Cool Load No DOAS [W],3919EA621056D864_F1_DWELLING_0::Des Latent Heat Load No DOAS [W],3919EA621056D864_F1_DWELLING_0::Des Latent Cool Load No DOAS [W],3919EA621056D864_F1_DWELLING_0:ANNUALSIZINGPERIOD:Heating Zone Temperature [C],3919EA621056D864_F1_DWELLING_0:ANNUALSIZINGPERIOD:Heating Zone Relative Humidity [%],3919EA621056D864_F1_DWELLING_0:ANNUALSIZINGPERIOD:Cooling Zone Temperature [C],3919EA621056D864_F1_DWELLING_0:ANNUALSIZINGPERIOD:Cooling Zone Relative Humidity [%],3919EA621056D864_F2_DWELLING_0:ANNUALSIZINGPERIOD:Des Heat Load [W],3919EA621056D864_F2_DWELLING_0:ANNUALSIZINGPERIOD:Des Sens Cool Load [W],3919EA621056D864_F2_DWELLING_0:ANNUALSIZINGPERIOD:Des Heat Mass Flow [kg/s],3919EA621056D864_F2_DWELLING_0:ANNUALSIZINGPERIOD:Des Cool Mass Flow [kg/s],3919EA621056D864_F2_DWELLING_0::Des Latent Heat Load [W],3919EA621056D864_F2_DWELLING_0::Des Latent Cool Load [W],3919EA621056D864_F2_DWELLING_0::Des Latent Heat Mass Flow [kg/s],3919EA621056D864_F2_DWELLING_0::Des Latent Cool Mass Flow [kg/s],3919EA621056D864_F2_DWELLING_0::Des Heat Load No DOAS [W],3919EA621056D864_F2_DWELLING_0::Des Sens Cool Load No DOAS [W],3919EA621056D864_F2_DWELLING_0::Des Latent Heat Load No DOAS [W],3919EA621056D864_F2_DWELLING_0::Des Latent Cool Load No DOAS [W],3919EA621056D864_F2_DWELLING_0:ANNUALSIZINGPERIOD:Heating Zone Temperature [C],3919EA621056D864_F2_DWELLING_0:ANNUALSIZINGPERIOD:Heating Zone Relative Humidity [%],3919EA621056D864_F2_DWELLING_0:ANNUALSIZINGPERIOD:Cooling Zone Temperature [C],3919EA621056D864_F2_DWELLING_0:ANNUALSIZINGPERIOD:Cooling Zone Relative Humidity [%],3919EA621056D864_F3_DWELLING_0:ANNUALSIZINGPERIOD:Des Heat Load [W],3919EA621056D864_F3_DWELLING_0:ANNUALSIZINGPERIOD:Des Sens Cool Load [W],3919EA621056D864_F3_DWELLING_0:ANNUALSIZINGPERIOD:Des Heat Mass Flow [kg/s],3919EA621056D864_F3_DWELLING_0:ANNUALSIZINGPERIOD:Des Cool Mass Flow [kg/s],3919EA621056D864_F3_DWELLING_0::Des Latent Heat Load [W],3919EA621056D864_F3_DWELLING_0::Des Latent Cool Load [W],3919EA621056D864_F3_DWELLING_0::Des Latent Heat Mass Flow [kg/s],3919EA621056D864_F3_DWELLING_0::Des Latent Cool Mass Flow [kg/s],3919EA621056D864_F3_DWELLING_0::Des Heat Load No DOAS [W],3919EA621056D864_F3_DWELLING_0::Des Sens Cool Load No DOAS [W],3919EA621056D864_F3_DWELLING_0::Des Latent Heat Load No DOAS [W],3919EA621056D864_F3_DWELLING_0::Des Latent Cool Load No DOAS [W],3919EA621056D864_F3_DWELLING_0:ANNUALSIZINGPERIOD:Heating Zone Temperature [C],3919EA621056D864_F3_DWELLING_0:ANNUALSIZINGPERIOD:Heating Zone Relative Humidity [%],3919EA621056D864_F3_DWELLING_0:ANNUALSIZINGPERIOD:Cooling Zone Temperature [C],3919EA621056D864_F3_DWELLING_0:ANNUALSIZINGPERIOD:Cooling Zone Relative Humidity [%],3919EA621056D864_F0_DWELLING_1:ANNUALSIZINGPERIOD:Des Heat Load [W],3919EA621056D864_F0_DWELLING_1:ANNUALSIZINGPERIOD:Des Sens Cool Load [W],3919EA621056D864_F0_DWELLING_1:ANNUALSIZINGPERIOD:Des Heat Mass Flow [kg/s],3919EA621056D864_F0_DWELLING_1:ANNUALSIZINGPERIOD:Des Cool Mass Flow [kg/s],3919EA621056D864_F0_DWELLING_1::Des Latent Heat Load [W],3919EA621056D864_F0_DWELLING_1::Des Latent Cool Load [W],3919EA621056D864_F0_DWELLING_1::Des Latent Heat Mass Flow [kg/s],3919EA621056D864_F0_DWELLING_1::Des Latent Cool Mass Flow [kg/s],3919EA621056D864_F0_DWELLING_1::Des Heat Load No DOAS [W],3919EA621056D864_F0_DWELLING_1::Des Sens Cool Load No DOAS [W],3919EA621056D864_F0_DWELLING_1::Des Latent Heat Load No DOAS [W],3919EA621056D864_F0_DWELLING_1::Des Latent Cool Load No DOAS [W],3919EA621056D864_F0_DWELLING_1:ANNUALSIZINGPERIOD:Heating Zone Temperature [C],3919EA621056D864_F0_DWELLING_1:ANNUALSIZINGPERIOD:Heating Zone Relative Humidity [%],3919EA621056D864_F0_DWELLING_1:ANNUALSIZINGPERIOD:Cooling Zone Temperature [C],3919EA621056D864_F0_DWELLING_1:ANNUALSIZINGPERIOD:Cooling Zone Relative Humidity [%]
20:35:00,7.617629E+02,0.000000E+00,2.489835E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999648E+01,3.315694E+01,2.601511E+01,6.042495E+01,8.775897E+02,0.000000E+00,2.868408E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999639E+01,3.452951E+01,2.881393E+01,5.132475E+01,9.433464E+02,0.000000E+00,3.083325E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999631E+01,3.523892E+01,2.929258E+01,4.992917E+01,2.247638E+03,0.000000E+00,7.346154E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999532E+01,4.333272E+01,2.860384E+01,5.195254E+01,2.030636E+03,0.000000E+00,6.636860E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999511E+01,4.247282E+01,2.542676E+01,6.256405E+01
20:40:00,7.642084E+02,0.000000E+00,2.497827E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999648E+01,3.319498E+01,2.601136E+01,6.025450E+01,8.803331E+02,0.000000E+00,2.877374E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999639E+01,3.456632E+01,2.881235E+01,5.117024E+01,9.462009E+02,0.000000E+00,3.092655E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999631E+01,3.527438E+01,2.929172E+01,4.977626E+01,2.254174E+03,0.000000E+00,7.367515E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999532E+01,4.335752E+01,2.859343E+01,5.182285E+01,2.036561E+03,0.000000E+00,6.656224E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999511E+01,4.249922E+01,2.540431E+01,6.245766E+01
20:45:00,7.665486E+02,0.000000E+00,2.505476E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999648E+01,3.323176E+01,2.600766E+01,5.997301E+01,8.829610E+02,0.000000E+00,2.885963E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999639E+01,3.460188E+01,2.881077E+01,5.092102E+01,9.489380E+02,0.000000E+00,3.101601E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999631E+01,3.530861E+01,2.929082E+01,4.953123E+01,2.260485E+03,0.000000E+00,7.388143E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999532E+01,4.338145E+01,2.858261E+01,5.159830E+01,2.042264E+03,0.000000E+00,6.674864E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999511E+01,4.252463E+01,2.538110E+01,6.223894E+01
20:50:00,7.687834E+02,0.000000E+00,2.512780E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999647E+01,3.326737E+01,2.600398E+01,5.958712E+01,8.854734E+02,0.000000E+00,2.894174E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999638E+01,3.463630E+01,2.880916E+01,5.058278E+01,9.515575E+02,0.000000E+00,3.110162E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999630E+01,3.534173E+01,2.928986E+01,4.919964E+01,2.266570E+03,0.000000E+00,7.408030E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999532E+01,4.340464E+01,2.857140E+01,5.128441E+01,2.047744E+03,0.000000E+00,6.692775E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999511E+01,4.254918E+01,2.535720E+01,6.191399E+01
20:55:00,7.709128E+02,0.000000E+00,2.519740E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999647E+01,3.330192E+01,2.600027E+01,5.910307E+01,8.878699E+02,0.000000E+00,2.902007E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999638E+01,3.466967E+01,2.880751E+01,5.016088E+01,9.540590E+02,0.000000E+00,3.118338E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999630E+01,3.537383E+01,2.928882E+01,4.878671E+01,2.272427E+03,0.000000E+00,7.427172E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999531E+01,4.342720E+01,2.855979E+01,5.088636E+01,2.053000E+03,0.000000E+00,6.709955E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999511E+01,4.257299E+01,2.533264E+01,6.148855E+01
21:00:00,7.729366E+02,0.000000E+00,2.526355E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999647E+01,3.333549E+01,2.599653E+01,5.852674E+01,8.901505E+02,0.000000E+00,2.909461E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999638E+01,3.470208E+01,2.880581E+01,4.966040E+01,9.564424E+02,0.000000E+00,3.126128E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999630E+01,3.540501E+01,2.928770E+01,4.829740E+01,2.278054E+03,0.000000E+00,7.445562E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999531E+01,4.344921E+01,2.854780E+01,5.040910E+01,2.058032E+03,0.000000E+00,6.726400E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999510E+01,4.259615E+01,2.530746E+01,6.096814E+01
21:05:00,7.749293E+02,0.000000E+00,2.532868E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999646E+01,3.336814E+01,2.599272E+01,5.786374E+01,8.923968E+02,0.000000E+00,2.916803E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999637E+01,3.473360E+01,2.880404E+01,4.908614E+01,9.587879E+02,0.000000E+00,3.133794E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999630E+01,3.543533E+01,2.928648E+01,4.773639E+01,2.283572E+03,0.000000E+00,7.463599E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999531E+01,4.347074E+01,2.853542E+01,4.985728E+01,2.062952E+03,0.000000E+00,6.742481E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999510E+01,4.261875E+01,2.528169E+01,6.035797E+01
21:10:00,7.768961E+02,0.000000E+00,2.539296E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999646E+01,3.339892E+01,2.598243E+01,5.724458E+01,8.946182E+02,0.000000E+00,2.924064E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999637E+01,3.476329E+01,2.879516E+01,4.855106E+01,9.611092E+02,0.000000E+00,3.141381E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999629E+01,3.546384E+01,2.927811E+01,4.721365E+01,2.289034E+03,0.000000E+00,7.481450E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999531E+01,4.349072E+01,2.851642E+01,4.934324E+01,2.067811E+03,0.000000E+00,6.758362E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999510E+01,4.263968E+01,2.525113E+01,5.978593E+01
21:15:00,7.788350E+02,0.000000E+00,2.545633E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999646E+01,3.342736E+01,2.596376E+01,5.673889E+01,8.968106E+02,0.000000E+00,2.931229E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999637E+01,3.479071E+01,2.877737E+01,4.811421E+01,9.633996E+02,0.000000E+00,3.148867E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999629E+01,3.549013E+01,2.926075E+01,4.678675E+01,2.294407E+03,0.000000E+00,7.499011E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999531E+01,4.350879E+01,2.848926E+01,4.892633E+01,2.072578E+03,0.000000E+00,6.773942E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999510E+01,4.265857E+01,2.521466E+01,5.932224E+01
21:20:00,7.807483E+02,0.000000E+00,2.551886E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999646E+01,3.345346E+01,2.593825E+01,5.635698E+01,8.989782E+02,0.000000E+00,2.938314E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999637E+01,3.481585E+01,2.875290E+01,4.778263E+01,9.656659E+02,0.000000E+00,3.156274E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999629E+01,3.551419E+01,2.923664E+01,4.646253E+01,2.299721E+03,0.000000E+00,7.516378E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999531E+01,4.352495E+01,2.845599E+01,4.861439E+01,2.077282E+03,0.000000E+00,6.789315E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999510E+01,4.267545E+01,2.517340E+01,5.897975E+01
21:25:00,7.826337E+02,0.000000E+00,2.558049E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999645E+01,3.347745E+01,2.590807E+01,5.608544E+01,9.011169E+02,0.000000E+00,2.945304E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999636E+01,3.483897E+01,2.872445E+01,4.754344E+01,9.679013E+02,0.000000E+00,3.163581E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999629E+01,3.553628E+01,2.920851E+01,4.622840E+01,2.304944E+03,0.000000E+00,7.533452E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999531E+01,4.353962E+01,2.841905E+01,4.839526E+01,2.081893E+03,0.000000E+00,6.804386E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999510E+01,4.269069E+01,2.512886E+01,5.874716E+01
21:30:00,7.844936E+02,0.000000E+00,2.564127E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999645E+01,3.349956E+01,2.587476E+01,5.590827E+01,9.032308E+02,0.000000E+00,2.952213E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999636E+01,3.486029E+01,2.869373E+01,4.738253E+01,9.701126E+02,0.000000E+00,3.170808E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999628E+01,3.555661E+01,2.917809E+01,4.607056E+01,2.310107E+03,0.000000E+00,7.550326E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999530E+01,4.355302E+01,2.837993E+01,4.825533E+01,2.086440E+03,0.000000E+00,6.819248E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999510E+01,4.270454E+01,2.508206E+01,5.860983E+01
21:35:00,7.863256E+02,0.000000E+00,2.570115E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999645E+01,3.352000E+01,2.583918E+01,5.581297E+01,9.053157E+02,0.000000E+00,2.959027E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999636E+01,3.488004E+01,2.866149E+01,4.728952E+01,9.722931E+02,0.000000E+00,3.177934E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999628E+01,3.557543E+01,2.914615E+01,4.597888E+01,2.315179E+03,0.000000E+00,7.566900E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999530E+01,4.356547E+01,2.833925E+01,4.818455E+01,2.090894E+03,0.000000E+00,6.833804E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999509E+01,4.271733E+01,2.503353E+01,5.855607E+01
21:40:00,7.881319E+02,0.000000E+00,2.576019E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999644E+01,3.353895E+01,2.580163E+01,5.579083E+01,9.073758E+02,0.000000E+00,2.965760E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999635E+01,3.489838E+01,2.862793E+01,4.725730E+01,9.744494E+02,0.000000E+00,3.184982E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999628E+01,3.559290E+01,2.911287E+01,4.594638E+01,2.320187E+03,0.000000E+00,7.583269E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999530E+01,4.357708E+01,2.829711E+01,4.817595E+01,2.095283E+03,0.000000E+00,6.848148E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999509E+01,4.272916E+01,2.498338E+01,5.857774E+01
21:45:00,7.899103E+02,0.000000E+00,2.581831E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999644E+01,3.355657E+01,2.576250E+01,5.583429E+01,9.094070E+02,0.000000E+00,2.972399E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999635E+01,3.491548E+01,2.859315E+01,4.727995E+01,9.765747E+02,0.000000E+00,3.191928E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999627E+01,3.560918E+01,2.907837E+01,4.596736E+01,2.325102E+03,0.000000E+00,7.599333E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999529E+01,4.358807E+01,2.825360E+01,4.822377E+01,2.099577E+03,0.000000E+00,6.862183E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999508E+01,4.274028E+01,2.493184E+01,5.866749E+01
21:50:00,7.916631E+02,0.000000E+00,2.587560E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999643E+01,3.357297E+01,2.572207E+01,5.593655E+01,9.114133E+02,0.000000E+00,2.978956E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999635E+01,3.493146E+01,2.855728E+01,4.735221E+01,9.786758E+02,0.000000E+00,3.198796E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999627E+01,3.562438E+01,2.904275E+01,4.603671E+01,2.329953E+03,0.000000E+00,7.615187E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999529E+01,4.359847E+01,2.820876E+01,4.832283E+01,2.103805E+03,0.000000E+00,6.876001E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999508E+01,4.275071E+01,2.487913E+01,5.881869E+01
