Date/Time,BATIMENT0000000240879467_PART0_F0_DWELLING_0 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240879467_PART0_F0_DWELLING_1 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240879467_PART0_F0_DWELLING_2 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240879467_PART0_F0_DWELLING_3 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly) 
 09/25  06:00:00,10583675.133828975,9621131.853477769,10913863.463998277,11991545.386023713 
 09/25  07:00:00,10981571.641422495,9940273.929647883,11285383.52884662,12442243.365588933 
 09/25  08:00:00,10510536.877225997,9539769.937032886,10694847.436385855,11844404.606392812 
 09/25  09:00:00,8425651.36901366,7813978.2724043485,7861030.680832831,8767004.686713513 
 09/25  10:00:00,6343876.6810519835,6055230.807564002,4931413.309679858,5369727.921639501 
 09/25  11:00:00,4512104.853143241,4484350.354605574,2867135.35067748,3046593.0929370048 
 09/25  12:00:00,2746762.3736151084,2973599.5886949906,1680523.5638654884,1590284.252823102 
 09/25  13:00:00,1023846.940513033,1770620.570911155,1113640.445248536,561998.1992658657 
 09/25  14:00:00,0.0,801963.3271532157,294170.3131259914,0.0 
 09/25  15:00:00,0.0,129293.52264377013,0.0,0.0 
 09/25  16:00:00,0.0,0.0,0.0,0.0 
 09/25  17:00:00,0.0,0.0,0.0,0.0 
 09/25  18:00:00,0.0,346592.4495139465,97842.68849461878,0.0 
 09/25  19:00:00,247805.48769990634,1571753.3312052176,1455808.2669795402,314570.7355435268 
 09/25  20:00:00,1719096.3630848282,2853805.034237635,2969436.67694086,1970733.9908530044 
 09/25  21:00:00,2862670.6739923563,3730113.4472601083,3992876.695687847,3230531.430010831 
 09/25  22:00:00,3961844.9442737885,4580106.943493138,4967764.157994658,4452934.925555628 
 09/25  23:00:00,5226511.723921775,5571028.562649715,6121636.152643872,5879125.216577157 
 09/25  24:00:00,6255547.424745888,6345607.648722934,7038151.969427033,7049868.009678514 
 09/26  01:00:00,7351248.630352959,7195738.212120325,8037245.061906939,8296173.878645211 
 09/26  02:00:00,8353927.516009239,7979647.536935308,8960346.198873159,9440048.245389754 
 09/26  03:00:00,9064051.628422432,8515050.986632492,9597211.268323693,10251592.341099767 
 09/26  04:00:00,9558909.834296118,8870454.166678196,10022891.386000443,10818536.794682005 
 09/26  05:00:00,9883236.558858773,9090393.909006134,10290877.949859565,11190295.918141764 
 09/26  06:00:00,10224767.216594199,9342106.677667912,10588075.130986536,11575889.525696907 
 09/26  07:00:00,10476556.791365542,9526890.297362171,10803887.625196358,11857973.420487626 
 09/26  08:00:00,10398748.514587583,9481193.54376661,10596374.28318514,11679721.531762404 
 09/26  09:00:00,8527602.746931043,7921031.075819447,7827804.040143796,8743383.413696397 
 09/26  10:00:00,5962539.72522282,5674302.195923217,4408112.514512826,4828586.512119764 
 09/26  11:00:00,3711691.017785907,3702198.555245229,2023429.7255929604,2164505.231488404 
 09/26  12:00:00,1701764.8473290545,1951999.0097527758,615968.9559371087,486201.34334115 
 09/26  13:00:00,187031.46719861543,525985.0816728737,48522.886787772586,0.0 
 09/26  14:00:00,0.0,0.0,0.0,0.0 
 09/26  15:00:00,0.0,0.0,0.0,0.0 
 09/26  16:00:00,0.0,0.0,0.0,0.0 
 09/26  17:00:00,0.0,0.0,0.0,0.0 
 09/26  18:00:00,0.0,0.0,0.0,0.0 
 09/26  19:00:00,0.0,143073.22294147528,37568.070088370594,0.0 
 09/26  20:00:00,136791.5249482343,1241643.7190018143,1172339.8380332226,164550.73787025615 
 09/26  21:00:00,1318438.8028813913,2308146.7837665807,2385107.718576957,1505427.7701889267 
 09/26  22:00:00,2477126.1306896796,3181524.6508634565,3407187.8758272477,2800146.1099412786 
 09/26  23:00:00,3319583.4406857905,3849932.3307864936,4185795.9725582087,3739287.7720393734 
 09/26  24:00:00,4637312.605623184,4928333.300181419,5434030.4881048305,5230006.415466534 
 09/27  01:00:00,6165111.399977254,6183671.867161612,6885754.452970423,6958373.143131889 
 09/27  02:00:00,7376313.64577094,7162874.903843001,8018015.4904717095,8323540.072070847 
 09/27  03:00:00,8246022.596829668,7840610.7237866735,8811321.329895714,9310399.383355964 
 09/27  04:00:00,8783664.769290367,8237322.553789173,9280593.633194584,9919847.491041755 
 09/27  05:00:00,9062662.314684797,8421872.9425898,9499689.187858162,10229152.508801524 
 09/27  06:00:00,9367816.673609564,8636620.98872054,9753776.17784853,10572057.46347156 
 09/27  07:00:00,9643991.98935413,8836010.54189988,9987469.969736442,10882947.257496385 
 09/27  08:00:00,9572573.438051768,8793767.71085408,9780317.626693847,10704858.894501781 
 09/27  09:00:00,7877708.482574839,7404004.325558383,7245531.530753337,7996830.749487393 
 09/27  10:00:00,5257394.48436751,5104200.532551389,3740738.267768627,4020465.8160724165 
 09/27  11:00:00,2791564.338505264,2925105.979333617,1142479.9415802795,1151433.3582305517 
 09/27  12:00:00,715711.2640755062,1052532.041928306,14054.0163742764,0.0 
 09/27  13:00:00,0.0,7763.98221152049,0.0,0.0 
 09/27  14:00:00,0.0,0.0,0.0,0.0 
 09/27  15:00:00,0.0,0.0,0.0,0.0 
 09/27  16:00:00,0.0,0.0,0.0,0.0 
 09/27  17:00:00,0.0,0.0,0.0,0.0 
 09/27  18:00:00,0.0,0.0,0.0,0.0 
 09/27  19:00:00,0.0,0.0,0.0,0.0 
 09/27  20:00:00,0.0,0.0,0.0,0.0 
 09/27  21:00:00,0.0,459599.16951123095,483850.68625764037,0.0 
 09/27  22:00:00,77283.6522648533,866384.8713764164,963709.142359235,214019.81618659486 
 09/27  23:00:00,514901.62107822177,1119898.5428164473,1247500.5090254126,736779.2918702691 
 09/27  24:00:00,1166707.461281043,1591393.310668276,1767505.2997232154,1428332.249046259 
 09/28  01:00:00,2061880.0283529838,2354999.734005007,2611783.4327309616,2379987.194466111 
 09/28  02:00:00,2920531.426048035,3092855.4172344888,3456333.926029915,3349866.568274724 
 09/28  03:00:00,3766878.6026558764,3777721.435337668,4259968.391228531,4327396.299469705 
 09/28  04:00:00,4584265.765766491,4438515.24127862,5025974.831688158,5255983.869374435 
 09/28  05:00:00,5279708.718634812,5004514.698178804,5671470.373825451,6031032.441794108 
 09/28  06:00:00,5367843.529665163,5017340.1529765,5710935.288316282,6151304.447159085 
 09/28  07:00:00,5449359.411046571,5029989.932901158,5751210.604117605,6269585.339145346 
 09/28  08:00:00,5504030.395876638,5084535.814695628,5771843.206141992,6296713.377905893 
 09/28  09:00:00,4059076.3929610485,3938362.5131913894,4137820.4192999643,4386168.596202603 
 09/28  10:00:00,2131883.5189337074,2324892.7422168665,1684301.7722608678,1611915.7602364405 
 09/28  11:00:00,505470.1974058233,857580.0152624238,127478.85826359564,59397.447624458444 
 09/28  12:00:00,0.0,6278.733889127034,0.0,0.0 
 09/28  13:00:00,0.0,0.0,0.0,0.0 
 09/28  14:00:00,0.0,0.0,0.0,0.0 
 09/28  15:00:00,0.0,0.0,0.0,0.0 
 09/28  16:00:00,0.0,0.0,0.0,0.0 
 09/28  17:00:00,0.0,0.0,0.0,0.0 
 09/28  18:00:00,0.0,0.0,0.0,0.0 
 09/28  19:00:00,0.0,0.0,0.0,0.0 
 09/28  20:00:00,0.0,0.0,0.0,0.0 
 09/28  21:00:00,0.0,772018.4793707691,646982.6915275189,0.0 
 09/28  22:00:00,725815.3809067575,1720733.3769416874,1732595.852561596,765167.0748755531 
 09/28  23:00:00,2166345.7361742356,2819497.1067197667,2994517.8929397985,2391271.9771415843 
 09/28  24:00:00,3373957.1931985104,3805057.3958622427,4137216.1259376793,3758847.2759605586 
 09/29  01:00:00,4088425.908999689,4377409.876751835,4803437.599780484,4561986.899940362 
 09/29  02:00:00,4444302.271561097,4611484.89400995,5082563.023865152,4955545.748986632 
 09/29  03:00:00,4774901.635694435,4824224.66141724,5335481.846647337,5323544.924645 
 09/29  04:00:00,5269573.783404744,5181855.059559045,5744376.0509317275,5866342.409099022 
 09/29  05:00:00,5742642.904519976,5535379.722932594,6151208.407545253,6394579.670737075 
 09/29  06:00:00,6361752.315387533,6028874.5020447355,6722483.4890871085,7094567.412695875 
 09/29  07:00:00,6850109.227804616,6412117.179876005,7172368.76659745,7655202.581956792 
 09/29  08:00:00,6878826.293220517,6447040.284244241,7128866.850121742,7633947.7674077395 
 09/29  09:00:00,5322076.36338241,5200749.434403338,5085270.995698714,5360049.101663738 
 09/29  10:00:00,3156290.8646809254,3319636.0250709965,2115521.820828036,2051608.4396521044 
 09/29  11:00:00,1135300.649832869,1525624.9858403523,187536.7786529285,115438.76465923604 
 09/29  12:00:00,0.0,124030.4493057316,0.0,0.0 
 09/29  13:00:00,0.0,0.0,0.0,0.0 
 09/29  14:00:00,0.0,0.0,0.0,0.0 
 09/29  15:00:00,0.0,0.0,0.0,0.0 
 09/29  16:00:00,0.0,0.0,0.0,0.0 
 09/29  17:00:00,0.0,0.0,0.0,0.0 
 09/29  18:00:00,0.0,0.0,0.0,0.0 
 09/29  19:00:00,0.0,0.0,0.0,0.0 
 09/29  20:00:00,0.0,0.0,0.0,0.0 
 09/29  21:00:00,0.0,0.0,0.0,0.0 
 09/29  22:00:00,0.0,0.0,0.0,0.0 
 09/29  23:00:00,0.0,0.0,0.0,0.0 
 09/29  24:00:00,0.0,0.0,0.0,0.0 
 09/30  01:00:00,0.0,33789.0588340706,18426.40526604373,0.0 
 09/30  02:00:00,43082.49603703516,525911.4595388434,530929.7794536775,29088.131582446662 
 09/30  03:00:00,582360.5057670642,993717.0618427051,1026610.7054693217,604352.8329870547 
 09/30  04:00:00,1185388.2163459428,1483030.517970717,1575570.9423069095,1272320.3247955302 
 09/30  05:00:00,1976369.1785180424,2175697.228108911,2361777.50670384,2159750.6754459646 
 09/30  06:00:00,2768606.137156629,2852061.848323498,3129876.7894156836,3046259.130847176 
 09/30  07:00:00,3170085.547097251,3169424.16746399,3493033.2551936395,3495734.9337205365 
 09/30  08:00:00,3068477.3625394437,3052061.144081513,3347991.7618054487,3374391.199116963 
 09/30  09:00:00,2327219.732280568,2458694.935740609,2536103.7012979216,2437622.950494226 
 09/30  10:00:00,1194529.2320891023,1521304.87501232,1136119.6788557507,874790.3380956464 
 09/30  11:00:00,176116.45179409898,524421.9987787025,23103.56912387433,0.0 
 09/30  12:00:00,0.0,0.0,0.0,0.0 
 09/30  13:00:00,0.0,0.0,0.0,0.0 
 09/30  14:00:00,0.0,0.0,0.0,0.0 
 09/30  15:00:00,0.0,0.0,0.0,0.0 
 09/30  16:00:00,0.0,0.0,0.0,0.0 
 09/30  17:00:00,0.0,0.0,0.0,0.0 
 09/30  18:00:00,0.0,0.0,0.0,0.0 
 09/30  19:00:00,0.0,174697.97294012393,146167.31377474935,0.0 
 09/30  20:00:00,293953.3809847635,1431384.4378087916,1463939.4469648805,393576.18731550174 
 09/30  21:00:00,1669806.9181783968,2531690.934151256,2694879.8220868325,1929949.6175087541 
 09/30  22:00:00,2694106.3595479876,3289121.19727258,3567207.823786502,3054470.9940418047 
 09/30  23:00:00,3602477.5997952116,4020779.8637079834,4413744.126174165,4062139.7774467454 
 09/30  24:00:00,4469016.311890124,4718597.652603823,5218063.173526866,5040282.446585868 
 10/01  01:00:00,5196878.009813667,5272117.322167359,5861620.663084703,5857851.416693125 
 10/01  02:00:00,5590292.46714566,5533108.693301559,6167234.786025887,6290825.190873482 
 10/01  03:00:00,5986906.982015969,5809432.807299182,6485064.744955814,6723906.520357043 
 10/01  04:00:00,6439798.757818786,6142990.767857423,6872943.073147945,7229305.717130516 
 10/01  05:00:00,6787575.6081684595,6394588.292598601,7164383.042205693,7614559.656110495 
 10/01  06:00:00,7137953.992622383,6662517.648798004,7469039.917558878,7998945.639747286 
 10/01  07:00:00,7455202.35923549,6903971.506717062,7750488.332584396,8357783.719091538 
 10/01  08:00:00,7240972.411694562,6712164.654673146,7485268.907784121,8090960.2434656285 
 10/01  09:00:00,5873830.848777775,5628475.938631041,5726806.233270077,6120727.095107637 
 10/01  10:00:00,3966454.068733642,3983558.4462012555,2985847.908390071,3078374.4558410184 
 10/01  11:00:00,2349048.563286776,2556723.9684299496,989166.4689119898,916334.6313142653 
 10/01  12:00:00,1106482.5778374942,1477322.1442759472,140173.94290974407,36987.344806433975 
 10/01  13:00:00,120152.01875077182,586108.8189442897,15317.493599458976,0.0 
 10/01  14:00:00,0.0,17442.795926270628,0.0,0.0 
 10/01  15:00:00,0.0,0.0,0.0,0.0 
 10/01  16:00:00,0.0,0.0,0.0,0.0 
 10/01  17:00:00,0.0,0.0,0.0,0.0 
 10/01  18:00:00,0.0,0.0,0.0,0.0 
 10/01  19:00:00,0.0,409442.2216781437,256292.44172527257,0.0 
 10/01  20:00:00,267693.74681128614,1518281.293977255,1437625.3309960812,287069.22058134445 
 10/01  21:00:00,1535553.2701597367,2534472.5470488453,2602830.1669369913,1682826.7727882648 
 10/01  22:00:00,2668990.889362761,3432744.6662313556,3640410.3559648325,2936126.5159844207 
 10/01  23:00:00,3385117.265464736,3968809.1690057446,4277075.5408889735,3749346.6492750198 
 10/01  24:00:00,4457798.833192954,4785934.736807063,5252799.816802399,4988456.788739488 
 10/02  01:00:00,5468244.042405989,5549854.77804554,6173521.272960454,6167260.305403383 
 10/02  02:00:00,6184671.088306553,6089450.393085473,6806690.832299144,6973761.001689602 
 10/02  03:00:00,6574955.666021115,6357405.697805522,7117692.396399091,7400150.1161757875 
 10/02  04:00:00,6602916.753399546,6309293.449911086,7070038.667889304,7422133.055924195 
 10/02  05:00:00,6644405.776906328,6286448.186038345,7048446.893805687,7459313.364706829 
 10/02  06:00:00,6696235.3269613655,6285982.296463911,7049031.517554989,7507205.634002321 
 10/02  07:00:00,6880435.67317545,6411372.313943181,7192168.991598272,7706771.841686399 
 10/02  08:00:00,6981713.765205294,6501622.972665312,7205734.8046966465,7764292.111636399 
 10/02  09:00:00,5597686.503994557,5338117.746755356,5212084.34546843,5638435.0301455315 
 10/02  10:00:00,3309448.3640857143,3287672.6069263,2020492.7960812126,2132120.289471547 
 10/02  11:00:00,1082697.654257803,1273265.0697965361,85269.4973529884,77669.30908861033 
 10/02  12:00:00,0.0,26297.255692934417,0.0,0.0 
 10/02  13:00:00,0.0,0.0,0.0,0.0 
 10/02  14:00:00,0.0,0.0,0.0,0.0 
 10/02  15:00:00,0.0,0.0,0.0,0.0 
 10/02  16:00:00,0.0,0.0,0.0,0.0 
 10/02  17:00:00,0.0,0.0,0.0,0.0 
 10/02  18:00:00,0.0,0.0,0.0,0.0 
 10/02  19:00:00,0.0,0.0,0.0,0.0 
 10/02  20:00:00,0.0,0.0,0.0,0.0 
 10/02  21:00:00,0.0,0.0,0.0,0.0 
 10/02  22:00:00,0.0,0.0,0.0,0.0 
 10/02  23:00:00,0.0,98521.77797916738,43364.645803602616,0.0 
 10/02  24:00:00,0.0,423427.6647488376,384713.861286539,0.0 
 10/03  01:00:00,231280.25042357625,732273.0681847774,720418.3147756222,186947.22481586286 
 10/03  02:00:00,659584.207093175,1037110.464611846,1055407.8046903205,660128.8917007993 
 10/03  03:00:00,1042519.951742382,1346369.889253092,1408983.5283278874,1097055.1557182567 
 10/03  04:00:00,1466001.7325853019,1693654.9938803408,1812119.0462086073,1575341.5200161038 
 10/03  05:00:00,2046383.9347993163,2172671.2892879806,2362886.174328438,2228612.947917599 
 10/03  06:00:00,2441516.782672011,2485460.5493338364,2723352.1740216566,2673738.5651547983 
 10/03  07:00:00,2810965.5396074816,2782369.637895156,3059495.817638059,3083680.1433389047 
 10/03  08:00:00,3011463.2809597612,2963073.677605286,3217475.743754792,3272784.208913759 
 10/03  09:00:00,2187528.923298454,2306718.4719776916,2101147.026987258,2043277.4817175989 
 10/03  10:00:00,936942.7274142291,1161180.120442153,247290.8663567192,176984.4470922333 
 10/03  11:00:00,37128.07030464974,128213.60822042188,0.0,0.0 
 10/03  12:00:00,0.0,0.0,0.0,0.0 
 10/03  13:00:00,0.0,0.0,0.0,0.0 
 10/03  14:00:00,0.0,0.0,0.0,0.0 
 10/03  15:00:00,0.0,0.0,0.0,0.0 
 10/03  16:00:00,0.0,0.0,0.0,0.0 
 10/03  17:00:00,0.0,0.0,0.0,0.0 
 10/03  18:00:00,0.0,0.0,0.0,0.0 
 10/03  19:00:00,0.0,0.0,0.0,0.0 
 10/03  20:00:00,0.0,0.0,0.0,0.0 
 10/03  21:00:00,0.0,0.0,0.0,0.0 
 10/03  22:00:00,0.0,0.0,0.0,0.0 
 10/03  23:00:00,38976.03662114343,423919.17530307337,416666.77721317613,43480.64855834964 
 10/03  24:00:00,997220.0121799615,1404295.451662237,1510621.8317192658,1103087.923086927 
 10/04  01:00:00,1728323.0571441099,1969097.500301565,2145668.8754809755,1930774.9414268453 
 10/04  02:00:00,2283222.3285328,2427729.100373072,2676118.8010738096,2564498.11432004 
 10/04  03:00:00,3002627.0953302667,3042975.9384911656,3382808.9639661196,3376201.0581183443 
 10/04  04:00:00,3804086.3508826867,3719910.542150651,4156206.9424394425,4275899.464524755 
 10/04  05:00:00,4604946.721323958,4393420.811382363,4927169.256117672,5177166.679070845 
 10/04  06:00:00,5318050.352239201,4986292.083940411,5611355.240767046,5986948.702895608 
 10/04  07:00:00,5878508.209651143,5444196.536928689,6144869.428966283,6629251.448893447 
 10/04  08:00:00,6247186.791170519,5764418.677685234,6486424.182361949,7032081.821772207 
 10/04  09:00:00,5716015.505211388,5391788.999942797,5742470.729316665,6176485.068052313 
 10/04  10:00:00,4323670.71456856,4199188.125712256,3720892.7963692923,3941058.0069105984 
 10/04  11:00:00,2805375.8797057634,2878873.3665983975,1984710.6929230073,2019279.1610194687 
 10/04  12:00:00,973294.6060433912,1235880.0522665968,431686.1512038791,360438.7645408496 
 10/04  13:00:00,0.0,86558.59908689818,0.0,0.0 
 10/04  14:00:00,0.0,0.0,0.0,0.0 
 10/04  15:00:00,0.0,0.0,0.0,0.0 
 10/04  16:00:00,0.0,0.0,0.0,0.0 
 10/04  17:00:00,0.0,0.0,0.0,0.0 
 10/04  18:00:00,0.0,72352.16184574935,46343.88344289274,0.0 
 10/04  19:00:00,488457.7110005274,1253522.372740612,1299545.0276533263,723705.0537473428 
 10/04  20:00:00,2196487.7068969905,2691946.843297778,2920836.6802259358,2566681.1655435245 
 10/04  21:00:00,3328145.418220533,3639190.0310161626,4025951.7390899574,3857590.322741002 
 10/04  22:00:00,4282636.6241726335,4408350.130066418,4922692.637963592,4941093.62198566 
 10/04  23:00:00,4853490.363246508,4809148.96975192,5422569.93283141,5615907.193563162 
 10/04  24:00:00,5420557.719880841,5203474.738496447,5923448.32109956,6298775.896238891 
 10/05  01:00:00,6224824.41583588,5837926.934962095,6673750.202682034,7220061.863967659 
 10/05  02:00:00,6702675.292731907,6193665.546003824,7099922.709114995,7765601.279793154 
 10/05  03:00:00,7296594.395994661,6672178.211678899,7651177.14532862,8426064.671664918 
 10/05  04:00:00,8172282.500838701,7423205.462651412,8495771.096081441,9384761.360436108 
 10/05  05:00:00,8408216.165571636,7594623.927322507,8700119.249070253,9650302.964043433 
 10/05  06:00:00,8549723.76569432,7677678.003003053,8815625.355817549,9828661.955566123 
 10/05  07:00:00,8902471.229939401,7964157.325427929,9150032.59047969,10229869.051263586 
 10/05  08:00:00,9056280.275782106,8122082.8094169535,9289765.082578437,10371634.837907176 
 10/05  09:00:00,8255741.508878978,7587602.636219051,8216326.310986548,9074513.77882296 
 10/05  10:00:00,6415286.759828001,6051282.633418072,5558484.434118628,6077031.097915157 
 10/05  11:00:00,4257792.974316522,4176150.51776388,3156476.9054415626,3405234.391179217 
 10/05  12:00:00,2378472.396542792,2525097.012504697,1572379.934257384,1591538.1075525186 
 10/05  13:00:00,804794.4610823144,1390642.0339771213,944480.4237984202,554097.9265322887 
 10/05  14:00:00,0.0,612734.6081453841,302776.6713760313,0.0 
 10/05  15:00:00,0.0,61172.65803587725,2059.782091861416,0.0 
 10/05  16:00:00,0.0,0.0,0.0,0.0 
 10/05  17:00:00,0.0,0.0,0.0,0.0 
 10/05  18:00:00,0.0,46584.7100220686,18757.926233464965,0.0 
 10/05  19:00:00,356162.08983179386,1450513.155983299,1567975.2825652766,601078.1361443391 
 10/05  20:00:00,2036352.0992038853,2877196.5720881606,3196502.2457037657,2538031.385656359 
 10/05  21:00:00,3453779.7485433742,4008609.1378629697,4511805.05884892,4110803.339402472 
 10/05  22:00:00,4788471.493439863,5090250.7827120945,5769202.458596396,5644534.953241824 
 10/05  23:00:00,5487414.134896846,5577547.460850018,6353121.734136583,6442247.366886943 
 10/05  24:00:00,5662727.867092058,5616090.66261526,6405489.575451345,6618832.363976389 
 10/06  01:00:00,5854231.377836827,5676755.540642497,6490579.12241278,6827562.426411593 
 10/06  02:00:00,6362576.81261036,6025453.864452828,6913341.4393309485,7411261.651904483 
 10/06  03:00:00,7147766.175484459,6651694.815256294,7632173.261985254,8284009.924828182 
 10/06  04:00:00,7743571.206174584,7120493.410815874,8170646.481536232,8943920.57478556 
 10/06  05:00:00,8109574.578383474,7388430.504054561,8486647.804548975,9355876.721674368 
 10/06  06:00:00,8585460.327985043,7771448.354639471,8922797.124965863,9879919.641837778 
 10/06  07:00:00,9367790.127551004,8441734.098634942,9677730.672677126,10741025.113132846 
 10/06  08:00:00,9951564.721462786,8982134.138389504,10225637.572208678,11344851.71835041 
 10/06  09:00:00,8885724.886219423,8171198.015459563,8722739.966983475,9655808.369918145 
 10/06  10:00:00,6726489.523957191,6299152.47537549,5503980.521962395,6081951.325625757 
 10/06  11:00:00,4672964.221728383,4516124.551192982,3255232.623752632,3564437.536436516 
 10/06  12:00:00,2684813.558758357,2781489.0030179275,1756211.8871670656,1789303.5502130203 
 10/06  13:00:00,827100.2452175694,1427412.1438112622,958084.9202721366,540751.2893859145 
 10/06  14:00:00,0.0,459265.089913788,162657.92007452913,0.0 
 10/06  15:00:00,0.0,5645.066496012442,0.0,0.0 
 10/06  16:00:00,0.0,0.0,0.0,0.0 
 10/06  17:00:00,0.0,120107.6670602437,92496.09269799039,0.0 
 10/06  18:00:00,0.0,877923.0828056738,717980.6248258494,0.0 
 10/06  19:00:00,641192.0794757905,2061450.4734841587,2101211.9905376285,839038.2821902975 
 10/06  20:00:00,2092723.3210097714,3092413.8083998263,3298139.624075711,2401682.3706643432 
 10/06  21:00:00,3681098.5761039127,4383369.109453613,4801927.067288585,4218315.473807414 
 10/06  22:00:00,5355311.088673495,5724827.582153873,6355329.881353678,6113992.440534437 
 10/06  23:00:00,6882474.891189644,6950078.757069591,7773628.233378308,7837167.637990933 
 10/06  24:00:00,7979896.07933953,7799667.92482232,8762845.5891613,9072314.73589979 
 10/07  01:00:00,9084572.942029456,8661293.51050283,9772356.197790029,10326741.468295 
 10/07  02:00:00,9964957.94144215,9336645.821386581,10569539.666553877,11330495.799649045 
 10/07  03:00:00,10506179.323219132,9727864.684261398,11035084.918517878,11944683.425820889 
 10/07  04:00:00,11181684.47437397,10251331.264529966,11651852.006544778,12715025.11201758 
 10/07  05:00:00,11775858.638982361,10716256.195362223,12199077.228814507,13392801.08520754 
 10/07  06:00:00,12204596.579733558,11045940.344780007,12587705.379508708,13880674.737586768 
 10/07  07:00:00,12483776.24964894,11256157.986702548,12833747.163746497,14193983.037772615 
 10/07  08:00:00,12516756.340760404,11301523.194636686,12796202.55030634,14173600.158178024 
 10/07  09:00:00,10954113.11507687,10033514.654260252,10593094.329168983,11777715.609289894 
 10/07  10:00:00,8134013.3652466,7560833.378274503,6684412.389547179,7398456.390016939 
 10/07  11:00:00,5420494.235903907,5204412.072702422,3874965.9850157537,4228902.658809023 
 10/07  12:00:00,3304448.8514605765,3385631.857724776,2345830.4430376007,2382815.8547115484 
 10/07  13:00:00,1416809.615115347,2039239.0870807404,1546229.928693174,1046961.512392382 
 10/07  14:00:00,3475.9057479903277,964654.7695695147,608609.1426447638,0.0 
 10/07  15:00:00,0.0,164410.41582298352,38980.14758710415,0.0 
 10/07  16:00:00,0.0,0.0,0.0,0.0 
 10/07  17:00:00,0.0,0.0,0.0,0.0 
 10/07  18:00:00,0.0,400941.32229998696,275083.9244162758,0.0 
 10/07  19:00:00,605555.812660377,1919283.9875219688,1941069.7621554683,757424.9756278725 
 10/07  20:00:00,2361622.564456243,3296437.2669903785,3517428.2088880157,2680176.835668292 
 10/07  21:00:00,3579024.0631348575,4256700.691303279,4643606.1624108255,4073929.254767433 
 10/07  22:00:00,4443609.317344132,4881294.348256509,5382402.644658223,5051453.158370269 
 10/07  23:00:00,5184840.909110301,5409388.415334596,5999423.237535787,5874909.154909127 
 10/07  24:00:00,5728295.63494556,5790313.594219593,6428057.45586003,6452941.697609835 
 10/08  01:00:00,6314820.469021378,6221171.758497289,6917464.437959045,7088471.5105763385 
 10/08  02:00:00,7036196.940308986,6773164.303131779,7560277.064897511,7899107.101422726 
 10/08  03:00:00,7801353.507391347,7375629.025202556,8262597.001075586,8765307.82839066 
 10/08  04:00:00,8476664.028793955,7908935.706176958,8886186.1035937,9532766.672049945 
 10/08  05:00:00,9070485.271451961,8378451.33293888,9437213.950097458,10210633.484305505 
 10/08  06:00:00,9682057.662104845,8870795.63742679,10015723.613507552,10912635.303782072 
 10/08  07:00:00,10166732.963950481,9259176.187527658,10473418.306264883,11470002.318257777 
 10/08  08:00:00,10455826.77758757,9518720.007496694,10727346.608196897,11769838.865378778 
 10/08  09:00:00,9143307.449774617,8470406.785423137,8984786.283918656,9884325.960781075 
 10/08  10:00:00,6580148.448673774,6188473.234961772,5352343.554252136,5897525.276397633 
 10/08  11:00:00,4194044.5289719016,4134239.896929102,2823065.583400628,3012327.0308945263 
 10/08  12:00:00,2305830.2096797097,2543977.0760225477,1471368.5734562955,1354933.5993022448 
 10/08  13:00:00,518589.1019570263,1201687.296707582,627082.083112513,256173.99819371643 
 10/08  14:00:00,0.0,144001.54340367226,0.0,0.0 
 10/08  15:00:00,0.0,0.0,0.0,0.0 
 10/08  16:00:00,0.0,0.0,0.0,0.0 
 10/08  17:00:00,0.0,0.0,0.0,0.0 
 10/08  18:00:00,0.0,0.0,0.0,0.0 
 10/08  19:00:00,0.0,279931.56078203756,130682.17809240741,0.0 
 10/08  20:00:00,618542.4182612369,1657471.3038664518,1588191.1572642452,640087.5959467507 
 10/08  21:00:00,2467682.258637883,3205213.363389426,3370249.304925355,2705734.7821340812 
 10/08  22:00:00,3793392.5072635966,4307511.091823609,4649953.081928344,4207794.181279767 
 10/08  23:00:00,4739002.892590446,5042241.218737733,5508455.326235202,5274137.728252679 
 10/08  24:00:00,5771455.861173933,5843691.218608049,6451650.913871244,6450799.710240593 
 10/09  01:00:00,6753523.335829349,6607894.896016182,7353519.917948812,7574656.833023062 
 10/09  02:00:00,7459107.204171028,7141742.4323521145,7984827.657329337,8378976.844336767 
 10/09  03:00:00,8021587.628082913,7561056.330996245,8482144.313990619,9020319.983405007 
 10/09  04:00:00,8496751.650504086,7915186.602138797,8902486.227151714,9562535.704176145 
 10/09  05:00:00,8935151.78508638,8248466.968034299,9295864.733287662,10062058.928431759 
 10/09  06:00:00,9360026.36241325,8579512.509064998,9684902.045368884,10546442.228639495 
 10/09  07:00:00,9589773.725822514,8748402.982994324,9883806.505909406,10805463.663389692 
 10/09  08:00:00,9602016.633150421,8764316.318475068,9861667.449551037,10788494.163026515 
 10/09  09:00:00,8224439.882995141,7658867.37322315,8088294.038410083,8850004.659452341 
 10/09  10:00:00,5641227.094318787,5359311.701238397,4476464.323367598,4891947.536392676 
 10/09  11:00:00,3128047.960947834,3161887.5582643966,1750882.9948560821,1831070.180384967 
