Date/Time,BATIMENT0000000240879449_PART0_F0_DWELLING_0 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240879449_PART0_F0_DWELLING_1 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240879449_PART0_F0_DWELLING_2 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240879449_PART0_F0_DWELLING_3 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240879449_PART0_F0_DWELLING_4 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly) 
 04/02  01:00:00,6832840.962803208,5936801.260327901,5926693.504266748,5949504.667460609,6970126.577812919 
 04/02  02:00:00,7101786.72883996,6144295.3131478345,6132853.016486284,6156524.064409684,7222422.275699971 
 04/02  03:00:00,7347554.085707549,6336971.016177351,6324477.825700909,6348834.190471424,7454628.423445064 
 04/02  04:00:00,7513023.563099805,6465007.964192591,6451528.917994611,6476537.79303958,7610172.460858976 
 04/02  05:00:00,7379039.095013009,6330871.976681749,6316510.810891011,6341743.926650761,7466229.928186513 
 04/02  06:00:00,7099092.218395185,6075135.6156774135,6060269.784023356,6085284.715201835,7177728.770227056 
 04/02  07:00:00,7038947.432196674,6012847.246172725,5997544.334372342,6022581.321611575,7110477.068517648 
 04/02  08:00:00,6884850.448176168,5887320.359635923,5871800.507970078,5896620.873270588,6951819.366970813 
 04/02  09:00:00,6573611.332488886,5662842.524339527,5647608.491583522,5671711.677276847,6639226.702518407 
 04/02  10:00:00,6198690.986795371,5414025.574326985,5399653.405384532,5422485.67845709,6262684.532805632 
 04/02  11:00:00,5837006.620235766,5167005.950575021,5153647.470979092,5175011.956299614,5893280.356982553 
 04/02  12:00:00,5651290.1999885375,5094507.536927199,5082288.742705447,5102401.310512041,5708699.415252495 
 04/02  13:00:00,5237390.9987036865,4903910.546676339,4894260.659069045,4911984.990097902,5320481.888047067 
 04/02  14:00:00,5048175.447778634,4779282.853822965,4770963.767235667,4787728.64217915,5172560.549245519 
 04/02  15:00:00,4873275.694304298,4670291.307191021,4663530.294337661,4679474.542875139,5050557.697363679 
 04/02  16:00:00,4854679.77729157,4582767.261743628,4575717.36379403,4591736.315271865,5022987.264896245 
 04/02  17:00:00,4856659.245856349,4617746.815432659,4611558.682569036,4627997.577360499,5098950.070939897 
 04/02  18:00:00,5255681.873606563,4775393.278520842,4767039.890756936,4784737.311537631,5408890.3905393025 
 04/02  19:00:00,5549889.643729422,4933184.5346322255,4923880.784245978,4943329.698521483,5690215.845736413 
 04/02  20:00:00,5964604.892015295,5161698.333761196,5149646.312871894,5170048.937535973,6038520.407383845 
 04/02  21:00:00,6190310.4160723835,5337210.526789889,5324278.44280625,5345565.660334322,6259099.109359253 
 04/02  22:00:00,6389652.659705432,5493221.956765656,5479501.565931262,5501589.891261893,6454257.809209792 
 04/02  23:00:00,6523788.272362733,5594662.081012292,5580289.147483507,5603005.670748312,6584859.36978854 
 04/02  24:00:00,6585103.950213163,5634154.035310681,5619219.582179364,5642403.031556856,6642695.759771999 
 04/03  01:00:00,6644339.434913821,5674537.001113271,5659124.187470549,5682710.139628485,6699086.312729275 
 04/03  02:00:00,6716676.963973752,5727640.33311518,5711763.724407062,5735773.100855865,6769295.299668563 
 04/03  03:00:00,6755680.273523478,5753155.626956003,5736897.820512929,5761233.1427980065,6806536.664829302 
 04/03  04:00:00,6793334.555352296,5779518.078314243,5762972.909377672,5787559.048329891,6842824.844075674 
 04/03  05:00:00,6772328.714681049,5752800.393931546,5735891.864077617,5760721.657604969,6820041.285985585 
 04/03  06:00:00,6736390.619524113,5717113.785409482,5700052.648409074,5724932.697129425,6782699.235042734 
 04/03  07:00:00,6773137.410791794,5747258.678510401,5730007.5012744665,5755065.877543459,6818599.837370064 
 04/03  08:00:00,6807728.485281107,5791640.117036494,5774244.830230739,5799476.009457652,6853191.786564365 
 04/03  09:00:00,6676886.042276089,5743448.697789416,5726554.1508040335,5751236.465381443,6720823.393857227 
 04/03  10:00:00,6415723.621602538,5645758.263138625,5630303.926803519,5652978.283829178,6413940.106890593 
 04/03  11:00:00,5913627.4864175515,5342604.96400838,5328831.246725403,5347409.644094512,5762608.4908020515 
 04/03  12:00:00,5237808.629619702,4847896.004525457,4836168.061157399,4852624.071497804,5144087.881695835 
 04/03  13:00:00,4738921.071530281,4537876.489794375,4528832.133789449,4544752.419099064,4825003.483383188 
 04/03  14:00:00,4071747.378037298,4296456.552771729,4294759.659164577,4309895.616276021,4542175.669703122 
 04/03  15:00:00,3372966.960635137,4106177.1962336814,4115589.2533938875,4131173.5107806223,4402896.68387637 
 04/03  16:00:00,2509767.349454046,4075550.457228074,4101934.3223385876,4118994.5571498256,4537480.441372848 
 04/03  17:00:00,2060793.8883890193,4319015.595345538,4360735.481518617,4383541.301749797,4915364.041638486 
 04/03  18:00:00,2132824.6846789904,4666195.566862232,4719482.264798869,4747979.621868676,5318639.974184049 
 04/03  19:00:00,3767776.179073776,5040234.195167909,5085871.864032336,5118987.276213865,5826228.125902051 
 04/03  20:00:00,5959778.637156437,5693053.766564564,5702899.107003659,5726445.817003505,6682528.827582832 
 04/03  21:00:00,6596332.023160176,6141935.812940939,6147921.701209443,6172636.00603998,7217780.348157688 
 04/03  22:00:00,7044940.933308084,6439827.713186563,6442261.149255813,6467870.692875017,7576808.242025129 
 04/03  23:00:00,7500534.633220606,6758380.763905596,6757634.438334256,6784169.570160179,7956958.7509682365 
 04/03  24:00:00,8080725.13618953,7198165.505585941,7194436.208472956,7222157.819996827,8472931.153194664 
 04/04  01:00:00,8624534.629368093,7614391.0870862175,7607999.360949855,7636853.656202693,8960025.4062545 
 04/04  02:00:00,9134831.957816139,8009696.156400109,8000852.936421735,8030876.491966226,9425102.416659212 
 04/04  03:00:00,9602842.368491368,8374543.199412001,8363488.719063301,8394633.397004798,9854969.086098159 
 04/04  04:00:00,10058927.604218638,8736006.813306805,8722988.516568935,8755212.039857624,10279284.909115411 
 04/04  05:00:00,10554626.110115843,9137301.1180414,9122458.35427969,9155860.560263982,10749073.046622345 
 04/04  06:00:00,11047821.50800107,9541045.099489685,9524539.705773521,9559124.49974348,11221099.024721501 
 04/04  07:00:00,11440067.49787207,9867014.377597572,9849110.417638473,9884697.53013059,11596939.736811614 
 04/04  08:00:00,11297501.05255627,9784762.978997055,9762341.56374693,9795827.59237441,11283070.855743503 
 04/04  09:00:00,10323733.720327664,9029417.923194196,9004168.335541382,9026040.0817395,9482893.371619428 
 04/04  10:00:00,9219990.741387438,8126761.668522468,8107623.438102841,8118318.842496956,7825801.855194791 
 04/04  11:00:00,8264592.267906428,7384374.3010086585,7366750.569756216,7374497.717849499,7007268.473357805 
 04/04  12:00:00,7197788.997516199,6525456.552938831,6509979.226144479,6520475.260783938,6437474.310969448 
 04/04  13:00:00,5934940.00862437,5698166.14641424,5689152.118223395,5704305.644239715,6036568.496768757 
 04/04  14:00:00,4404097.2773576435,5042647.571614574,5049646.570038776,5064476.728969195,5413206.970509093 
 04/04  15:00:00,3103008.833171967,4549636.928830884,4573153.68651945,4587648.923585239,4944586.712023938 
 04/04  16:00:00,2023372.7323275437,4230956.29324271,4269782.452238568,4284706.561720968,4667010.433392105 
 04/04  17:00:00,1367167.8606003032,4111694.9983502915,4163261.7064138814,4183296.4290091936,4579696.221810147 
 04/04  18:00:00,1349912.5365331871,4224344.493323879,4286045.245385293,4311412.1164294025,4712370.023022698 
 04/04  19:00:00,3041557.834110399,4608309.252976786,4662670.096080823,4693602.835858558,5258739.716665466 
 04/04  20:00:00,5470579.757916238,5375295.193190198,5390320.0714793345,5411049.968066,6261030.918851826 
 04/04  21:00:00,6440824.779384927,6106667.78857104,6116928.087969374,6139686.782689121,7123061.955909542 
 04/04  22:00:00,7254884.945373583,6712037.562936981,6717899.574909812,6742440.199071089,7839879.357284689 
 04/04  23:00:00,7867206.656292035,7154286.58135199,7156396.793533698,7182327.327534599,8367959.716278689 
 04/04  24:00:00,8425277.037580965,7561466.18273819,7560142.188649289,7587403.174330603,8853476.849308407 
 04/05  01:00:00,9080641.53365395,8066098.984853126,8061576.569297854,8090367.020040847,9447804.518615829 
 04/05  02:00:00,9773313.55058612,8613544.008012526,8606160.937338836,8636546.619056514,10089985.554626029 
 04/05  03:00:00,10339925.112731736,9057929.73134803,9047982.016009724,9079767.315957548,10613696.57541538 
 04/05  04:00:00,10820710.014714712,9434684.199727684,9422493.126633322,9455503.35923842,11058556.563925385 
 04/05  05:00:00,11086814.955849353,9633982.963169815,9619950.64242901,9653870.166615132,11296566.070388364 
 04/05  06:00:00,11312126.428236626,9803440.95472647,9787576.14095522,9822443.573534,11498521.972090527 
 04/05  07:00:00,11704746.674834764,10125012.151884023,10107481.943235861,10143447.332744345,11871421.394457534 
 04/05  08:00:00,11792325.489423107,10256653.326185161,10233199.051682776,10266332.784550719,11727034.738379132 
 04/05  09:00:00,10543105.618957194,9279577.531695418,9253029.485985288,9271324.856188126,9463622.92068746 
 04/05  10:00:00,8951970.268519327,7954637.936488698,7936594.2554663485,7942196.661986053,7376878.613055569 
 04/05  11:00:00,7749405.330995474,6971465.486050071,6954950.719239962,6956488.510052904,6292821.095350189 
 04/05  12:00:00,6566725.39570653,5989967.787389117,5976237.060101907,5981471.546611317,5686288.461285525 
 04/05  13:00:00,5266419.896455924,5158642.477132348,5152187.721230838,5163322.737986831,5358811.364198016 
 04/05  14:00:00,3719607.028734064,4543603.036556896,4554873.198985453,4565740.114039639,4774343.730439596 
 04/05  15:00:00,2341693.9309998634,4069284.635227368,4098057.603525349,4108941.797678479,4321561.7311181985 
 04/05  16:00:00,1301957.4183579157,3803436.5500924303,3847847.6169560235,3859296.4193728417,4081729.36906744 
 04/05  17:00:00,700900.3920267395,3738986.6101786923,3796554.1771851666,3813299.1165116825,4049262.288008285 
 04/05  18:00:00,704006.6264732638,3881226.748577072,3950144.3158836775,3973333.4560557967,4221952.519912884 
 04/05  19:00:00,2420444.1151836775,4251973.405153963,4314680.230731123,4344632.61214743,4776343.754002886 
 04/05  20:00:00,5237749.968098539,5254409.119072275,5273568.60768725,5292079.209066415,6059478.010392187 
 04/05  21:00:00,6712589.960816337,6425186.0546193365,6438727.351805147,6460302.192191726,7424724.1562637 
 04/05  22:00:00,8084713.443702219,7513305.676149314,7521546.464338884,7546209.061964223,8700632.955212206 
 04/05  23:00:00,9153784.973551905,8345438.862192445,8349011.012056526,8376192.598836586,9683983.11676904 
 04/05  24:00:00,9887216.657330174,8896810.646484867,8896321.580336377,8925491.564494167,10343136.706834437 
 04/06  01:00:00,10519680.848399712,9371046.196854098,9366813.065962648,9397869.937326735,10912327.755379993 
 04/06  02:00:00,10672046.317165172,9431454.635001222,9424162.916373761,9456252.741897501,11009447.890002932 
 04/06  03:00:00,10905720.292744571,9577086.32678686,9567169.405545643,9600156.802795278,11195235.455774006 
 04/06  04:00:00,11460612.44982283,10015214.859011576,10002858.72282722,10037259.375481188,11712708.286594395 
 04/06  05:00:00,11743617.846820395,10226603.742101952,10212326.957629666,10247672.235786175,11966304.148223422 
 04/06  06:00:00,11907463.264314895,10343513.212492976,10327407.82891291,10363588.1972547,12106234.822067244 
 04/06  07:00:00,12005133.10338341,10413128.123620102,10395458.353577958,10432345.62509544,12185006.06493289 
 04/06  08:00:00,11366665.828452252,9915658.55263811,9897612.954622772,9933221.570058055,11523324.155206036 
 04/06  09:00:00,9681073.304050509,8609651.723707661,8593347.236963075,8623479.778667562,9724162.096312394 
 04/06  10:00:00,7723755.34074945,7030734.256315271,7017308.2209860105,7037576.46038142,7398981.776791777 
 04/06  11:00:00,5847209.470668181,5519728.726558906,5509279.5935225645,5517062.775334648,5142844.3694565175 
 04/06  12:00:00,4569020.948274116,4498004.80946109,4490961.243262452,4497399.980058539,4158100.019368857 
 04/06  13:00:00,3632969.6494501145,3876075.040433354,3874597.70658988,3882929.9631243246,3731945.5305795786 
 04/06  14:00:00,2627078.962377943,3426760.5641466975,3436955.6354427566,3444200.63449563,3269938.564008626 
 04/06  15:00:00,1607050.7960537202,3159737.801019894,3184822.584410291,3191758.2762134597,3036446.5106455744 
 04/06  16:00:00,1073994.2757471858,3074348.4721387606,3110243.741789233,3116204.176962223,2954530.9172745086 
 04/06  17:00:00,106021.84103750189,3031050.7509345263,3086954.9645672524,3099717.6281569847,3130584.1094207386 
 04/06  18:00:00,0.0,3046465.9682970205,3116985.1741400664,3137833.1530692363,3248667.0605238676 
 04/06  19:00:00,1214911.9706840008,3184773.2970862915,3251501.87520269,3280121.8181842985,3536698.4956432255 
 04/06  20:00:00,3613580.5157841304,3835191.874021251,3856656.6846466693,3871068.84914236,4393031.212618633 
 04/06  21:00:00,4163644.7632786045,4193687.8002884025,4210491.836819017,4226102.832821407,4837260.533923813 
 04/06  22:00:00,4901818.529471846,4740724.053246305,4753333.335895466,4770351.32853781,5486167.315219636 
 04/06  23:00:00,6126296.206774265,5728090.871301925,5736324.354137309,5755895.439186292,6633958.200073453 
 04/06  24:00:00,6475930.561208332,5946673.825217375,5951448.047896981,5972029.186562316,6905582.515737339 
 04/07  01:00:00,6665677.904190198,6038206.767965314,6039928.866087239,6061083.354313713,7026317.82132338 
 04/07  02:00:00,7197027.872708286,6440461.758708014,6439169.016076618,6461704.781439871,7505411.130128637 
 04/07  03:00:00,7901665.309617811,7003611.401243563,6999508.433896545,7023691.148234284,8167228.380902498 
 04/07  04:00:00,8744417.12173882,7699279.305505922,7692501.095930536,7718707.213638825,8978277.31669073 
 04/07  05:00:00,9408509.907091971,8240971.276300123,8231689.066318669,8259742.112573996,9616091.520591583 
 04/07  06:00:00,9329634.095127879,8131573.946371384,8120420.47531218,8148971.062409437,9509236.295189405 
 04/07  07:00:00,9055789.209823458,7863023.372999212,7850607.745847961,7879071.596199267,9211032.331495767 
 04/07  08:00:00,8950700.07636226,7815431.122547919,7801644.818760667,7829552.552251182,9063127.896065105 
 04/07  09:00:00,8036708.666077165,7189922.95169053,7176235.044212036,7198003.835599011,7859479.285746928 
 04/07  10:00:00,6740593.699956297,6169070.478313431,6158261.067830159,6170122.960271243,6110882.132345688 
 04/07  11:00:00,5674664.771305021,5343324.935910016,5334250.590404014,5338907.846944343,4908423.254804851 
 04/07  12:00:00,4501482.198203508,4438182.332278733,4432355.87242066,4437777.033982138,4123611.5622365065 
 04/07  13:00:00,3429647.812055411,3692249.254025466,3691777.8566484405,3698459.1218098225,3530494.465698005 
 04/07  14:00:00,2537967.3207355724,3312797.167541775,3323580.792161002,3329500.8541240133,3162114.0220817802 
 04/07  15:00:00,1975835.107527791,3185822.016440962,3206320.3118175166,3212172.5278992085,3076346.018799652 
 04/07  16:00:00,2388045.9685946815,3455059.9059986244,3475928.761652723,3483715.7970544244,3521493.952580132 
 04/07  17:00:00,4262189.858849101,3842802.7557856524,3841008.1458820575,3855299.066381702,4535049.908908213 
 04/07  18:00:00,1646248.1656398042,3721033.9174787886,3763147.3559979377,3784417.0917229075,4183567.130216217 
 04/07  19:00:00,2855095.1599308266,4083888.793359487,4126858.3867716924,4155761.6656749076,4637213.6500454815 
 04/07  20:00:00,5161895.839311693,4873135.521342649,4879817.61505522,4897478.7138189,5636069.292095662 
 04/07  21:00:00,6286766.413483913,5782889.540550764,5785910.607000858,5806151.343232021,6704919.393236157 
 04/07  22:00:00,7286534.8660374675,6589089.136583668,6588794.901683165,6611365.147371647,7655058.866110716 
 04/07  23:00:00,7822993.646090562,6988148.2246970255,6985032.380043437,7009008.538237945,8133964.23085129 
 04/07  24:00:00,8236702.787809148,7288806.262193035,7283129.857014849,7308289.888641451,8498363.721543979 
 04/08  01:00:00,8718442.716402512,7662934.5833002245,7654891.860635887,7681456.705526845,8945820.643474815 
 04/08  02:00:00,9218936.48884679,8057070.487583723,8046896.740626046,8074844.757060659,9417424.859824441 
 04/08  03:00:00,9702758.262993459,8442576.99453909,8430483.941265248,8459757.034619737,9877431.407397222 
 04/08  04:00:00,10059583.68431574,8723085.643111749,8709346.733186105,8739717.698185477,10214587.4877016 
 04/08  05:00:00,10363234.428464988,8962459.213610854,8947282.166740483,8978589.848667007,10501244.89939627 
 04/08  06:00:00,10595172.707784578,9142855.760130098,9126422.332173131,9158519.200762713,10718807.687916232 
 04/08  07:00:00,10692179.787932575,9220139.102706823,9202750.49584556,9235342.594489206,10805093.467006687 
 04/08  08:00:00,10312932.850186057,8968071.62530809,8946109.54907883,8975403.183045559,10231131.394197933 
 04/08  09:00:00,9015294.884951143,7964198.17563118,7940388.240063057,7955824.716747855,8060072.185000763 
 04/08  10:00:00,7434482.767533932,6654849.611743238,6638549.006788759,6640660.851146349,5996418.848481741 
 04/08  11:00:00,6013047.093684163,5480356.419290645,5466323.986993391,5463824.544488712,4711959.0643532835 
 04/08  12:00:00,4742215.787349975,4423937.864985358,4412927.308256477,4413138.003569126,3923174.4040358057 
 04/08  13:00:00,3375831.2296374524,3485780.7071368545,3482076.469140516,3487259.04869792,3386186.2664646795 
 04/08  14:00:00,1758920.0691573017,2669626.512297035,2682026.1901859953,2686483.4744123914,2575331.1009615283 
 04/08  15:00:00,497980.66183780757,2101662.5902482457,2128135.0370258195,2131966.3783361106,2005506.768866841 
 04/08  16:00:00,0.0,1847744.0432980047,1893945.4504404014,1898365.441992719,1856988.0072182002 
 04/08  17:00:00,0.0,1937218.165029504,2000604.184967323,2010011.6305153903,2021136.218166606 
 04/08  18:00:00,0.0,2228441.311352959,2312042.199512028,2328460.545355693,2391538.3547064746 
 04/08  19:00:00,805164.4471084932,2659942.0200628433,2732688.399065372,2755259.5227728668,2949534.8728036964 
