osm_id,join_status,t08_cell,t08_city,t08_archetype_id,t08_floor_area_m2,t08_status,t20_cell,t20_city,t20_archetype_id,t20_floor_area_m2,t20_status,archetype_agree,floor_area_agree_1pct,vintage_t08,vintage_t20,vintage_agree
way/280618615,in_both,nyc_urban,NYC,SmallOffice,34.23003422409749,success,nyc_urban,NYC,SmallOffice,34.23003422409749,success,1.0,1.0,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/280618617,in_both,nyc_urban,NYC,SmallOffice,36.47946881811717,success,nyc_urban,NYC,SmallOffice,36.47946881811717,success,1.0,1.0,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/280618618,in_both,nyc_urban,NYC,SmallOffice,123.88710167172135,success,nyc_urban,NYC,SmallOffice,123.88710167172135,success,1.0,1.0,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/280618620,in_both,nyc_urban,NYC,MediumOffice,731.7512346212803,success,nyc_urban,NYC,SmallOffice,731.7512346212803,success,0.0,1.0,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/280618622,in_both,nyc_urban,NYC,SmallOffice,32.88298425390752,success,nyc_urban,NYC,SmallOffice,32.88298425390752,success,1.0,1.0,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/280618624,in_both,nyc_urban,NYC,SmallOffice,32.28701526057627,success,nyc_urban,NYC,SmallOffice,32.28701526057627,success,1.0,1.0,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/280618625,in_both,nyc_urban,NYC,SmallOffice,931.0223672190184,success,nyc_urban,NYC,SmallOffice,931.0223672190184,success,1.0,1.0,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/280618630,in_both,nyc_urban,NYC,SmallOffice,46.49869198293004,success,nyc_urban,NYC,SmallOffice,46.49869198293004,success,1.0,1.0,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/280618631,in_both,nyc_urban,NYC,SmallOffice,43.84670741019987,success,nyc_urban,NYC,SmallOffice,43.84670741019987,success,1.0,1.0,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/280618632,in_both,nyc_urban,NYC,MediumOffice,1191.4002713021268,success,nyc_urban,NYC,SmallOffice,1191.4002713021268,success,0.0,1.0,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/280618634,in_both,nyc_urban,NYC,SmallOffice,106.92845317241536,success,nyc_urban,NYC,SmallOffice,106.92845317241536,success,1.0,1.0,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/280618635,in_both,nyc_urban,NYC,MediumOffice,1792.3168263824016,success,nyc_urban,NYC,SmallOffice,1792.3168263824016,success,0.0,1.0,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/280618636,in_both,nyc_urban,NYC,MediumOffice,1853.2200749789383,success,nyc_urban,NYC,SmallOffice,1853.2200749789383,success,0.0,1.0,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/280620986,in_both,nyc_urban,NYC,SmallOffice,304.2251651244595,success,nyc_urban,NYC,SmallOffice,304.2251651244595,success,1.0,1.0,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/280620987,in_both,nyc_urban,NYC,SmallOffice,304.99317187947906,success,nyc_urban,NYC,SmallOffice,304.99317187947906,success,1.0,1.0,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/280620988,in_both,nyc_urban,NYC,SmallOffice,353.47223419839224,success,nyc_urban,NYC,SmallOffice,353.47223419839224,success,1.0,1.0,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/280620989,in_both,nyc_urban,NYC,SmallOffice,316.6204672685524,success,nyc_urban,NYC,SmallOffice,316.6204672685524,success,1.0,1.0,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/280620990,in_both,nyc_urban,NYC,SmallOffice,228.6040058354579,success,nyc_urban,NYC,SmallOffice,228.6040058354579,success,1.0,1.0,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/280620991,in_both,nyc_urban,NYC,SmallOffice,301.9924645872042,success,nyc_urban,NYC,SmallOffice,301.9924645872042,success,1.0,1.0,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/280620992,in_both,nyc_urban,NYC,SmallOffice,340.55244040151604,success,nyc_urban,NYC,SmallOffice,340.55244040151604,success,1.0,1.0,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/280620993,in_both,nyc_urban,NYC,SmallOffice,409.881907302974,success,nyc_urban,NYC,SmallOffice,409.881907302974,success,1.0,1.0,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/280620994,in_both,nyc_urban,NYC,SmallOffice,247.06856752044845,success,nyc_urban,NYC,SmallOffice,247.06856752044845,success,1.0,1.0,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/280620997,in_both,nyc_urban,NYC,SmallOffice,335.14249545423843,success,nyc_urban,NYC,SmallOffice,335.14249545423843,success,1.0,1.0,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/280620999,in_both,nyc_urban,NYC,SmallOffice,342.44309388886063,success,nyc_urban,NYC,SmallOffice,342.44309388886063,success,1.0,1.0,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/280621003,in_both,nyc_urban,NYC,SmallOffice,390.1050156582506,success,nyc_urban,NYC,SmallOffice,390.1050156582506,success,1.0,1.0,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/280621005,in_both,nyc_urban,NYC,SmallOffice,346.89046371626694,success,nyc_urban,NYC,SmallOffice,346.89046371626694,success,1.0,1.0,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/280621007,in_both,nyc_urban,NYC,SmallOffice,231.3806309795642,success,nyc_urban,NYC,SmallOffice,231.3806309795642,success,1.0,1.0,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/280621010,in_both,nyc_urban,NYC,SmallOffice,315.94212388326133,success,nyc_urban,NYC,SmallOffice,315.94212388326133,success,1.0,1.0,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/280621012,in_both,nyc_urban,NYC,SmallOffice,214.8710577331844,success,nyc_urban,NYC,SmallOffice,214.8710577331844,success,1.0,1.0,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/280621013,in_both,nyc_urban,NYC,SmallOffice,234.3994219261611,success,nyc_urban,NYC,SmallOffice,234.3994219261611,success,1.0,1.0,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/280621015,in_both,nyc_urban,NYC,SmallOffice,240.5927289566224,success,nyc_urban,NYC,SmallOffice,240.5927289566224,success,1.0,1.0,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/280621017,in_both,nyc_urban,NYC,SmallOffice,144.5681113644007,success,nyc_urban,NYC,SmallOffice,144.5681113644007,success,1.0,1.0,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/280621019,in_both,nyc_urban,NYC,SmallOffice,312.96815166467945,success,nyc_urban,NYC,SmallOffice,312.96815166467945,success,1.0,1.0,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/280621021,in_both,nyc_urban,NYC,SmallOffice,178.23258434867796,success,nyc_urban,NYC,SmallOffice,178.23258434867796,success,1.0,1.0,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/280621024,in_both,nyc_urban,NYC,SmallOffice,319.4132729254103,success,nyc_urban,NYC,SmallOffice,319.4132729254103,success,1.0,1.0,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/280621026,in_both,nyc_urban,NYC,SmallOffice,217.11848825740603,success,nyc_urban,NYC,SmallOffice,217.11848825740603,success,1.0,1.0,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/280621028,in_both,nyc_urban,NYC,SmallOffice,468.5919967992955,success,nyc_urban,NYC,SmallOffice,468.5919967992955,success,1.0,1.0,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/280621030,in_both,nyc_urban,NYC,SmallOffice,147.56860965542407,success,nyc_urban,NYC,SmallOffice,147.56860965542407,success,1.0,1.0,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/280621032,in_both,nyc_urban,NYC,SmallOffice,162.4065494538151,success,nyc_urban,NYC,SmallOffice,162.4065494538151,success,1.0,1.0,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/280621034,in_both,nyc_urban,NYC,SmallOffice,709.817312491688,success,nyc_urban,NYC,SmallOffice,709.817312491688,success,1.0,1.0,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/280621035,in_both,nyc_urban,NYC,SmallOffice,338.9265289257868,success,nyc_urban,NYC,SmallOffice,338.9265289257868,success,1.0,1.0,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/280621037,in_both,nyc_urban,NYC,SmallOffice,209.55013764683264,success,nyc_urban,NYC,SmallOffice,209.55013764683264,success,1.0,1.0,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/280621039,in_both,nyc_urban,NYC,SmallOffice,292.8544768943118,success,nyc_urban,NYC,SmallOffice,292.8544768943118,success,1.0,1.0,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/280621041,in_both,nyc_urban,NYC,SmallOffice,226.7075059522919,success,nyc_urban,NYC,SmallOffice,226.7075059522919,success,1.0,1.0,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/280621043,in_both,nyc_urban,NYC,SmallOffice,339.3375334009371,success,nyc_urban,NYC,SmallOffice,339.3375334009371,success,1.0,1.0,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/280621046,in_both,nyc_urban,NYC,SmallOffice,330.0527258259954,success,nyc_urban,NYC,SmallOffice,330.0527258259954,success,1.0,1.0,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/280621048,in_both,nyc_urban,NYC,SmallOffice,98.70112626280412,success,nyc_urban,NYC,SmallOffice,98.70112626280412,success,1.0,1.0,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/280621050,in_both,nyc_urban,NYC,SmallOffice,166.02009074608517,success,nyc_urban,NYC,SmallOffice,166.02009074608517,success,1.0,1.0,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/280621052,in_both,nyc_urban,NYC,SmallOffice,557.721531838582,success,nyc_urban,NYC,SmallOffice,557.721531838582,success,1.0,1.0,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/280621053,in_both,nyc_urban,NYC,SmallOffice,317.7532724746894,success,nyc_urban,NYC,SmallOffice,317.7532724746894,success,1.0,1.0,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/280621056,in_both,nyc_urban,NYC,SmallOffice,224.6398938248554,success,nyc_urban,NYC,SmallOffice,224.6398938248554,success,1.0,1.0,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/280621058,in_both,nyc_urban,NYC,SmallOffice,343.4109271528288,success,nyc_urban,NYC,SmallOffice,343.4109271528288,success,1.0,1.0,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/280621059,in_both,nyc_urban,NYC,SmallOffice,323.64242496061416,success,nyc_urban,NYC,SmallOffice,323.64242496061416,success,1.0,1.0,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/280621062,in_both,nyc_urban,NYC,SmallOffice,253.4103124124387,success,nyc_urban,NYC,SmallOffice,253.4103124124387,success,1.0,1.0,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/280621063,in_both,nyc_urban,NYC,SmallOffice,218.7719644649702,success,nyc_urban,NYC,SmallOffice,218.7719644649702,success,1.0,1.0,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/280621065,in_both,nyc_urban,NYC,SmallOffice,557.2357686937642,success,nyc_urban,NYC,SmallOffice,557.2357686937642,success,1.0,1.0,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/280621067,in_both,nyc_urban,NYC,SmallOffice,296.51853026171443,success,nyc_urban,NYC,SmallOffice,296.51853026171443,success,1.0,1.0,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/280621069,in_both,nyc_urban,NYC,SmallOffice,155.24723066581657,success,nyc_urban,NYC,SmallOffice,155.24723066581657,success,1.0,1.0,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/280621070,in_both,nyc_urban,NYC,SmallOffice,308.84378481715225,success,nyc_urban,NYC,SmallOffice,308.84378481715225,success,1.0,1.0,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/280621072,in_both,nyc_urban,NYC,SmallOffice,306.4408767672858,success,nyc_urban,NYC,SmallOffice,306.4408767672858,success,1.0,1.0,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/280621073,in_both,nyc_urban,NYC,SmallOffice,189.04256256423872,success,nyc_urban,NYC,SmallOffice,189.04256256423872,success,1.0,1.0,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/280621075,in_both,nyc_urban,NYC,SmallOffice,106.74727856785783,success,nyc_urban,NYC,SmallOffice,106.74727856785783,success,1.0,1.0,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/280621077,in_both,nyc_urban,NYC,SmallOffice,110.5335851347478,success,nyc_urban,NYC,SmallOffice,110.5335851347478,success,1.0,1.0,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/280621079,in_both,nyc_urban,NYC,SmallOffice,313.6660520031905,success,nyc_urban,NYC,SmallOffice,313.6660520031905,success,1.0,1.0,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/280621081,in_both,nyc_urban,NYC,SmallOffice,151.97089761618693,success,nyc_urban,NYC,SmallOffice,151.97089761618693,success,1.0,1.0,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/280621083,in_both,nyc_urban,NYC,SmallOffice,188.7651197012161,success,nyc_urban,NYC,SmallOffice,188.76511970121612,success,1.0,1.0,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/280621085,in_both,nyc_urban,NYC,SmallOffice,143.6089811492721,success,nyc_urban,NYC,SmallOffice,143.6089811492721,success,1.0,1.0,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/280621086,in_both,nyc_urban,NYC,SmallOffice,214.0753878875489,success,nyc_urban,NYC,SmallOffice,214.0753878875489,success,1.0,1.0,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/280621092,in_both,nyc_urban,NYC,SmallOffice,188.60147413948727,success,nyc_urban,NYC,SmallOffice,188.60147413948727,success,1.0,1.0,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/280621094,in_both,nyc_urban,NYC,SmallOffice,285.7327745290511,success,nyc_urban,NYC,SmallOffice,285.7327745290511,success,1.0,1.0,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/280621096,in_both,nyc_urban,NYC,SmallOffice,276.8401174918646,success,nyc_urban,NYC,SmallOffice,276.8401174918646,success,1.0,1.0,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/280621098,in_both,nyc_urban,NYC,SmallOffice,207.5777103951583,success,nyc_urban,NYC,SmallOffice,207.5777103951583,success,1.0,1.0,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/280621100,in_both,nyc_urban,NYC,SmallOffice,332.67422122496964,success,nyc_urban,NYC,SmallOffice,332.67422122496964,success,1.0,1.0,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/280621102,in_both,nyc_urban,NYC,SmallOffice,76.48199140360816,success,nyc_urban,NYC,SmallOffice,76.48199140360816,success,1.0,1.0,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/280621104,in_both,nyc_urban,NYC,SmallOffice,338.667640868566,success,nyc_urban,NYC,SmallOffice,338.667640868566,success,1.0,1.0,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/280621106,in_both,nyc_urban,NYC,SmallOffice,164.92470975809098,success,nyc_urban,NYC,SmallOffice,164.92470975809098,success,1.0,1.0,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/280621107,in_both,nyc_urban,NYC,SmallOffice,300.4410189072387,success,nyc_urban,NYC,SmallOffice,300.4410189072387,success,1.0,1.0,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/280621109,in_both,nyc_urban,NYC,SmallOffice,322.31671306096086,success,nyc_urban,NYC,SmallOffice,322.31671306096086,success,1.0,1.0,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/280621111,in_both,nyc_urban,NYC,SmallOffice,371.5789435451471,success,nyc_urban,NYC,SmallOffice,371.5789435451471,success,1.0,1.0,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/280621113,in_both,nyc_urban,NYC,SmallOffice,263.7188988699324,success,nyc_urban,NYC,SmallOffice,263.7188988699324,success,1.0,1.0,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/280621115,in_both,nyc_urban,NYC,SmallOffice,449.7008203892458,success,nyc_urban,NYC,SmallOffice,449.7008203892458,success,1.0,1.0,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
