stem,osm_id,archetype_id,cell,city,task_id,floor_area_m2,area_provenance,heating_eui_kwh_m2,cooling_eui_kwh_m2,lighting_eui_kwh_m2,equipment_eui_kwh_m2,fans_eui_kwh_m2,pumps_eui_kwh_m2,dhw_eui_kwh_m2,cooking_eui_kwh_m2,refrigeration_eui_kwh_m2,total_eui_kwh_m2,total_kwh,gwp_total_kgco2_m2,gwp_total_kgco2
way_183289652,way/183289652,LargeOffice,austin_centre,austin,101,12935.72,ok,16.88209323170728,36.35275668088803,26.464965048606462,50.9260722607494,43.90317079809248,13.181094475480585,2.289832887289005,0.0,0.0,189.99998538281324,2457786.610916165,67.15960230674867,868757.8107514549
way_204413180,way/204413180,Courthouse,austin_centre,austin,102,16254.720000000008,ok,25.205770630532083,58.92902630644002,19.67664995444192,28.25618321592699,46.14507972756249,1.0039730542890508,2.247942071194281,0.0,0.0,181.4646249603868,2949656.6686361,62.38870239458433,1014110.8885872982
way_204413181,way/204413181,HighriseApartment,austin_centre,austin,103,143825.35999999993,ok,0.0302817371069991,23.62442464990605,3.9654936470527113,46.46578048746133,4.622444579568556,4.66198595349494,26.726296496821192,0.0,0.0,110.09670755141178,15834698.59839651,35.91447439351977,5165412.20885876
way_206163832,way/206163832,TallBuilding,austin_centre,austin,104,159326.40000000002,ok,1.336822173180063,23.606642782357746,26.465088355554958,44.06325570879076,23.459312298796625,6.999994060742522,41.267242280433365,0.0,0.0,167.19835765985604,26639112.41185729,54.16357681360105,8629687.704834526
way_206163833,way/206163833,Courthouse,austin_centre,austin,105,825.25,ok,25.32149221739184,48.61763141476525,19.676673131707872,28.25621649907092,8.533852814034454,0.0,5.813718077542319,0.0,0.0,136.21958415451266,112415.21182351158,44.81387000070201,36982.64621807933
way_206165495,way/206165495,TallBuilding,austin_centre,austin,106,65836.76000000002,ok,2.450250970414095,25.436753743484555,26.465062042503277,44.06321189868428,26.66266475234765,7.841269562535725,41.33749573009543,0.0,0.0,174.25670870006502,11472497.109076098,56.568064317162495,3724258.074113593
way_224057337,way/224057337,MediumOffice,austin_centre,austin,107,1817.5,ok,13.712404968386997,19.426730954543743,26.465088672411756,47.60202785953886,5.134171313738074,0.0,4.499831926292649,0.0,0.0,116.84025569491207,212357.1647255027,40.06770187119008,72823.04815088797
way_231123149,way/231123149,LargeHotel,austin_centre,austin,108,40900.350000000006,ok,13.842239389325083,75.18733246532463,21.300388896972876,76.89390160595816,18.69608217876201,12.118460423929776,46.06216602306637,157.81241408432803,4.002017801803651,425.9150028694706,17420072.687612355,117.02885663940228,4786521.196651378
way_231123152,way/231123152,TallBuilding,austin_centre,austin,109,69624.35999999996,ok,2.130054125121984,24.77040839523403,26.4650640042695,44.06321516490959,25.027101776374277,7.630750350922647,41.33078254791914,0.0,0.0,171.4173763647512,11934825.12227492,55.57219221800131,3869178.3169753193
way_231123153,way/231123153,MediumOffice,austin_centre,austin,110,560.35,ok,17.868448833661997,24.44669255394434,26.465029042179392,47.597633583735984,7.469386976923647,0.0,8.3015435842832,0.0,0.0,132.1487345747286,74049.54341894916,44.248611108477306,24794.70923463526
way_231123155,way/231123155,QuickServiceRestaurant,austin_centre,austin,111,435.97,ok,54.04617105218975,138.89300311716354,93.53631162528592,562.9474817190544,42.72690603761192,0.0,76.91854706379327,708.34296540601,190.55094708351487,1867.962333104624,814375.5383636229,535.4259464120737,233429.64985727175
way_231123157,way/231123157,RetailStandalone,austin_centre,austin,112,539.07,ok,16.40960768878378,30.028853289782948,58.28227989614161,48.97482488426092,10.80502916804876,0.0,3.6398351347890583,0.0,0.0,168.14043006180708,90639.46163341837,59.53963803535939,32096.032675721188
way_231123159,way/231123159,SmallOffice,austin_centre,austin,113,360.54,ok,9.308215471404433,16.797012101953896,26.46529403490184,27.764980994336355,5.982934996874891,0.0,2.9793634718263045,0.0,0.0,89.29780107129773,32195.429198245685,31.507144220361216,11359.585777209031
way_231123161,way/231123161,SmallOffice,austin_centre,austin,114,232.48,ok,10.58513318167658,18.62895985280698,26.46475227402121,27.76441262810379,7.257610682586361,0.0,3.9966882290593775,0.0,0.0,94.6975568482543,22015.28801608216,33.275375796646294,7735.85936520433
way_231125471,way/231125471,MediumOffice,austin_centre,austin,115,1527.75,ok,11.332992378409823,18.82679532628884,26.46503260726245,47.60193622988146,4.84677786830478,0.0,4.820900463415503,0.0,0.0,113.89443487356286,174002.22287808565,39.36426540897902,60138.7564785677
way_231125474,way/231125474,LargeOffice,austin_centre,austin,116,47817.23999999998,ok,11.4815182506745,30.67816041994226,26.465155505932728,50.92643899700128,34.88784451351094,10.761459749262462,2.118945575066271,0.0,0.0,167.31952301139043,8000757.788521176,59.77245335052647,2858153.747250927
way_231125475,way/231125475,Courthouse,austin_centre,austin,117,3943.78,ok,15.29589181517984,38.25370532812968,19.676676911943755,28.256221927589497,6.253566058114836,0.0,2.841643135591342,0.0,0.0,110.57770517654896,436094.14212117024,37.747177611025855,148866.56411881154
way_231125476,way/231125476,Courthouse,austin_centre,austin,118,4135.12,ok,40.723029284141,68.38647165644461,19.67668837391567,28.256238387294804,63.47056959327964,1.616885807108008,2.98030645857104,0.0,0.0,225.1101895607548,930857.6470564684,75.54385826470413,312382.91918754333
way_313180848,way/313180848,Courthouse,austin_centre,austin,119,12881.679999999998,ok,33.55193591257603,62.434453047085846,19.67670437383042,28.256261363573923,50.87173370893939,1.1664779047649738,2.298711757096042,0.0,0.0,198.2562780678666,2553873.9320612755,67.03833359830872,863566.3611466615
way_313180849,way/313180849,Courthouse,austin_centre,austin,120,32208.800000000017,ok,28.2771397044255,58.40101986469234,19.676590061865287,28.25609720861291,44.5286042458003,1.0698215041286294,2.153142864960461,0.0,0.0,182.36241545448544,5873674.566890433,62.15243438434472,2001855.3285984837
way_313917989,way/313917989,LargeOffice,austin_centre,austin,121,9998.759999999998,ok,14.24210733246841,35.13941756516347,26.465045868082704,50.911647199599166,42.570713112135685,12.758035782408164,2.356487607826654,0.0,0.0,184.44345446768423,1844205.8347933025,65.58160897207087,655734.7685255832
way_328520419,way/328520419,SmallOffice,austin_centre,austin,122,198.0,ok,13.798592793963657,22.48993429944524,26.46563511675414,27.76533882640911,8.668564701936038,0.0,4.493445932890349,0.0,0.0,103.68151167139854,20528.939310936912,36.00841417494372,7129.666006638856
way_328520420,way/328520420,SmallOffice,austin_centre,austin,123,195.28,ok,13.63884147164848,20.53450080148329,26.46525400530069,27.76493899893556,7.810399995091252,0.0,4.5412593707612645,0.0,0.0,100.75519464322052,19675.474409928105,34.94804602661924,6824.654428078205
way_328520421,way/328520421,SmallOffice,austin_centre,austin,124,198.65,ok,13.973390451128065,21.9275056336507,26.46501239542447,27.76468552380395,8.295002271305034,0.0,4.489776100201785,0.0,0.0,102.915372375514,20444.13872239585,35.68924490855914,7089.668501085273
way_328520422,way/328520422,SmallOffice,austin_centre,austin,125,189.18,ok,13.600827451132176,22.297538187547552,26.465353559373728,27.765043442002064,8.573630782778524,0.0,4.649823332359564,0.0,0.0,103.3522167551936,19552.172365747527,35.923580740109536,6796.0230044139225
way_328520424,way/328520424,SmallOffice,austin_centre,austin,126,172.88,ok,13.579475606518036,26.844865140556006,26.46435790958943,27.76399889677673,11.259353929599122,0.0,4.983222713221465,0.0,0.0,110.8952741962608,19171.57500304957,38.739939641396376,6697.360765204605
way_328520425,way/328520425,SmallOffice,austin_centre,austin,127,170.59,ok,13.738003091540026,22.16869386066097,26.46490483948157,27.76457268588025,8.444008919378467,0.0,5.032819318242065,0.0,0.0,103.61300271518334,17675.342133183127,35.99449491925243,6140.300888275273
way_328520426,way/328520426,SmallOffice,austin_centre,austin,128,318.52,ok,12.87781637249569,20.69074585884129,26.465001128099477,27.76467370316732,7.740074354857426,0.0,3.2240217805386377,0.0,0.0,98.76233319799984,31457.778370226904,34.35103740244078,10941.492433425436
way_328520427,way/328520427,SmallOffice,austin_centre,austin,129,307.03,ok,12.256734999806714,21.320546999735697,26.46550092024692,27.765198039651,8.243251047136075,0.0,3.294607318355015,0.0,0.0,99.3458393249314,30502.153047933687,34.687725622292604,10650.172397812496
way_328520428,way/328520428,QuickServiceRestaurant,austin_centre,austin,130,176.53,ok,148.8999575329389,179.01242917692608,93.53373218296184,562.931813639463,56.80419166661975,0.0,85.53047124770875,708.3234718863451,190.545507279216,2025.58157461218,357575.91536628804,574.3469320423617,101389.46391343811
way_328526438,way/328526438,MediumOffice,austin_centre,austin,131,3932.480000000001,ok,16.810400922198948,32.33538711116648,26.465073754160915,47.60202572502193,46.81435510844631,0.0,3.594616664992781,0.0,0.0,173.62185928598734,682764.4892049596,60.81683684016027,239160.9945371935
way_328526439,way/328526439,SmallOffice,austin_centre,austin,132,327.49,ok,13.02125583751155,19.38730403626175,26.46474894913458,27.764409139914616,7.287605247239014,0.0,3.164992973551045,0.0,0.0,97.09031618361256,31796.107646971275,33.70014693730574,11036.461120498258
way_328526440,way/328526440,TallBuilding,austin_centre,austin,133,20471.160000000007,ok,6.2441859313527255,27.76665399354653,26.465281320223728,44.063576986806346,30.47876872791421,9.00424040370965,41.43442745621493,0.0,0.0,185.45713481976813,3796522.680037046,59.99751961167418,1228218.8235737204
way_328526441,way/328526441,MediumOffice,austin_centre,austin,134,557.21,ok,18.31470161040491,27.549549625984408,26.46497393187121,47.60182039710215,8.548622986134411,0.0,8.341601494073222,0.0,0.0,136.82127004557032,76238.17988209224,45.89737515662405,25574.47641102249
way_328526442,way/328526442,MediumOffice,austin_centre,austin,135,508.16,ok,18.64646083785845,26.07769036179265,26.46520000608089,47.6022292801014,8.23341191396606,0.0,8.86822986565439,0.0,0.0,135.89322226545386,69055.49982641304,45.386710182511166,23063.71064634488
way_328526443,way/328526443,SmallOffice,austin_centre,austin,136,429.96,ok,9.503433556648927,16.496403796051908,26.46482488204624,27.764488801800617,5.900838551385273,0.0,2.6803979363528465,0.0,0.0,88.8103875242858,38184.91421994192,31.28797450759958,13452.577519287512
way_328526444,way/328526444,SmallOffice,austin_centre,austin,137,400.75,ok,9.757390488615307,21.13269207260779,26.46517004521318,27.764850915638885,8.302593912084735,0.0,2.793198031042779,0.0,0.0,96.21589546520268,38558.52010767997,34.00023917185049,13625.595848119085
way_328526445,way/328526445,MediumOffice,austin_centre,austin,138,566.57,ok,17.70437218127942,25.584221370844517,26.46518324600145,47.60219718956534,7.911478911225929,0.0,8.244759967740167,0.0,0.0,133.51221286665682,75644.01444386176,44.7993211767678,25381.95139912133
way_328526446,way/328526446,SmallOffice,austin_centre,austin,139,344.75,ok,11.04513112216912,17.74519837994211,26.4650787338175,27.764755120012367,6.626889323059869,0.0,3.0634666057259703,0.0,0.0,92.71051928472691,31961.95152340961,32.446312070982714,11185.866086471293
way_328526447,way/328526447,SmallOffice,austin_centre,austin,140,232.03,ok,15.32218479249012,31.82436474537704,26.46543797772604,27.76513200608228,13.110210900262986,0.0,4.007860871964131,0.0,0.0,118.49519129390258,27494.439235924216,41.23910111534932,9568.708631794503
way_328526448,way/328526448,SmallOffice,austin_centre,austin,141,238.05,ok,14.997032314850284,31.39466927654016,26.46532226623543,27.76501061209426,12.869729163790543,0.0,3.934311726171552,0.0,0.0,117.42607535968222,27953.277239372357,40.902878109306506,9736.930133920414
way_328526449,way/328526449,MediumOffice,austin_centre,austin,142,585.01,ok,20.324259000486578,23.15729912341629,26.4653100055691,47.60242216827511,6.396162797283214,0.0,8.081516275551422,0.0,0.0,132.02696937058167,77237.09735148399,43.774327876843415,25608.419551232168
way_328526450,way/328526450,MediumOffice,austin_centre,austin,143,694.91,ok,16.938668789901882,21.85609016481304,26.465248524356905,47.60231392847659,6.072473347207575,0.0,7.23710359032208,0.0,0.0,126.17189834507808,87678.1138789782,42.40282645204517,29466.14812979071
way_328526451,way/328526451,SmallOffice,austin_centre,austin,144,332.67,ok,13.26191544588987,25.27193014231906,26.46541809791866,27.765111149971435,10.512952836900537,0.0,3.1387187756667125,0.0,0.0,106.41604644866626,35401.42617207781,37.13087504920919,12352.328202620422
way_328526452,way/328526452,SmallOffice,austin_centre,austin,145,373.17,ok,11.494880370445578,18.541624050776704,26.464909129426022,27.764577186516348,6.795582602963331,0.0,2.915667341640956,0.0,0.0,93.97724068176892,35069.48690521572,32.832306777200714,12252.031920047992
way_328526453,way/328526453,MediumOffice,austin_centre,austin,146,1361.86,ok,12.333439454149278,18.90170426465673,26.46517261243928,47.60194754804334,4.908359249055298,0.0,5.066943541376559,0.0,0.0,115.2775666697205,156991.90694482555,39.64082395707282,53985.25251417919
way_328526454,way/328526454,MediumOffice,austin_centre,austin,147,5517.400000000001,ok,21.434881183690333,33.94819588831458,26.46505238249778,47.601968817030645,50.77664316616941,0.0,3.364775577525344,0.0,0.0,183.59151701522808,1012947.8359798196,63.690789548562975,351407.5622552414
way_328526455,way/328526455,MediumOffice,austin_centre,austin,148,650.74,ok,17.985054923754895,21.054969146188657,26.465148103620063,47.60213303230872,5.737885558149791,0.0,7.53753159522097,0.0,0.0,126.38272235924308,82242.29274805385,42.22307088498978,27476.24114769825
way_328529688,way/328529688,SmallOffice,austin_centre,austin,149,247.75,ok,13.895191399821806,24.20261896176814,26.465482158049333,27.76517835606641,9.759680811341536,0.0,3.820322320527437,0.0,0.0,105.90847400757468,26238.824435376624,36.82015777145103,9122.194087876993
way_328529689,way/328529689,QuickServiceRestaurant,austin_centre,austin,150,272.95,ok,121.50239374919158,161.66220036079312,93.53527801008624,562.4020026207899,49.749370677212674,0.0,80.34904911900335,707.4329455502298,190.3062260487268,1966.9394661360332,536876.1272818303,558.9039016190354,152552.81994691573
way_328529690,way/328529690,MediumOffice,austin_centre,austin,151,509.96,ok,19.72159857910408,22.02247994613499,26.465165619498865,47.60254794323839,6.277807257552107,0.0,8.847625386103948,0.0,0.0,130.9372247316324,66772.74712414325,43.33668652744712,22099.97666153693
way_328529693,way/328529693,SmallOffice,austin_centre,austin,152,269.23,ok,13.035366202733693,25.319821494462257,26.465581702105197,27.765282788630504,10.664824401262438,0.0,3.606290308054149,0.0,0.0,106.85716689724822,28769.15504374614,37.33879559202927,10052.72393724204
way_328529696,way/328529696,SmallOffice,austin_centre,austin,153,200.73,ok,13.833422968654748,25.330420807549707,26.465078622689923,27.76475500344085,10.734291216871478,0.0,4.450002352156888,0.0,0.0,108.5779709713636,21794.856113081813,37.82726990008044,7593.067887043146
way_328529698,way/328529698,SmallOffice,austin_centre,austin,154,265.99,ok,13.125875712263712,25.41603668417592,26.464872019918428,27.764538254598843,10.736927675942304,0.0,3.636554444812862,0.0,0.0,107.14480479171208,28499.44662654749,37.42867279475231,9955.652676676167
way_328529699,way/328529699,SmallOffice,austin_centre,austin,155,100.68,ok,16.160169990329383,27.070272984769275,26.46424480289131,27.763880235483192,11.278264565829634,0.0,7.749611280509672,0.0,0.0,116.48644385981244,11727.85516780592,40.32943480246126,4060.3674959118
way_328529700,way/328529700,SmallOffice,austin_centre,austin,156,157.85,ok,14.412036406575425,27.25591156658068,26.46452233905377,27.764171401228843,11.533170991855952,0.0,5.350531094831783,0.0,0.0,112.78034380012647,17802.377268849963,39.283037898512994,6200.827532280276
way_328529701,way/328529701,SmallOffice,austin_centre,austin,157,163.41,ok,13.041410779516228,22.94806312652759,26.465723703449925,27.765431763537777,8.638052365997517,0.0,5.211019454324413,0.0,0.0,104.06970119335344,17006.029872005885,36.298390809502536,5931.5200421808095
way_328529702,way/328529702,MediumOffice,austin_centre,austin,158,562.26,ok,18.777103235014803,28.42528865046076,26.465269494250187,47.6023725184772,8.676934426519617,0.0,8.295356646008761,0.0,0.0,138.24232497073132,77728.12963804339,46.34735370013083,26059.26309143556
way_328529704,way/328529704,SmallOffice,austin_centre,austin,159,113.41,ok,14.88354854157388,28.19532510573672,26.465214126328185,27.764897161542716,11.792215197821964,0.0,7.002527569272104,0.0,0.0,116.10372770227556,13167.32375871507,40.43163924215096,4585.35220645234
way_328529706,way/328529706,SmallOffice,austin_centre,austin,160,140.9,ok,14.496452626136971,22.810643545299783,26.466006272295488,27.76572820907337,9.02094276331528,0.0,5.857187593071877,0.0,0.0,106.41696100919278,14994.149806195262,36.89439722476872,5198.420568969913
