osm_id,cells,n_stems,n_zones,n_stub_zones,frac_stub,all_stubbed,vol_built,vol_expected,vol_ratio
way/1014146289,nyc_suburban,1,1,1,1.000000,True,10.0000,465.8500,0.021466
way/1014146290,nyc_suburban,1,1,1,1.000000,True,10.0000,266.3500,0.037545
way/1014146291,nyc_suburban,1,1,1,1.000000,True,10.0000,110.5650,0.090445
way/1014146292,nyc_suburban,1,1,1,1.000000,True,10.0000,428.7850,0.023322
way/1014146293,nyc_suburban,1,1,1,1.000000,True,10.0000,683.2000,0.014637
way/1014146294,nyc_suburban,1,1,1,1.000000,True,10.0000,533.0850,0.018759
way/1014146295,nyc_suburban,1,1,1,1.000000,True,10.0000,274.5400,0.036425
way/1014146296,nyc_suburban,1,1,1,1.000000,True,10.0000,133.8750,0.074697
way/1014146297,nyc_suburban,1,1,1,1.000000,True,10.0000,260.3300,0.038413
way/1014146298,nyc_suburban,1,1,1,1.000000,True,10.0000,237.6850,0.042072
way/1014146299,nyc_suburban,1,1,1,1.000000,True,10.0000,463.6800,0.021567
way/1014146300,nyc_suburban,1,1,1,1.000000,True,10.0000,461.3350,0.021676
way/1014146301,nyc_suburban,1,1,1,1.000000,True,10.0000,444.4300,0.022501
way/1014146302,nyc_suburban,1,1,1,1.000000,True,10.0000,364.3850,0.027444
way/1014146303,nyc_suburban,1,1,1,1.000000,True,10.0000,102.0600,0.097982
way/1014146304,nyc_suburban,1,1,1,1.000000,True,10.0000,485.4850,0.020598
way/1014146305,nyc_suburban,1,1,1,1.000000,True,10.0000,512.1550,0.019525
way/1014146306,nyc_suburban,1,1,1,1.000000,True,10.0000,482.3350,0.020732
way/1014146307,nyc_suburban,1,1,1,1.000000,True,10.0000,586.4950,0.017050
way/1014146308,nyc_suburban,1,1,1,1.000000,True,10.0000,158.7600,0.062988
way/1014146309,nyc_suburban,1,1,1,1.000000,True,10.0000,359.3800,0.027826
way/1014146310,nyc_suburban,1,1,1,1.000000,True,10.0000,100.8700,0.099138
way/1014146311,nyc_suburban,1,1,1,1.000000,True,10.0000,227.7800,0.043902
way/1014146312,nyc_suburban,1,1,1,1.000000,True,10.0000,361.7950,0.027640
way/1014146313,nyc_suburban,1,1,1,1.000000,True,10.0000,466.9350,0.021416
way/1014146314,nyc_suburban,1,1,1,1.000000,True,10.0000,441.4550,0.022652
way/1014146315,nyc_suburban,1,1,1,1.000000,True,10.0000,404.2500,0.024737
way/1014146316,nyc_suburban,1,1,1,1.000000,True,10.0000,155.6800,0.064234
way/1014146317,nyc_suburban,1,1,1,1.000000,True,10.0000,249.5150,0.040078
way/1014146318,nyc_suburban,1,1,1,1.000000,True,10.0000,495.9850,0.020162
way/1014146319,nyc_suburban,1,1,1,1.000000,True,10.0000,212.0300,0.047163
way/1014146320,nyc_suburban,1,1,1,1.000000,True,10.0000,501.6200,0.019935
way/1014146321,nyc_suburban,1,1,1,1.000000,True,10.0000,442.0850,0.022620
way/1014146322,nyc_suburban,1,1,1,1.000000,True,10.0000,349.4400,0.028617
way/1014146323,nyc_suburban,1,1,1,1.000000,True,10.0000,425.5300,0.023500
way/1014146324,nyc_suburban,1,1,1,1.000000,True,10.0000,438.1300,0.022824
way/1014146325,nyc_suburban,1,1,1,1.000000,True,10.0000,333.4100,0.029993
way/1014146326,nyc_suburban,1,1,1,1.000000,True,10.0000,437.2550,0.022870
way/1014146327,nyc_suburban,1,1,1,1.000000,True,10.0000,77.2800,0.129400
way/1014146328,nyc_suburban,1,1,1,1.000000,True,10.0000,315.9800,0.031648
way/1014146329,nyc_suburban,1,1,1,1.000000,True,10.0000,516.7750,0.019351
way/1014146330,nyc_suburban,1,1,1,1.000000,True,10.0000,502.7750,0.019890
way/1014146331,nyc_suburban,1,1,1,1.000000,True,10.0000,504.4550,0.019823
way/1014146332,nyc_suburban,1,1,1,1.000000,True,10.0000,563.8150,0.017736
way/1014146333,nyc_suburban,1,1,1,1.000000,True,10.0000,446.0750,0.022418
way/1014146334,nyc_suburban,1,1,1,1.000000,True,10.0000,437.6750,0.022848
way/1014146335,nyc_suburban,1,1,1,1.000000,True,10.0000,436.5200,0.022908
way/1014146336,nyc_suburban,1,1,1,1.000000,True,10.0000,455.5600,0.021951
way/1014146337,nyc_suburban,1,1,1,1.000000,True,10.0000,501.8300,0.019927
way/1014146338,nyc_suburban,1,1,1,1.000000,True,10.0000,381.8150,0.026191
way/1014146339,nyc_suburban,1,1,1,1.000000,True,10.0000,139.4050,0.071733
way/1014146340,nyc_suburban,1,1,1,1.000000,True,10.0000,540.8550,0.018489
way/1014146342,nyc_suburban,1,1,1,1.000000,True,10.0000,417.4450,0.023955
way/1014146343,nyc_suburban,1,1,1,1.000000,True,10.0000,596.6800,0.016759
way/1014148266,nyc_suburban,1,1,1,1.000000,True,10.0000,415.2400,0.024082
way/1014148267,nyc_suburban,1,1,1,1.000000,True,10.0000,512.1550,0.019525
way/1014148268,nyc_suburban,1,1,1,1.000000,True,10.0000,278.9850,0.035844
way/1014148269,nyc_suburban,1,1,1,1.000000,True,10.0000,341.2150,0.029307
way/1014148270,nyc_suburban,1,1,1,1.000000,True,10.0000,102.0600,0.097982
way/1014148271,nyc_suburban,1,1,1,1.000000,True,10.0000,366.5200,0.027284
way/1014148272,nyc_suburban,1,1,1,1.000000,True,10.0000,425.4950,0.023502
way/1014148273,nyc_suburban,1,1,1,1.000000,True,10.0000,705.7050,0.014170
way/1014148274,nyc_suburban,1,1,1,1.000000,True,10.0000,313.9850,0.031849
way/1014148275,nyc_suburban,1,1,1,1.000000,True,10.0000,390.2850,0.025622
way/1014148276,nyc_suburban,1,1,1,1.000000,True,10.0000,422.2750,0.023681
way/1014148277,nyc_suburban,1,1,1,1.000000,True,10.0000,371.5250,0.026916
way/1014148278,nyc_suburban,1,1,1,1.000000,True,10.0000,243.2500,0.041110
way/1014148279,nyc_suburban,1,1,1,1.000000,True,10.0000,322.2450,0.031032
way/1014148280,nyc_suburban,1,1,1,1.000000,True,10.0000,121.1700,0.082529
way/1014148281,nyc_suburban,1,1,1,1.000000,True,10.0000,370.4400,0.026995
way/1014148282,nyc_suburban,1,1,1,1.000000,True,10.0000,1002.3300,0.009977
way/1014148283,nyc_suburban,1,1,1,1.000000,True,10.0000,309.7500,0.032284
way/1014148284,nyc_suburban,1,1,1,1.000000,True,10.0000,302.0500,0.033107
way/1014148285,nyc_suburban,1,1,1,1.000000,True,10.0000,82.6700,0.120963
way/1014148286,nyc_suburban,1,1,1,1.000000,True,10.0000,229.1800,0.043634
way/1014148287,nyc_suburban,1,1,1,1.000000,True,10.0000,613.2350,0.016307
way/1014148288,nyc_suburban,1,1,1,1.000000,True,10.0000,363.1950,0.027533
way/1014148289,nyc_suburban,1,1,1,1.000000,True,10.0000,429.9400,0.023259
way/1014148290,nyc_suburban,1,1,1,1.000000,True,10.0000,735.5950,0.013594
way/1014148291,nyc_suburban,1,1,1,1.000000,True,10.0000,101.3250,0.098692
way/1014148292,nyc_suburban,1,1,1,1.000000,True,10.0000,364.6650,0.027422
way/1014148293,nyc_suburban,1,1,1,1.000000,True,10.0000,192.7800,0.051873
way/1014148294,nyc_suburban,1,1,1,1.000000,True,10.0000,533.7150,0.018737
way/1014148295,nyc_suburban,1,1,1,1.000000,True,10.0000,711.1300,0.014062
way/1014148296,nyc_suburban,1,1,1,1.000000,True,10.0000,96.9850,0.103109
way/1014148297,nyc_suburban,1,1,1,1.000000,True,10.0000,302.1900,0.033092
way/1014148298,nyc_suburban,1,1,1,1.000000,True,10.0000,282.4150,0.035409
way/1014148299,nyc_suburban,1,1,1,1.000000,True,10.0000,113.5400,0.088075
way/1014148300,nyc_suburban,1,1,1,1.000000,True,10.0000,98.9800,0.101031
way/1014148301,nyc_suburban,1,1,1,1.000000,True,10.0000,274.8550,0.036383
way/1014148302,nyc_suburban,1,1,1,1.000000,True,10.0000,560.9100,0.017828
way/1014148303,nyc_suburban,1,1,1,1.000000,True,10.0000,487.2700,0.020523
way/1014148304,nyc_suburban,1,1,1,1.000000,True,10.0000,395.3250,0.025296
way/1014148305,nyc_suburban,1,1,1,1.000000,True,10.0000,85.4350,0.117048
way/1014148306,nyc_suburban,1,1,1,1.000000,True,10.0000,487.4450,0.020515
way/1014148307,nyc_suburban,1,1,1,1.000000,True,10.0000,117.9850,0.084757
way/1014148308,nyc_suburban,1,1,1,1.000000,True,10.0000,169.7500,0.058910
way/1014148309,nyc_suburban,1,1,1,1.000000,True,10.0000,454.7200,0.021992
way/1014148310,nyc_suburban,1,1,1,1.000000,True,10.0000,115.1500,0.086843
way/1014148311,nyc_suburban,1,1,1,1.000000,True,10.0000,429.8700,0.023263
way/1014148312,nyc_suburban,1,1,1,1.000000,True,10.0000,999.3900,0.010006
way/1014148313,nyc_suburban,1,1,1,1.000000,True,10.0000,509.3200,0.019634
way/1014148314,nyc_suburban,1,1,1,1.000000,True,10.0000,93.5200,0.106929
way/1014148315,nyc_suburban,1,1,1,1.000000,True,10.0000,497.5600,0.020098
way/1014148316,nyc_suburban,1,1,1,1.000000,True,10.0000,199.0450,0.050240
way/1014148317,nyc_suburban,1,1,1,1.000000,True,10.0000,338.9050,0.029507
way/1014148318,nyc_suburban,1,1,1,1.000000,True,10.0000,563.8150,0.017736
way/1014148319,nyc_suburban,1,1,1,1.000000,True,10.0000,299.4950,0.033390
way/1014148320,nyc_suburban,1,1,1,1.000000,True,10.0000,160.3000,0.062383
way/1014148321,nyc_suburban,1,1,1,1.000000,True,10.0000,91.8050,0.108927
way/1014148322,nyc_suburban,1,1,1,1.000000,True,10.0000,407.9950,0.024510
way/1014148323,nyc_suburban,1,1,1,1.000000,True,10.0000,477.3650,0.020948
way/1014148324,nyc_suburban,1,1,1,1.000000,True,10.0000,359.6950,0.027801
way/1014148325,nyc_suburban,1,1,1,1.000000,True,10.0000,76.4050,0.130881
way/1014148326,nyc_suburban,1,1,1,1.000000,True,10.0000,364.7350,0.027417
way/1014148327,nyc_suburban,1,1,1,1.000000,True,10.0000,445.3750,0.022453
way/1014148328,nyc_suburban,1,1,1,1.000000,True,10.0000,333.3400,0.029999
way/1014148329,nyc_suburban,1,1,1,1.000000,True,10.0000,179.6550,0.055662
way/1014148330,nyc_suburban,1,1,1,1.000000,True,10.0000,289.5200,0.034540
way/1014148331,nyc_suburban,1,1,1,1.000000,True,10.0000,480.5500,0.020809
way/1014148332,nyc_suburban,1,1,1,1.000000,True,10.0000,124.9150,0.080054
way/1014148333,nyc_suburban,1,1,1,1.000000,True,10.0000,174.9650,0.057154
way/1014148334,nyc_suburban,1,1,1,1.000000,True,10.0000,628.0050,0.015923
way/1014148335,nyc_suburban,1,1,1,1.000000,True,10.0000,397.6700,0.025146
way/1014148336,nyc_suburban,1,1,1,1.000000,True,10.0000,205.5200,0.048657
way/1014148337,nyc_suburban,1,1,1,1.000000,True,10.0000,346.6750,0.028845
way/1014148338,nyc_suburban,1,1,1,1.000000,True,10.0000,459.5500,0.021760
way/1014148339,nyc_suburban,1,1,1,1.000000,True,10.0000,86.0300,0.116239
way/1014148340,nyc_suburban,1,1,1,1.000000,True,10.0000,305.4450,0.032739
way/1014148341,nyc_suburban,1,1,1,1.000000,True,10.0000,426.4050,0.023452
way/1014148342,nyc_suburban,1,1,1,1.000000,True,10.0000,488.1800,0.020484
way/1014148343,nyc_suburban,1,1,1,1.000000,True,10.0000,504.9450,0.019804
way/1014148344,nyc_suburban,1,1,1,1.000000,True,10.0000,120.4700,0.083008
way/1014148345,nyc_suburban,1,1,1,1.000000,True,10.0000,353.7800,0.028266
way/1014148346,nyc_suburban,1,1,1,1.000000,True,10.0000,379.4700,0.026353
way/1014148347,nyc_suburban,1,1,1,1.000000,True,10.0000,147.8050,0.067657
way/1014148348,nyc_suburban,1,1,1,1.000000,True,10.0000,479.1500,0.020870
way/1014148349,nyc_suburban,1,1,1,1.000000,True,10.0000,435.7150,0.022951
way/1014148350,nyc_suburban,1,1,1,1.000000,True,10.0000,331.1350,0.030199
way/1014148351,nyc_suburban,1,1,1,1.000000,True,10.0000,113.7850,0.087885
way/1014148352,nyc_suburban,1,1,1,1.000000,True,10.0000,399.0700,0.025058
way/1014148353,nyc_suburban,1,1,1,1.000000,True,10.0000,284.4450,0.035156
way/1014148354,nyc_suburban,1,1,1,1.000000,True,10.0000,348.9500,0.028657
way/1016738377,la_suburban,1,1,1,1.000000,True,10.0000,1060.8500,0.009426
way/1016738378,la_suburban,1,1,1,1.000000,True,10.0000,617.0500,0.016206
way/1020753276,austin_centre,1,1,1,1.000000,True,10.0000,1092.9100,0.009150
way/1020754973,austin_centre,1,2,2,1.000000,True,20.0000,2129.4000,0.009392
way/1020754974,austin_centre,1,14,12,0.857143,False,1716.0800,5050.0800,0.339812
way/1020979628,austin_centre,1,1,1,1.000000,True,10.0000,757.5400,0.013201
way/1020979629,austin_centre,1,1,1,1.000000,True,10.0000,964.0400,0.010373
way/1020979630,austin_centre,1,1,1,1.000000,True,10.0000,437.5000,0.022857
way/1021167043,austin_centre,1,1,1,1.000000,True,10.0000,383.0050,0.026109
way/1021167044,austin_centre,1,1,1,1.000000,True,10.0000,491.5050,0.020346
way/1021167045,austin_centre,1,1,1,1.000000,True,10.0000,1134.5950,0.008814
way/1022725553,austin_centre,1,1,1,1.000000,True,10.0000,152.3200,0.065651
way/1025013853,austin_centre,1,112,64,0.571429,False,27342.0800,48932.8000,0.558768
way/1029943785,austin_centre,1,1,1,1.000000,True,10.0000,1587.9850,0.006297
way/1029943786,austin_centre,1,5,5,1.000000,True,50.0000,53438.5250,0.000936
way/1032979883,austin_centre,1,1,1,1.000000,True,10.0000,1581.1250,0.006325
way/1034698229,austin_centre,1,1,1,1.000000,True,10.0000,854.8400,0.011698
way/1034702476,austin_centre,1,1,1,1.000000,True,10.0000,455.3500,0.021961
way/103754349,austin_rural,1,1,1,1.000000,True,10.0000,3024.7700,0.003306
way/103754357,austin_rural,1,1,1,1.000000,True,10.0000,2904.0900,0.003443
way/103754360,austin_rural,1,1,1,1.000000,True,10.0000,1905.2950,0.005249
way/103754366,austin_rural,1,1,1,1.000000,True,10.0000,38440.9200,0.000260
way/103754368,austin_rural,1,1,1,1.000000,True,10.0000,912.9400,0.010954
way/103754377,austin_rural,1,1,1,1.000000,True,10.0000,2956.1350,0.003383
way/1039387743,austin_centre,1,1,1,1.000000,True,10.0000,4899.7550,0.002041
way/1039387744,austin_centre,1,1,1,1.000000,True,10.0000,1432.7250,0.006980
way/1039387745,austin_centre,1,1,1,1.000000,True,10.0000,3408.4400,0.002934
way/1039387746,austin_centre,1,1,1,1.000000,True,10.0000,313.4250,0.031906
way/1039387747,austin_centre,1,1,1,1.000000,True,10.0000,367.3600,0.027221
way/1039387750,austin_centre,1,1,1,1.000000,True,10.0000,91.2800,0.109553
way/1039387756,austin_centre,1,1,1,1.000000,True,10.0000,97.9650,0.102077
way/1039387757,austin_centre,1,1,1,1.000000,True,10.0000,149.6250,0.066834
way/1039387764,austin_centre,1,1,1,1.000000,True,10.0000,822.2900,0.012161
way/1051117928,austin_centre,1,2,2,1.000000,True,20.0000,2071.3700,0.009655
way/1052359112,la_centre,1,60,50,0.833333,False,28156.1000,48786.8500,0.577125
way/1055839510,nyc_rural,1,1,1,1.000000,True,10.0000,838.1450,0.011931
way/1063559913,austin_suburban,1,1,1,1.000000,True,10.0000,646.4150,0.015470
way/1063559915,austin_suburban,1,1,1,1.000000,True,10.0000,2598.5400,0.003848
way/109284804,nyc_centre,1,1,1,1.000000,True,10.0000,8584.5550,0.001165
way/109284807,nyc_centre,1,39,39,1.000000,True,390.0000,696696.0000,0.000560
way/109285745,nyc_centre,1,47,47,1.000000,True,470.0000,322250.5650,0.001458
way/1103897140,nyc_rural,1,1,1,1.000000,True,10.0000,383.6700,0.026064
way/1103897841,nyc_rural,1,1,1,1.000000,True,10.0000,820.7150,0.012184
way/1103897842,nyc_rural,1,1,1,1.000000,True,10.0000,322.5250,0.031005
way/1103897844,nyc_rural,1,1,1,1.000000,True,10.0000,92.3650,0.108266
way/1103897845,nyc_rural,1,1,1,1.000000,True,10.0000,654.3600,0.015282
way/1106947212,la_centre,1,1,1,1.000000,True,10.0000,12658.8000,0.000790
way/1106947213,la_centre,1,1,1,1.000000,True,10.0000,15317.5750,0.000653
way/1108091101,nyc_suburban,1,1,1,1.000000,True,10.0000,269.4650,0.037111
way/1108091102,nyc_suburban,1,1,1,1.000000,True,10.0000,315.2800,0.031718
way/1108091103,nyc_suburban,1,1,1,1.000000,True,10.0000,213.8500,0.046762
way/1108091104,nyc_suburban,1,1,1,1.000000,True,10.0000,417.2000,0.023969
way/1108091105,nyc_suburban,1,1,1,1.000000,True,10.0000,345.7650,0.028921
way/1108091106,nyc_suburban,1,1,1,1.000000,True,10.0000,550.2350,0.018174
way/1108091107,nyc_suburban,1,1,1,1.000000,True,10.0000,437.1850,0.022874
way/1108091108,nyc_suburban,1,1,1,1.000000,True,10.0000,303.4500,0.032954
way/1108091109,nyc_suburban,1,1,1,1.000000,True,10.0000,294.4550,0.033961
way/1108091110,nyc_suburban,1,1,1,1.000000,True,10.0000,277.0250,0.036098
way/1108091111,nyc_suburban,1,1,1,1.000000,True,10.0000,350.3850,0.028540
way/1108091112,nyc_suburban,1,1,1,1.000000,True,10.0000,308.7700,0.032387
way/1108091113,nyc_suburban,1,1,1,1.000000,True,10.0000,285.3200,0.035048
way/1108091114,nyc_suburban,1,1,1,1.000000,True,10.0000,297.0100,0.033669
way/1108091115,nyc_suburban,1,1,1,1.000000,True,10.0000,279.5800,0.035768
way/1108091116,nyc_suburban,1,1,1,1.000000,True,10.0000,312.6900,0.031981
way/1108091117,nyc_suburban,1,1,1,1.000000,True,10.0000,531.7550,0.018806
way/1108091118,nyc_suburban,1,1,1,1.000000,True,10.0000,284.5850,0.035139
way/1108091119,nyc_suburban,1,1,1,1.000000,True,10.0000,275.5200,0.036295
way/1108091120,nyc_suburban,1,1,1,1.000000,True,10.0000,320.6350,0.031188
way/1108091121,nyc_suburban,1,1,1,1.000000,True,10.0000,526.5750,0.018991
way/1108091122,nyc_suburban,1,1,1,1.000000,True,10.0000,352.7650,0.028347
way/1108091123,nyc_suburban,1,1,1,1.000000,True,10.0000,166.1800,0.060176
way/1108091124,nyc_suburban,1,1,1,1.000000,True,10.0000,341.2150,0.029307
way/1108091125,nyc_suburban,1,1,1,1.000000,True,10.0000,449.0850,0.022267
way/1108091126,nyc_suburban,1,1,1,1.000000,True,10.0000,318.3600,0.031411
way/1108091127,nyc_suburban,1,1,1,1.000000,True,10.0000,273.8750,0.036513
way/1108091128,nyc_suburban,1,1,1,1.000000,True,10.0000,365.6100,0.027352
way/1108091129,nyc_suburban,1,1,1,1.000000,True,10.0000,347.4450,0.028782
way/1108091130,nyc_suburban,1,1,1,1.000000,True,10.0000,327.9150,0.030496
way/1108091131,nyc_suburban,1,1,1,1.000000,True,10.0000,467.4600,0.021392
way/1108091132,nyc_suburban,1,1,1,1.000000,True,10.0000,318.0100,0.031446
way/1108091133,nyc_suburban,1,1,1,1.000000,True,10.0000,566.9300,0.017639
way/1108091134,nyc_suburban,1,1,1,1.000000,True,10.0000,752.7100,0.013285
way/1108091135,nyc_suburban,1,1,1,1.000000,True,10.0000,437.6050,0.022852
way/1108091136,nyc_suburban,1,1,1,1.000000,True,10.0000,243.1100,0.041134
way/1108091137,nyc_suburban,1,1,1,1.000000,True,10.0000,137.7600,0.072590
way/1108091218,nyc_suburban,1,1,1,1.000000,True,10.0000,303.7650,0.032920
way/1108091219,nyc_suburban,1,1,1,1.000000,True,10.0000,426.2300,0.023462
way/1108091220,nyc_suburban,1,1,1,1.000000,True,10.0000,188.8950,0.052939
way/1108091221,nyc_suburban,1,1,1,1.000000,True,10.0000,492.0650,0.020323
way/1108091222,nyc_suburban,1,1,1,1.000000,True,10.0000,243.1800,0.041122
way/1108091223,nyc_suburban,1,1,1,1.000000,True,10.0000,306.9850,0.032575
way/1108091224,nyc_suburban,1,1,1,1.000000,True,10.0000,332.2550,0.030097
way/1108091225,nyc_suburban,1,1,1,1.000000,True,10.0000,384.5100,0.026007
way/1108091226,nyc_suburban,1,1,1,1.000000,True,10.0000,240.6600,0.041552
way/1108091227,nyc_suburban,1,1,1,1.000000,True,10.0000,360.4300,0.027745
way/1108091228,nyc_suburban,1,1,1,1.000000,True,10.0000,314.4400,0.031803
way/1108091229,nyc_suburban,1,1,1,1.000000,True,10.0000,362.1450,0.027613
way/1108091230,nyc_suburban,1,1,1,1.000000,True,10.0000,350.9100,0.028497
way/1108091231,nyc_suburban,1,1,1,1.000000,True,10.0000,341.6350,0.029271
way/1108091232,nyc_suburban,1,1,1,1.000000,True,10.0000,306.2850,0.032649
way/1108091233,nyc_suburban,1,1,1,1.000000,True,10.0000,492.5200,0.020304
way/1108091234,nyc_suburban,1,1,1,1.000000,True,10.0000,475.2650,0.021041
way/1108091235,nyc_suburban,1,1,1,1.000000,True,10.0000,257.3900,0.038852
way/1108091236,nyc_suburban,1,1,1,1.000000,True,10.0000,300.3350,0.033296
way/1108091237,nyc_suburban,1,1,1,1.000000,True,10.0000,421.9250,0.023701
way/1108091238,nyc_suburban,1,1,1,1.000000,True,10.0000,339.5350,0.029452
way/1108091239,nyc_suburban,1,1,1,1.000000,True,10.0000,374.1500,0.026727
way/1108091240,nyc_suburban,1,1,1,1.000000,True,10.0000,255.2200,0.039182
way/1108091241,nyc_suburban,1,1,1,1.000000,True,10.0000,638.9250,0.015651
way/1108091242,nyc_suburban,1,1,1,1.000000,True,10.0000,308.5950,0.032405
way/1108091243,nyc_suburban,1,1,1,1.000000,True,10.0000,634.3050,0.015765
way/1108091244,nyc_suburban,1,1,1,1.000000,True,10.0000,435.0150,0.022988
way/1108091245,nyc_suburban,1,1,1,1.000000,True,10.0000,572.8450,0.017457
way/1108091246,nyc_suburban,1,1,1,1.000000,True,10.0000,319.6900,0.031280
way/1108091247,nyc_suburban,1,1,1,1.000000,True,10.0000,509.3900,0.019631
way/1108091248,nyc_suburban,1,1,1,1.000000,True,10.0000,312.4450,0.032006
way/1108091249,nyc_suburban,1,1,1,1.000000,True,10.0000,339.4300,0.029461
way/1108091250,nyc_suburban,1,1,1,1.000000,True,10.0000,446.3900,0.022402
way/1108091251,nyc_suburban,1,1,1,1.000000,True,10.0000,311.8850,0.032063
way/1108091252,nyc_suburban,1,1,1,1.000000,True,10.0000,453.4250,0.022054
way/1108091253,nyc_suburban,1,1,1,1.000000,True,10.0000,520.2050,0.019223
way/1108091254,nyc_suburban,1,1,1,1.000000,True,10.0000,370.3350,0.027003
way/1108091255,nyc_suburban,1,1,1,1.000000,True,10.0000,408.8700,0.024458
way/1108091256,nyc_suburban,1,1,1,1.000000,True,10.0000,498.2250,0.020071
way/1108091257,nyc_suburban,1,1,1,1.000000,True,10.0000,468.0200,0.021367
way/1108091258,nyc_suburban,1,1,1,1.000000,True,10.0000,502.2850,0.019909
way/1108091259,nyc_suburban,1,1,1,1.000000,True,10.0000,429.0650,0.023306
way/1108091260,nyc_suburban,1,1,1,1.000000,True,10.0000,212.8350,0.046985
way/1108091261,nyc_suburban,1,1,1,1.000000,True,10.0000,324.5900,0.030808
way/1108091262,nyc_suburban,1,1,1,1.000000,True,10.0000,306.5650,0.032620
way/1108091263,nyc_suburban,1,1,1,1.000000,True,10.0000,394.9400,0.025320
way/1108091264,nyc_suburban,1,1,1,1.000000,True,10.0000,322.9100,0.030968
way/1108091265,nyc_suburban,1,1,1,1.000000,True,10.0000,414.6800,0.024115
way/1108091266,nyc_suburban,1,1,1,1.000000,True,10.0000,256.2000,0.039032
