osm_id,year_built,data_quality_flag,run2_archetype,head_vintage,head_vintage_tier,e02_vintage,e02_archetype,cell
way/241854713,,"generic_tag,no_floors,no_function,no_year",SmallOffice,DOERefPre1980,VINTAGE_NAN_PERMISSIVE_DEFAULT,DOERefPre1980,SmallOffice,nyc_urban
way/241854714,,"generic_tag,no_floors,no_function,no_year",SmallOffice,DOERefPre1980,VINTAGE_NAN_PERMISSIVE_DEFAULT,DOERefPre1980,SmallOffice,nyc_urban
way/241854719,,"generic_tag,no_floors,no_function,no_year",SmallOffice,DOERefPre1980,VINTAGE_NAN_PERMISSIVE_DEFAULT,DOERefPre1980,SmallOffice,nyc_urban
way/241854720,,"generic_tag,no_floors,no_function,no_year",SmallOffice,DOERefPre1980,VINTAGE_NAN_PERMISSIVE_DEFAULT,DOERefPre1980,SmallOffice,nyc_urban
way/241854721,,"no_floors,no_year",OpenUBEMUnknown,DOERefPre1980,VINTAGE_NAN_PERMISSIVE_DEFAULT,DOERefPre1980,OpenUBEMUnknown,nyc_urban
way/241854722,,"generic_tag,no_floors,no_function,no_year",SmallOffice,DOERefPre1980,VINTAGE_NAN_PERMISSIVE_DEFAULT,DOERefPre1980,SmallOffice,nyc_urban
way/241854723,,"no_floors,no_year",OpenUBEMUnknown,DOERefPre1980,VINTAGE_NAN_PERMISSIVE_DEFAULT,DOERefPre1980,OpenUBEMUnknown,nyc_urban
way/241854726,,"generic_tag,no_floors,no_function,no_year",SmallOffice,DOERefPre1980,VINTAGE_NAN_PERMISSIVE_DEFAULT,DOERefPre1980,SmallOffice,nyc_urban
way/241854728,,"generic_tag,no_floors,no_function,no_year",SmallOffice,DOERefPre1980,VINTAGE_NAN_PERMISSIVE_DEFAULT,DOERefPre1980,SmallOffice,nyc_urban
way/241854729,,"generic_tag,no_floors,no_function,no_year",SmallOffice,DOERefPre1980,VINTAGE_NAN_PERMISSIVE_DEFAULT,DOERefPre1980,SmallOffice,nyc_urban
way/241854734,,"no_floors,no_year",OpenUBEMUnknown,DOERefPre1980,VINTAGE_NAN_PERMISSIVE_DEFAULT,DOERefPre1980,OpenUBEMUnknown,nyc_urban
way/241854736,,"generic_tag,no_floors,no_function,no_year",SmallOffice,DOERefPre1980,VINTAGE_NAN_PERMISSIVE_DEFAULT,DOERefPre1980,SmallOffice,nyc_urban
way/241854737,,"no_floors,no_year",OpenUBEMUnknown,DOERefPre1980,VINTAGE_NAN_PERMISSIVE_DEFAULT,DOERefPre1980,OpenUBEMUnknown,nyc_urban
way/241854738,,"generic_tag,no_floors,no_function,no_year",SmallOffice,DOERefPre1980,VINTAGE_NAN_PERMISSIVE_DEFAULT,DOERefPre1980,SmallOffice,nyc_urban
way/241854739,,"generic_tag,no_floors,no_function,no_year",SmallOffice,DOERefPre1980,VINTAGE_NAN_PERMISSIVE_DEFAULT,DOERefPre1980,SmallOffice,nyc_urban
way/241854740,,"no_floors,no_year",OpenUBEMUnknown,DOERefPre1980,VINTAGE_NAN_PERMISSIVE_DEFAULT,DOERefPre1980,OpenUBEMUnknown,nyc_urban
way/241854741,,"no_floors,no_year",OpenUBEMUnknown,DOERefPre1980,VINTAGE_NAN_PERMISSIVE_DEFAULT,DOERefPre1980,OpenUBEMUnknown,nyc_urban
way/241854742,,"generic_tag,no_floors,no_function,no_year",SmallOffice,DOERefPre1980,VINTAGE_NAN_PERMISSIVE_DEFAULT,DOERefPre1980,SmallOffice,nyc_urban
way/241854744,,"generic_tag,no_floors,no_function,no_year",SmallOffice,DOERefPre1980,VINTAGE_NAN_PERMISSIVE_DEFAULT,DOERefPre1980,SmallOffice,nyc_urban
way/241854745,,"generic_tag,no_floors,no_function,no_year",SmallOffice,DOERefPre1980,VINTAGE_NAN_PERMISSIVE_DEFAULT,DOERefPre1980,SmallOffice,nyc_urban
way/241854746,,"no_floors,no_year",OpenUBEMUnknown,DOERefPre1980,VINTAGE_NAN_PERMISSIVE_DEFAULT,DOERefPre1980,OpenUBEMUnknown,nyc_urban
way/241854747,,"no_floors,no_year",OpenUBEMUnknown,DOERefPre1980,VINTAGE_NAN_PERMISSIVE_DEFAULT,DOERefPre1980,OpenUBEMUnknown,nyc_urban
way/241854748,,"generic_tag,no_floors,no_function,no_year",SmallOffice,DOERefPre1980,VINTAGE_NAN_PERMISSIVE_DEFAULT,DOERefPre1980,SmallOffice,nyc_urban
way/241854751,,"no_floors,no_year",OpenUBEMUnknown,DOERefPre1980,VINTAGE_NAN_PERMISSIVE_DEFAULT,DOERefPre1980,OpenUBEMUnknown,nyc_urban
way/241854753,,"generic_tag,no_floors,no_function,no_year",SmallOffice,DOERefPre1980,VINTAGE_NAN_PERMISSIVE_DEFAULT,DOERefPre1980,SmallOffice,nyc_urban
way/241854754,,"no_floors,no_year",OpenUBEMUnknown,DOERefPre1980,VINTAGE_NAN_PERMISSIVE_DEFAULT,DOERefPre1980,OpenUBEMUnknown,nyc_urban
way/241854757,,"generic_tag,no_floors,no_function,no_year",SmallOffice,DOERefPre1980,VINTAGE_NAN_PERMISSIVE_DEFAULT,DOERefPre1980,SmallOffice,nyc_urban
way/241854758,,"no_floors,no_year",OpenUBEMUnknown,DOERefPre1980,VINTAGE_NAN_PERMISSIVE_DEFAULT,DOERefPre1980,OpenUBEMUnknown,nyc_urban
way/241854761,,"generic_tag,no_floors,no_function,no_year",SmallOffice,DOERefPre1980,VINTAGE_NAN_PERMISSIVE_DEFAULT,DOERefPre1980,SmallOffice,nyc_urban
way/241854762,,"generic_tag,no_floors,no_function,no_year",SmallOffice,DOERefPre1980,VINTAGE_NAN_PERMISSIVE_DEFAULT,DOERefPre1980,SmallOffice,nyc_urban
way/241854763,,"generic_tag,no_floors,no_function,no_year",SmallOffice,DOERefPre1980,VINTAGE_NAN_PERMISSIVE_DEFAULT,DOERefPre1980,SmallOffice,nyc_urban
way/241854765,,"generic_tag,no_floors,no_function,no_year",SmallOffice,DOERefPre1980,VINTAGE_NAN_PERMISSIVE_DEFAULT,DOERefPre1980,SmallOffice,nyc_urban
way/241854768,,"no_floors,no_year",OpenUBEMUnknown,DOERefPre1980,VINTAGE_NAN_PERMISSIVE_DEFAULT,DOERefPre1980,OpenUBEMUnknown,nyc_urban
way/241854769,,"generic_tag,no_floors,no_function,no_year",SmallOffice,DOERefPre1980,VINTAGE_NAN_PERMISSIVE_DEFAULT,DOERefPre1980,SmallOffice,nyc_urban
way/241854770,,"generic_tag,no_floors,no_function,no_year",SmallOffice,DOERefPre1980,VINTAGE_NAN_PERMISSIVE_DEFAULT,DOERefPre1980,SmallOffice,nyc_urban
way/241854772,,"generic_tag,no_floors,no_function,no_year",SmallOffice,DOERefPre1980,VINTAGE_NAN_PERMISSIVE_DEFAULT,DOERefPre1980,SmallOffice,nyc_urban
way/241854774,,"generic_tag,no_floors,no_function,no_year",SmallOffice,DOERefPre1980,VINTAGE_NAN_PERMISSIVE_DEFAULT,DOERefPre1980,SmallOffice,nyc_urban
way/241854775,,"generic_tag,no_floors,no_function,no_year",SmallOffice,DOERefPre1980,VINTAGE_NAN_PERMISSIVE_DEFAULT,DOERefPre1980,SmallOffice,nyc_urban
way/241854776,,"generic_tag,no_floors,no_function,no_year",SmallOffice,DOERefPre1980,VINTAGE_NAN_PERMISSIVE_DEFAULT,DOERefPre1980,SmallOffice,nyc_urban
way/241854777,,"generic_tag,no_floors,no_function,no_year",SmallOffice,DOERefPre1980,VINTAGE_NAN_PERMISSIVE_DEFAULT,DOERefPre1980,SmallOffice,nyc_urban
way/241854782,,"generic_tag,no_floors,no_function,no_year",SmallOffice,DOERefPre1980,VINTAGE_NAN_PERMISSIVE_DEFAULT,DOERefPre1980,SmallOffice,nyc_urban
way/241854784,,"no_floors,no_year",OpenUBEMUnknown,DOERefPre1980,VINTAGE_NAN_PERMISSIVE_DEFAULT,DOERefPre1980,OpenUBEMUnknown,nyc_urban
way/241854787,,"no_floors,no_year",OpenUBEMUnknown,DOERefPre1980,VINTAGE_NAN_PERMISSIVE_DEFAULT,DOERefPre1980,OpenUBEMUnknown,nyc_urban
way/241854792,,"generic_tag,no_floors,no_function,no_year",SmallOffice,DOERefPre1980,VINTAGE_NAN_PERMISSIVE_DEFAULT,DOERefPre1980,SmallOffice,nyc_urban
way/241854796,,"generic_tag,no_floors,no_function,no_year",SmallOffice,DOERefPre1980,VINTAGE_NAN_PERMISSIVE_DEFAULT,DOERefPre1980,SmallOffice,nyc_urban
way/241854797,,"generic_tag,no_floors,no_function,no_year",SmallOffice,DOERefPre1980,VINTAGE_NAN_PERMISSIVE_DEFAULT,DOERefPre1980,SmallOffice,nyc_urban
way/241854801,,"generic_tag,no_floors,no_function,no_year",SmallOffice,DOERefPre1980,VINTAGE_NAN_PERMISSIVE_DEFAULT,DOERefPre1980,SmallOffice,nyc_urban
way/241854802,,"generic_tag,no_floors,no_function,no_year",MediumOffice,DOERefPre1980,VINTAGE_NAN_PERMISSIVE_DEFAULT,DOERefPre1980,MediumOffice,nyc_urban
way/241854804,,"generic_tag,no_floors,no_function,no_year",SmallOffice,DOERefPre1980,VINTAGE_NAN_PERMISSIVE_DEFAULT,DOERefPre1980,SmallOffice,nyc_urban
way/241854806,,"generic_tag,no_floors,no_function,no_year",SmallOffice,DOERefPre1980,VINTAGE_NAN_PERMISSIVE_DEFAULT,DOERefPre1980,SmallOffice,nyc_urban
way/241854808,,"no_floors,no_year",OpenUBEMUnknown,DOERefPre1980,VINTAGE_NAN_PERMISSIVE_DEFAULT,DOERefPre1980,OpenUBEMUnknown,nyc_urban
way/241854809,,"generic_tag,no_floors,no_function,no_year",MediumOffice,DOERefPre1980,VINTAGE_NAN_PERMISSIVE_DEFAULT,DOERefPre1980,MediumOffice,nyc_urban
way/241854810,,"no_floors,no_year",OpenUBEMUnknown,DOERefPre1980,VINTAGE_NAN_PERMISSIVE_DEFAULT,DOERefPre1980,OpenUBEMUnknown,nyc_urban
way/241854815,,"generic_tag,no_floors,no_function,no_year",SmallOffice,DOERefPre1980,VINTAGE_NAN_PERMISSIVE_DEFAULT,DOERefPre1980,SmallOffice,nyc_urban
way/241854816,,"generic_tag,no_floors,no_function,no_year",SmallOffice,DOERefPre1980,VINTAGE_NAN_PERMISSIVE_DEFAULT,DOERefPre1980,SmallOffice,nyc_urban
way/241854819,,"generic_tag,no_floors,no_function,no_year",SmallOffice,DOERefPre1980,VINTAGE_NAN_PERMISSIVE_DEFAULT,DOERefPre1980,SmallOffice,nyc_urban
way/241854820,,"generic_tag,no_floors,no_function,no_year",SmallOffice,DOERefPre1980,VINTAGE_NAN_PERMISSIVE_DEFAULT,DOERefPre1980,SmallOffice,nyc_urban
way/241854821,,"generic_tag,no_floors,no_function,no_year",SmallOffice,DOERefPre1980,VINTAGE_NAN_PERMISSIVE_DEFAULT,DOERefPre1980,SmallOffice,nyc_urban
way/241854825,,"no_floors,no_year",OpenUBEMUnknown,DOERefPre1980,VINTAGE_NAN_PERMISSIVE_DEFAULT,DOERefPre1980,OpenUBEMUnknown,nyc_urban
way/241854828,,"generic_tag,no_floors,no_function,no_year",SmallOffice,DOERefPre1980,VINTAGE_NAN_PERMISSIVE_DEFAULT,DOERefPre1980,SmallOffice,nyc_urban
way/241854829,,"no_floors,no_year",OpenUBEMUnknown,DOERefPre1980,VINTAGE_NAN_PERMISSIVE_DEFAULT,DOERefPre1980,OpenUBEMUnknown,nyc_urban
way/241854830,,"generic_tag,no_floors,no_function,no_year",SmallOffice,DOERefPre1980,VINTAGE_NAN_PERMISSIVE_DEFAULT,DOERefPre1980,SmallOffice,nyc_urban
way/241854831,,"generic_tag,no_floors,no_function,no_year",SmallOffice,DOERefPre1980,VINTAGE_NAN_PERMISSIVE_DEFAULT,DOERefPre1980,SmallOffice,nyc_urban
way/241854834,,"no_floors,no_year",OpenUBEMUnknown,DOERefPre1980,VINTAGE_NAN_PERMISSIVE_DEFAULT,DOERefPre1980,OpenUBEMUnknown,nyc_urban
way/241854835,,"no_floors,no_year",OpenUBEMUnknown,DOERefPre1980,VINTAGE_NAN_PERMISSIVE_DEFAULT,DOERefPre1980,OpenUBEMUnknown,nyc_urban
way/241854837,,"generic_tag,no_floors,no_function,no_year",SmallOffice,DOERefPre1980,VINTAGE_NAN_PERMISSIVE_DEFAULT,DOERefPre1980,SmallOffice,nyc_urban
way/241854839,,"generic_tag,no_floors,no_function,no_year",SmallOffice,DOERefPre1980,VINTAGE_NAN_PERMISSIVE_DEFAULT,DOERefPre1980,SmallOffice,nyc_urban
way/241854840,,"no_floors,no_year",OpenUBEMUnknown,DOERefPre1980,VINTAGE_NAN_PERMISSIVE_DEFAULT,DOERefPre1980,OpenUBEMUnknown,nyc_urban
way/241854842,,"generic_tag,no_floors,no_function,no_year",SmallOffice,DOERefPre1980,VINTAGE_NAN_PERMISSIVE_DEFAULT,DOERefPre1980,SmallOffice,nyc_urban
way/241854843,,"generic_tag,no_floors,no_function,no_year",SmallOffice,DOERefPre1980,VINTAGE_NAN_PERMISSIVE_DEFAULT,DOERefPre1980,SmallOffice,nyc_urban
way/241854844,,"no_floors,no_year",OpenUBEMUnknown,DOERefPre1980,VINTAGE_NAN_PERMISSIVE_DEFAULT,DOERefPre1980,OpenUBEMUnknown,nyc_urban
way/241854846,,"generic_tag,no_floors,no_function,no_year",SmallOffice,DOERefPre1980,VINTAGE_NAN_PERMISSIVE_DEFAULT,DOERefPre1980,SmallOffice,nyc_urban
way/241854848,,"generic_tag,no_floors,no_function,no_year",SmallOffice,DOERefPre1980,VINTAGE_NAN_PERMISSIVE_DEFAULT,DOERefPre1980,SmallOffice,nyc_urban
way/241854849,,"no_floors,no_year",OpenUBEMUnknown,DOERefPre1980,VINTAGE_NAN_PERMISSIVE_DEFAULT,DOERefPre1980,OpenUBEMUnknown,nyc_urban
way/241854850,,"generic_tag,no_floors,no_function,no_year",SmallOffice,DOERefPre1980,VINTAGE_NAN_PERMISSIVE_DEFAULT,DOERefPre1980,SmallOffice,nyc_urban
way/241854852,,"no_floors,no_year",OpenUBEMUnknown,DOERefPre1980,VINTAGE_NAN_PERMISSIVE_DEFAULT,DOERefPre1980,OpenUBEMUnknown,nyc_urban
way/241854853,,"generic_tag,no_floors,no_function,no_year",SmallOffice,DOERefPre1980,VINTAGE_NAN_PERMISSIVE_DEFAULT,DOERefPre1980,SmallOffice,nyc_urban
way/241854854,,"generic_tag,no_floors,no_function,no_year",SmallOffice,DOERefPre1980,VINTAGE_NAN_PERMISSIVE_DEFAULT,DOERefPre1980,SmallOffice,nyc_urban
way/241854855,,"generic_tag,no_floors,no_function,no_year",SmallOffice,DOERefPre1980,VINTAGE_NAN_PERMISSIVE_DEFAULT,DOERefPre1980,SmallOffice,nyc_urban
way/241854856,,"generic_tag,no_floors,no_function,no_year",SmallOffice,DOERefPre1980,VINTAGE_NAN_PERMISSIVE_DEFAULT,DOERefPre1980,SmallOffice,nyc_urban
way/241854857,,"generic_tag,no_floors,no_function,no_year",SmallOffice,DOERefPre1980,VINTAGE_NAN_PERMISSIVE_DEFAULT,DOERefPre1980,SmallOffice,nyc_urban
way/241854858,,"no_floors,no_year",OpenUBEMUnknown,DOERefPre1980,VINTAGE_NAN_PERMISSIVE_DEFAULT,DOERefPre1980,OpenUBEMUnknown,nyc_urban
way/241854861,,"generic_tag,no_floors,no_function,no_year",SmallOffice,DOERefPre1980,VINTAGE_NAN_PERMISSIVE_DEFAULT,DOERefPre1980,SmallOffice,nyc_urban
way/241854862,,"no_floors,no_year",OpenUBEMUnknown,DOERefPre1980,VINTAGE_NAN_PERMISSIVE_DEFAULT,DOERefPre1980,OpenUBEMUnknown,nyc_urban
way/241854863,,"no_floors,no_year",OpenUBEMUnknown,DOERefPre1980,VINTAGE_NAN_PERMISSIVE_DEFAULT,DOERefPre1980,OpenUBEMUnknown,nyc_urban
way/241854865,,"no_floors,no_year",OpenUBEMUnknown,DOERefPre1980,VINTAGE_NAN_PERMISSIVE_DEFAULT,DOERefPre1980,OpenUBEMUnknown,nyc_urban
way/241854866,,"generic_tag,no_floors,no_function,no_year",SmallOffice,DOERefPre1980,VINTAGE_NAN_PERMISSIVE_DEFAULT,DOERefPre1980,SmallOffice,nyc_urban
way/241854868,,"generic_tag,no_floors,no_function,no_year",SmallOffice,DOERefPre1980,VINTAGE_NAN_PERMISSIVE_DEFAULT,DOERefPre1980,SmallOffice,nyc_urban
way/241854872,,"generic_tag,no_floors,no_function,no_year",SmallOffice,DOERefPre1980,VINTAGE_NAN_PERMISSIVE_DEFAULT,DOERefPre1980,SmallOffice,nyc_urban
way/241854873,,"no_floors,no_year",OpenUBEMUnknown,DOERefPre1980,VINTAGE_NAN_PERMISSIVE_DEFAULT,DOERefPre1980,OpenUBEMUnknown,nyc_urban
way/241854874,,"no_floors,no_year",OpenUBEMUnknown,DOERefPre1980,VINTAGE_NAN_PERMISSIVE_DEFAULT,DOERefPre1980,OpenUBEMUnknown,nyc_urban
way/241854875,,"no_floors,no_year",OpenUBEMUnknown,DOERefPre1980,VINTAGE_NAN_PERMISSIVE_DEFAULT,DOERefPre1980,OpenUBEMUnknown,nyc_urban
way/241854877,,"generic_tag,no_floors,no_function,no_year",SmallOffice,DOERefPre1980,VINTAGE_NAN_PERMISSIVE_DEFAULT,DOERefPre1980,SmallOffice,nyc_urban
way/241854880,,"generic_tag,no_floors,no_function,no_year",SmallOffice,DOERefPre1980,VINTAGE_NAN_PERMISSIVE_DEFAULT,DOERefPre1980,SmallOffice,nyc_urban
way/241854883,,"generic_tag,no_floors,no_function,no_year",SmallOffice,DOERefPre1980,VINTAGE_NAN_PERMISSIVE_DEFAULT,DOERefPre1980,SmallOffice,nyc_urban
way/241854891,,"generic_tag,no_floors,no_function,no_year",SmallOffice,DOERefPre1980,VINTAGE_NAN_PERMISSIVE_DEFAULT,DOERefPre1980,SmallOffice,nyc_urban
way/241854893,,"no_floors,no_year",OpenUBEMUnknown,DOERefPre1980,VINTAGE_NAN_PERMISSIVE_DEFAULT,DOERefPre1980,OpenUBEMUnknown,nyc_urban
way/241854896,,"generic_tag,no_floors,no_function,no_year",SmallOffice,DOERefPre1980,VINTAGE_NAN_PERMISSIVE_DEFAULT,DOERefPre1980,SmallOffice,nyc_urban
way/241854899,,"no_floors,no_year",OpenUBEMUnknown,DOERefPre1980,VINTAGE_NAN_PERMISSIVE_DEFAULT,DOERefPre1980,OpenUBEMUnknown,nyc_urban
way/241854900,,"no_floors,no_year",OpenUBEMUnknown,DOERefPre1980,VINTAGE_NAN_PERMISSIVE_DEFAULT,DOERefPre1980,OpenUBEMUnknown,nyc_urban
way/241854902,,"generic_tag,no_floors,no_function,no_year",SmallOffice,DOERefPre1980,VINTAGE_NAN_PERMISSIVE_DEFAULT,DOERefPre1980,SmallOffice,nyc_urban
way/241854903,,"no_floors,no_year",OpenUBEMUnknown,DOERefPre1980,VINTAGE_NAN_PERMISSIVE_DEFAULT,DOERefPre1980,OpenUBEMUnknown,nyc_urban
way/241854905,,"generic_tag,no_floors,no_function,no_year",SmallOffice,DOERefPre1980,VINTAGE_NAN_PERMISSIVE_DEFAULT,DOERefPre1980,SmallOffice,nyc_urban
way/241854907,,"generic_tag,no_floors,no_function,no_year",SmallOffice,DOERefPre1980,VINTAGE_NAN_PERMISSIVE_DEFAULT,DOERefPre1980,SmallOffice,nyc_urban
way/241854910,,"generic_tag,no_floors,no_function,no_year",SmallOffice,DOERefPre1980,VINTAGE_NAN_PERMISSIVE_DEFAULT,DOERefPre1980,SmallOffice,nyc_urban
way/241854912,,"no_floors,no_year",OpenUBEMUnknown,DOERefPre1980,VINTAGE_NAN_PERMISSIVE_DEFAULT,DOERefPre1980,OpenUBEMUnknown,nyc_urban
way/241854915,,"generic_tag,no_floors,no_function,no_year",SmallOffice,DOERefPre1980,VINTAGE_NAN_PERMISSIVE_DEFAULT,DOERefPre1980,SmallOffice,nyc_urban
way/241854916,,"generic_tag,no_floors,no_function,no_year",SmallOffice,DOERefPre1980,VINTAGE_NAN_PERMISSIVE_DEFAULT,DOERefPre1980,SmallOffice,nyc_urban
way/241854918,,"generic_tag,no_floors,no_function,no_year",SmallOffice,DOERefPre1980,VINTAGE_NAN_PERMISSIVE_DEFAULT,DOERefPre1980,SmallOffice,nyc_urban
way/241854919,,"generic_tag,no_floors,no_function,no_year",SmallOffice,DOERefPre1980,VINTAGE_NAN_PERMISSIVE_DEFAULT,DOERefPre1980,SmallOffice,nyc_urban
way/241854920,,"generic_tag,no_floors,no_function,no_year",SmallOffice,DOERefPre1980,VINTAGE_NAN_PERMISSIVE_DEFAULT,DOERefPre1980,SmallOffice,nyc_urban
way/241854921,,"generic_tag,no_floors,no_function,no_year",SmallOffice,DOERefPre1980,VINTAGE_NAN_PERMISSIVE_DEFAULT,DOERefPre1980,SmallOffice,nyc_urban
way/241854922,,"generic_tag,no_floors,no_function,no_year",MediumOffice,DOERefPre1980,VINTAGE_NAN_PERMISSIVE_DEFAULT,DOERefPre1980,MediumOffice,nyc_urban
way/241854923,,"generic_tag,no_floors,no_function,no_year",SmallOffice,DOERefPre1980,VINTAGE_NAN_PERMISSIVE_DEFAULT,DOERefPre1980,SmallOffice,nyc_urban
way/241854924,,"generic_tag,no_floors,no_function,no_year",SmallOffice,DOERefPre1980,VINTAGE_NAN_PERMISSIVE_DEFAULT,DOERefPre1980,SmallOffice,nyc_urban
way/241854926,,"generic_tag,no_floors,no_function,no_year",SmallOffice,DOERefPre1980,VINTAGE_NAN_PERMISSIVE_DEFAULT,DOERefPre1980,SmallOffice,nyc_urban
way/241854927,,"generic_tag,no_floors,no_function,no_year",SmallOffice,DOERefPre1980,VINTAGE_NAN_PERMISSIVE_DEFAULT,DOERefPre1980,SmallOffice,nyc_urban
way/241854928,,"generic_tag,no_floors,no_function,no_year",SmallOffice,DOERefPre1980,VINTAGE_NAN_PERMISSIVE_DEFAULT,DOERefPre1980,SmallOffice,nyc_urban
way/241854929,,"generic_tag,no_floors,no_function,no_year",SmallOffice,DOERefPre1980,VINTAGE_NAN_PERMISSIVE_DEFAULT,DOERefPre1980,SmallOffice,nyc_urban
way/241854931,,"generic_tag,no_floors,no_function,no_year",SmallOffice,DOERefPre1980,VINTAGE_NAN_PERMISSIVE_DEFAULT,DOERefPre1980,SmallOffice,nyc_urban
way/241854932,,"generic_tag,no_floors,no_function,no_year",SmallOffice,DOERefPre1980,VINTAGE_NAN_PERMISSIVE_DEFAULT,DOERefPre1980,SmallOffice,nyc_urban
way/241854933,,"generic_tag,no_floors,no_function,no_year",SmallOffice,DOERefPre1980,VINTAGE_NAN_PERMISSIVE_DEFAULT,DOERefPre1980,SmallOffice,nyc_urban
way/241854936,,"generic_tag,no_floors,no_function,no_year",SmallOffice,DOERefPre1980,VINTAGE_NAN_PERMISSIVE_DEFAULT,DOERefPre1980,SmallOffice,nyc_urban
way/241854938,,"generic_tag,no_floors,no_function,no_year",SmallOffice,DOERefPre1980,VINTAGE_NAN_PERMISSIVE_DEFAULT,DOERefPre1980,SmallOffice,nyc_urban
way/241854941,,"no_floors,no_year",OpenUBEMUnknown,DOERefPre1980,VINTAGE_NAN_PERMISSIVE_DEFAULT,DOERefPre1980,OpenUBEMUnknown,nyc_urban
way/241854942,,"generic_tag,no_floors,no_function,no_year",SmallOffice,DOERefPre1980,VINTAGE_NAN_PERMISSIVE_DEFAULT,DOERefPre1980,SmallOffice,nyc_urban
way/241854943,,"generic_tag,no_floors,no_function,no_year",SmallOffice,DOERefPre1980,VINTAGE_NAN_PERMISSIVE_DEFAULT,DOERefPre1980,SmallOffice,nyc_urban
way/241854945,,"generic_tag,no_floors,no_function,no_year",SmallOffice,DOERefPre1980,VINTAGE_NAN_PERMISSIVE_DEFAULT,DOERefPre1980,SmallOffice,nyc_urban
way/241854946,,"generic_tag,no_floors,no_function,no_year",MediumOffice,DOERefPre1980,VINTAGE_NAN_PERMISSIVE_DEFAULT,DOERefPre1980,MediumOffice,nyc_urban
way/241854948,,"no_floors,no_year",OpenUBEMUnknown,DOERefPre1980,VINTAGE_NAN_PERMISSIVE_DEFAULT,DOERefPre1980,OpenUBEMUnknown,nyc_urban
way/241854949,,"generic_tag,no_floors,no_function,no_year",SmallOffice,DOERefPre1980,VINTAGE_NAN_PERMISSIVE_DEFAULT,DOERefPre1980,SmallOffice,nyc_urban
way/241854954,,"generic_tag,no_floors,no_function,no_year",SmallOffice,DOERefPre1980,VINTAGE_NAN_PERMISSIVE_DEFAULT,DOERefPre1980,SmallOffice,nyc_urban
way/241854959,,"generic_tag,no_floors,no_function,no_year",MediumOffice,DOERefPre1980,VINTAGE_NAN_PERMISSIVE_DEFAULT,DOERefPre1980,MediumOffice,nyc_urban
way/241854962,,"generic_tag,no_floors,no_function,no_year",SmallOffice,DOERefPre1980,VINTAGE_NAN_PERMISSIVE_DEFAULT,DOERefPre1980,SmallOffice,nyc_urban
way/241854963,,"generic_tag,no_floors,no_function,no_year",SmallOffice,DOERefPre1980,VINTAGE_NAN_PERMISSIVE_DEFAULT,DOERefPre1980,SmallOffice,nyc_urban
way/241854965,,"no_floors,no_year",OpenUBEMUnknown,DOERefPre1980,VINTAGE_NAN_PERMISSIVE_DEFAULT,DOERefPre1980,OpenUBEMUnknown,nyc_urban
way/241854967,,"generic_tag,no_floors,no_function,no_year",SmallOffice,DOERefPre1980,VINTAGE_NAN_PERMISSIVE_DEFAULT,DOERefPre1980,SmallOffice,nyc_urban
way/241854968,,"generic_tag,no_floors,no_function,no_year",SmallOffice,DOERefPre1980,VINTAGE_NAN_PERMISSIVE_DEFAULT,DOERefPre1980,SmallOffice,nyc_urban
way/241854972,,"generic_tag,no_floors,no_function,no_year",SmallOffice,DOERefPre1980,VINTAGE_NAN_PERMISSIVE_DEFAULT,DOERefPre1980,SmallOffice,nyc_urban
way/241854974,,"generic_tag,no_floors,no_function,no_year",SmallOffice,DOERefPre1980,VINTAGE_NAN_PERMISSIVE_DEFAULT,DOERefPre1980,SmallOffice,nyc_urban
way/241854976,,"generic_tag,no_floors,no_function,no_year",SmallOffice,DOERefPre1980,VINTAGE_NAN_PERMISSIVE_DEFAULT,DOERefPre1980,SmallOffice,nyc_urban
way/241854977,,"generic_tag,no_floors,no_function,no_year",SmallOffice,DOERefPre1980,VINTAGE_NAN_PERMISSIVE_DEFAULT,DOERefPre1980,SmallOffice,nyc_urban
way/241854978,,"generic_tag,no_floors,no_function,no_year",SmallOffice,DOERefPre1980,VINTAGE_NAN_PERMISSIVE_DEFAULT,DOERefPre1980,SmallOffice,nyc_urban
way/241854980,,"generic_tag,no_floors,no_function,no_year",SmallOffice,DOERefPre1980,VINTAGE_NAN_PERMISSIVE_DEFAULT,DOERefPre1980,SmallOffice,nyc_urban
way/241854981,,"generic_tag,no_floors,no_function,no_year",SmallOffice,DOERefPre1980,VINTAGE_NAN_PERMISSIVE_DEFAULT,DOERefPre1980,SmallOffice,nyc_urban
way/241854983,,"generic_tag,no_floors,no_function,no_year",SmallOffice,DOERefPre1980,VINTAGE_NAN_PERMISSIVE_DEFAULT,DOERefPre1980,SmallOffice,nyc_urban
way/241862065,,"generic_tag,no_floors,no_function,no_year",SmallOffice,DOERefPre1980,VINTAGE_NAN_PERMISSIVE_DEFAULT,DOERefPre1980,SmallOffice,nyc_urban
way/241862066,,"generic_tag,no_floors,no_function,no_year",SmallOffice,DOERefPre1980,VINTAGE_NAN_PERMISSIVE_DEFAULT,DOERefPre1980,SmallOffice,nyc_urban
way/241862067,,"generic_tag,no_floors,no_function,no_year",MediumOffice,DOERefPre1980,VINTAGE_NAN_PERMISSIVE_DEFAULT,DOERefPre1980,MediumOffice,nyc_urban
