cell,osm_id,raw_building_tag,raw_function_tag,persisted_levels,persisted_height_m,archetype_id,simulation_status
nyc_suburban,way/813470188,garage,,1.0,3.5,OpenUBEMUnknown,success
nyc_suburban,way/813470189,garage,,1.0,3.5,OpenUBEMUnknown,success
nyc_suburban,way/813470190,garage,,1.0,3.5,OpenUBEMUnknown,success
nyc_suburban,way/813470191,garage,,1.0,3.5,OpenUBEMUnknown,success
nyc_suburban,way/813470192,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/813470193,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/813470194,garage,,1.0,3.5,OpenUBEMUnknown,success
nyc_suburban,way/813470195,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/813470196,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/813470197,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/813470198,garage,,1.0,3.5,OpenUBEMUnknown,success
nyc_suburban,way/813470199,garage,,1.0,3.5,OpenUBEMUnknown,success
nyc_suburban,way/813470200,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/813470201,garage,,1.0,3.5,OpenUBEMUnknown,success
nyc_suburban,way/813470202,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/813470203,garage,,1.0,3.5,OpenUBEMUnknown,success
nyc_suburban,way/813470204,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/813470205,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/813470206,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/813470207,garage,,1.0,3.5,OpenUBEMUnknown,success
nyc_suburban,way/813470208,garage,,1.0,3.5,OpenUBEMUnknown,success
nyc_suburban,way/813470209,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/813470210,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/813470211,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/813470212,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/813470213,garage,,1.0,3.5,OpenUBEMUnknown,success
nyc_suburban,way/813470214,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/813470215,garage,,1.0,3.5,OpenUBEMUnknown,success
nyc_suburban,way/813470216,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/813470217,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/813470218,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/813470219,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/813470220,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/813470221,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/813470222,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/813470223,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/813470224,garage,,1.0,3.5,OpenUBEMUnknown,success
nyc_suburban,way/813470225,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/813470226,garage,,1.0,3.5,OpenUBEMUnknown,success
nyc_suburban,way/813470227,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/813470228,garage,,1.0,3.5,OpenUBEMUnknown,success
nyc_suburban,way/813470229,garage,,1.0,3.5,OpenUBEMUnknown,success
nyc_suburban,way/813470230,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/813470231,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/813470232,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/813470233,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/813470234,garage,,1.0,3.5,OpenUBEMUnknown,success
nyc_suburban,way/813470235,garage,,1.0,3.5,OpenUBEMUnknown,success
nyc_suburban,way/813470236,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/813470237,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/813470238,garage,,1.0,3.5,OpenUBEMUnknown,success
nyc_suburban,way/813470239,garage,,1.0,3.5,OpenUBEMUnknown,success
nyc_suburban,way/813470240,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/813470241,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/813470242,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/813470243,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/813470244,garage,,1.0,3.5,OpenUBEMUnknown,success
nyc_suburban,way/813470245,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/813470246,garage,,1.0,3.5,OpenUBEMUnknown,success
nyc_suburban,way/813470247,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/813470248,garage,,1.0,3.5,OpenUBEMUnknown,success
nyc_suburban,way/813470249,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/813470250,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/813470251,garage,,1.0,3.5,OpenUBEMUnknown,success
nyc_suburban,way/813470252,garage,,1.0,3.5,OpenUBEMUnknown,success
nyc_suburban,way/813470253,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/813470254,garage,,1.0,3.5,OpenUBEMUnknown,success
nyc_suburban,way/813470255,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/813470256,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/813470257,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/813470258,garage,,1.0,3.5,OpenUBEMUnknown,success
nyc_suburban,way/813470259,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/813470260,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/813473569,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/813473570,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/813473571,garage,,1.0,3.5,OpenUBEMUnknown,success
nyc_suburban,way/813473572,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/813473573,garage,,1.0,3.5,OpenUBEMUnknown,success
nyc_suburban,way/813473574,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/813473575,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/813473576,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/813473577,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/813473578,garage,,1.0,3.5,OpenUBEMUnknown,success
nyc_suburban,way/813473579,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/813473580,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/813473581,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/813473582,garage,,1.0,3.5,OpenUBEMUnknown,success
nyc_suburban,way/813473583,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/813473584,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/813473585,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/813473586,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/813473587,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/813473588,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/813473589,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/813473590,garage,,1.0,3.5,OpenUBEMUnknown,success
nyc_suburban,way/813473591,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/813473592,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/813473593,garage,,1.0,3.5,OpenUBEMUnknown,success
nyc_suburban,way/813473594,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/813473595,garage,,1.0,3.5,OpenUBEMUnknown,success
nyc_suburban,way/813473596,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/813473597,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/813473598,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/813473599,garage,,1.0,3.5,OpenUBEMUnknown,success
nyc_suburban,way/813473600,garage,,1.0,3.5,OpenUBEMUnknown,success
nyc_suburban,way/813473601,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/813473602,garage,,1.0,3.5,OpenUBEMUnknown,success
nyc_suburban,way/813473603,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/813473604,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/813473605,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/813473606,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/813473607,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/813473608,garage,,1.0,3.5,OpenUBEMUnknown,success
nyc_suburban,way/813473609,garage,,1.0,3.5,OpenUBEMUnknown,success
nyc_suburban,way/813473610,garage,,1.0,3.5,OpenUBEMUnknown,success
nyc_suburban,way/813473611,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/813473613,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/813473614,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/813473615,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/813473616,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/813473617,garage,,1.0,3.5,OpenUBEMUnknown,success
nyc_suburban,way/813473618,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/813473619,garage,,1.0,3.5,OpenUBEMUnknown,success
nyc_suburban,way/813473620,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/813473621,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/813473622,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/813473623,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/813473624,garage,,1.0,3.5,OpenUBEMUnknown,success
nyc_suburban,way/813473625,garage,,1.0,3.5,OpenUBEMUnknown,success
nyc_suburban,way/813473626,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/813473627,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/813473628,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/813473629,garage,,1.0,3.5,OpenUBEMUnknown,success
nyc_suburban,way/813473630,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/813473631,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/813473632,garage,,1.0,3.5,OpenUBEMUnknown,success
nyc_suburban,way/813473633,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/813473634,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/813473635,garage,,1.0,3.5,OpenUBEMUnknown,success
nyc_suburban,way/813473636,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/813473637,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/813473638,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/813473639,garage,,1.0,3.5,OpenUBEMUnknown,success
nyc_suburban,way/813473640,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/813473641,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/813473642,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/813473643,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/813473644,garage,,1.0,3.5,OpenUBEMUnknown,success
nyc_suburban,way/813473645,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/813473646,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/813473647,garage,,1.0,3.5,OpenUBEMUnknown,success
nyc_suburban,way/813473648,garage,,1.0,3.5,OpenUBEMUnknown,success
nyc_suburban,way/813473649,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/813473650,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/813473651,garage,,1.0,3.5,OpenUBEMUnknown,success
nyc_suburban,way/813473652,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/813473653,garage,,1.0,3.5,OpenUBEMUnknown,success
nyc_suburban,way/813473654,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/813473655,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/813473656,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/815830298,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/815830299,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/815830301,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/815830302,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/815834476,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/815834477,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/815834479,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/815834480,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/815834481,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/815834482,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/815834484,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/815834485,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/815834487,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/815834490,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/815834491,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/815834492,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/815834493,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/815834494,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/815834495,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/815834496,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/815834663,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/815835192,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/815835198,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/815835207,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/815835209,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/815835215,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/815835217,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/815835223,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/815835238,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/815835380,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/815835392,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/815835393,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/815835398,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/815835401,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/815835420,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/815835732,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/815835733,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/815835734,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/815835735,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/815835736,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/815835737,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/815835738,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/815835739,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/815835740,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/815835741,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/815835742,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/815835743,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/815835744,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/815835745,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/815835746,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/815835748,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/815835749,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/815835750,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/815835751,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/815835752,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/815835753,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/815835754,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/815835755,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/815835757,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/815835758,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/815835760,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/815835761,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/815835762,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/815835763,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/815835764,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/815835765,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/815835766,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/815835767,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/815835768,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/815835769,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/815835770,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/815835772,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/815835773,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/815835774,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/815835775,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/815835776,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/815835777,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/815835778,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/815835958,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/815835960,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/815835961,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/815835964,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/815835966,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/815835967,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/815835968,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/815835969,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/815835971,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/815835972,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/815835973,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/815835974,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/815835975,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/815835977,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/815835978,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/815835980,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/815835982,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/815835983,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/815835986,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/815835989,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/815835993,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/815835994,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/815838735,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/815838736,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/815838743,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/815838751,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/815838757,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/815838762,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/845748782,garage,,1.0,3.5,OpenUBEMUnknown,success
nyc_suburban,way/845748783,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/845748784,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/845748785,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/845748786,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/845748787,garage,,1.0,3.5,OpenUBEMUnknown,success
nyc_suburban,way/845748788,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/845748789,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/845748790,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/845748791,garage,,1.0,3.5,OpenUBEMUnknown,success
nyc_suburban,way/845748792,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/845748793,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/845748794,garage,,1.0,3.5,OpenUBEMUnknown,success
nyc_suburban,way/845748795,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/845748796,garage,,1.0,3.5,OpenUBEMUnknown,success
nyc_suburban,way/845748797,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/845748798,garage,,1.0,3.5,OpenUBEMUnknown,success
nyc_suburban,way/845748799,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/845748800,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/845748801,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/845748802,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/845748803,garage,,1.0,3.5,OpenUBEMUnknown,success
nyc_suburban,way/845748804,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/845748805,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/845748806,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/845748807,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/845748808,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/845748809,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/845748810,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/845748811,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/845748812,garage,,1.0,3.5,OpenUBEMUnknown,success
nyc_suburban,way/845748813,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/845748814,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/845748815,garage,,1.0,3.5,OpenUBEMUnknown,success
nyc_suburban,way/845748816,garage,,1.0,3.5,OpenUBEMUnknown,success
nyc_suburban,way/845748817,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/845748818,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/845748819,garage,,1.0,3.5,OpenUBEMUnknown,success
nyc_suburban,way/845748820,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/845748821,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/845748822,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/845748823,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/845748824,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/845748825,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/845748826,garage,,1.0,3.5,OpenUBEMUnknown,success
nyc_suburban,way/845748827,garage,,1.0,3.5,OpenUBEMUnknown,success
nyc_suburban,way/845748828,garage,,1.0,3.5,OpenUBEMUnknown,success
nyc_suburban,way/845748829,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/845748830,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/845748831,garage,,1.0,3.5,OpenUBEMUnknown,success
nyc_suburban,way/845748832,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/845748833,garage,,1.0,3.5,OpenUBEMUnknown,success
nyc_suburban,way/845748834,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/845748835,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/845748836,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/845748837,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/845748839,garage,,1.0,3.5,OpenUBEMUnknown,success
nyc_suburban,way/845748840,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/845748841,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/845748842,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/845748843,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/845748844,garage,,1.0,3.5,OpenUBEMUnknown,success
nyc_suburban,way/845748845,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/845748846,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/845748847,garage,,1.0,3.5,OpenUBEMUnknown,success
nyc_suburban,way/845748848,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/845748849,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/845748850,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/845748851,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/845748852,garage,,1.0,3.5,OpenUBEMUnknown,success
nyc_suburban,way/845748853,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/845748854,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/845748855,garage,,1.0,3.5,OpenUBEMUnknown,success
nyc_suburban,way/845748856,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/845748857,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/845748858,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/845748859,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/845748860,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/845748861,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/845748862,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/845748863,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/845748864,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/845748865,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/845748866,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/845748867,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/845748868,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/845748869,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/845748870,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/845748871,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/845748872,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/845748873,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/845748879,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/845748880,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/845748881,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/845748882,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/845748883,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/845748884,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/845748885,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/845748886,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/845748887,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/845748888,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/845748889,garage,,1.0,3.5,OpenUBEMUnknown,success
nyc_suburban,way/845748890,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/845748891,garage,,1.0,3.5,OpenUBEMUnknown,success
nyc_suburban,way/845748892,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/845748893,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/845748894,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/845748895,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/845748896,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/845748897,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/845748898,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/845748899,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/845748900,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/845748901,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/845748902,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/845748903,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/845748904,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/845748905,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/845748906,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/845748907,garage,,1.0,3.5,OpenUBEMUnknown,success
nyc_suburban,way/845748908,garage,,1.0,3.5,OpenUBEMUnknown,success
